Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
125, 3, 400, 19.05, 0.13, 10.21, 0.02, 5.04, 0.19, 0.40, 0.02, 3.98, 0.42, 12.61, 0.85, 1.00, 6.34, 0.000, 0.69, 6
125, 4, 368, 86.98, 0.10, 21.54, 0.11, 8.59, 0.18, 4.38, 0.10, 40.90, 1.38, 1.96, 0.32, 0.86, 118.15, 0.058, 3.76, 3
125, 5, 206, 31.76, 0.01, 22.50, 0.02, 6.52, 0.02, 3.03, 0.01, 90.87, 0.17, 2.15, 0.37, 0.89, 61.95, 0.059, 0.09, 0
125, 6, 214, 71.50, 0.01, 26.94, 0.01, 6.83, 0.02, 3.17, 0.01, 92.91, 0.14, 2.16, 0.37, 0.89, 67.96, 0.052, 0.07, 0
125, 7, 115, 83.49, 0.04, 24.99, 0.22, 4.31, 0.26, 3.02, 0.06, 73.94, 5.03, 1.43, 0.18, 0.71, 40.91, 0.047, 0.37, 6
125, 8, 400, 69.99, 0.12, 35.85, 0.01, 4.13, 0.18, 0.48, 0.02, 5.91, 0.49, 8.61, 0.79, 0.99, 6.22, 0.000, 0.72, 6
125, 9, 184, 88.99, 0.01, 42.76, 0.02, 5.72, 0.03, 3.29, 0.01, 89.13, 0.32, 1.74, 0.27, 0.82, 59.11, 0.054, 0.10, 0
125, 10, 400, 63.12, 0.12, 48.61, 0.02, 4.29, 0.19, 0.48, 0.03, 5.74, 0.58, 8.93, 0.80, 0.99, 6.48, 0.000, 0.75, 6
125, 11, 400, 20.98, 0.12, 57.16, 0.01, 4.13, 0.18, 0.48, 0.02, 5.91, 0.49, 8.61, 0.79, 0.99, 6.22, 0.000, 0.72, 6
125, 12, 400, 10.23, 0.11, 57.50, 0.02, 4.13, 0.18, 0.48, 0.02, 5.95, 0.56, 8.59, 0.79, 0.99, 6.23, 0.000, 0.72, 6
125, 13, 400, 67.02, 0.15, 66.24, 0.03, 4.38, 0.18, 0.49, 0.03, 5.84, 0.69, 9.01, 0.80, 0.99, 6.68, 0.000, 0.77, 6
125, 14, 400, 77.04, 0.14, 67.07, 0.02, 4.28, 0.18, 0.48, 0.03, 5.79, 0.61, 8.89, 0.80, 0.99, 6.48, 0.000, 0.76, 6
125, 15, 400, 58.41, 0.14, 69.42, 0.02, 4.28, 0.18, 0.48, 0.03, 5.79, 0.61, 8.89, 0.80, 0.99, 6.48, 0.000, 0.76, 6
126, 1, 240, 38.29, 0.07, 11.39, 0.15, 7.28, 0.23, 3.33, 0.05, 73.47, 1.62, 2.18, 0.37, 0.89, 76.21, 0.065, 0.79, 3
126, 2, 232, 31.53, 0.04, 14.56, 0.13, 6.84, 0.15, 3.30, 0.05, 77.54, 1.22, 2.07, 0.35, 0.88, 70.90, 0.064, 0.63, 3
126, 3, 400, 81.57, 0.14, 18.06, 0.02, 4.28, 0.18, 0.48, 0.03, 5.79, 0.61, 8.89, 0.80, 0.99, 6.48, 0.000, 0.76, 6
126, 4, 178, 49.33, 0.01, 52.34, 0.02, 5.76, 0.04, 2.87, 0.01, 91.71, 0.27, 2.01, 0.33, 0.87, 51.92, 0.065, 0.09, 0
126, 5, 400, 24.50, 0.11, 49.11, 0.02, 4.13, 0.18, 0.48, 0.02, 5.95, 0.56, 8.59, 0.79, 0.99, 6.23, 0.001, 0.72, 6
127, 1, 211, 35.02, 0.03, 9.07, 0.15, 8.21, 0.25, 3.29, 0.04, 89.84, 0.60, 2.50, 0.43, 0.92, 84.83, 0.075, 0.28, 3
127, 2, 210, 23.87, 0.01, 27.89, 0.02, 6.35, 0.02, 3.23, 0.01, 91.65, 0.18, 1.97, 0.33, 0.86, 64.54, 0.057, 0.08, 0
127, 3, 400, 63.29, 0.11, 24.12, 0.02, 4.00, 0.16, 0.49, 0.02, 6.18, 0.54, 8.14, 0.78, 0.99, 6.18, 0.000, 0.73, 6
