Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
0, 1, 264, 19.46, 0.02, 22.55, 0.09, 6.23, 0.12, 3.48, 0.04, 94.00, 0.78, 1.79, 0.28, 0.83, 68.12, 0.030, 15.80, 6
0, 2, 174, 28.50, 0.01, 30.22, 0.01, 4.88, 0.01, 2.96, 0.01, 92.05, 0.20, 1.65, 0.24, 0.80, 45.41, 0.063, 0.05, 0
0, 3, 199, 27.96, 0.01, 45.17, 0.01, 6.13, 0.02, 3.59, 0.01, 92.14, 0.16, 1.71, 0.26, 0.81, 69.09, 0.063, 0.06, 0
0, 4, 400, 27.49, 0.13, 61.77, 0.02, 4.94, 0.19, 0.42, 0.02, 4.45, 0.48, 11.75, 0.84, 1.00, 6.53, 0.001, 0.70, 6
1, 1, 171, 50.48, 0.01, 13.51, 0.01, 4.96, 0.01, 2.97, 0.01, 90.74, 0.25, 1.67, 0.25, 0.80, 46.21, 0.061, 0.06, 0
1, 2, 337, 59.78, 0.10, 16.94, 0.14, 5.39, 0.27, 3.66, 0.11, 64.01, 4.46, 1.47, 0.19, 0.73, 62.04, 0.028, 4.93, 6
1, 3, 400, 12.92, 0.11, 17.72, 0.02, 4.30, 0.18, 0.48, 0.03, 5.73, 0.56, 8.96, 0.80, 0.99, 6.47, 0.000, 0.75, 6
1, 4, 400, 27.04, 0.13, 23.10, 0.03, 4.43, 0.21, 0.48, 0.03, 5.53, 0.68, 9.19, 0.80, 0.99, 6.70, 0.000, 0.77, 6
1, 5, 178, 44.63, 0.01, 30.24, 0.01, 5.27, 0.01, 3.32, 0.01, 92.51, 0.20, 1.59, 0.23, 0.78, 54.98, 0.072, 0.06, 0
1, 6, 176, 60.55, 0.01, 32.26, 0.01, 5.42, 0.02, 3.52, 0.01, 89.97, 0.24, 1.54, 0.21, 0.76, 59.96, 0.063, 0.06, 0
1, 7, 187, 8.76, 0.01, 82.21, 0.01, 5.47, 0.01, 3.18, 0.01, 93.23, 0.21, 1.72, 0.27, 0.81, 54.61, 0.055, 0.07, 0
1, 8, 317, 79.15, 0.09, 83.80, 0.17, 6.88, 0.25, 2.76, 0.09, 73.71, 1.50, 2.50, 0.43, 0.92, 59.63, 0.035, 5.07, 6
1, 9, 177, 79.13, 1.31, 84.09, 0.93, 5.65, 1.95, 2.65, 0.26, 66.53, 13.24, 2.13, 0.36, 0.88, 47.09, 0.034, 1.09, 6
2, 1, 180, 75.10, 0.01, 9.22, 0.01, 5.51, 0.01, 3.37, 0.01, 89.57, 0.19, 1.63, 0.24, 0.79, 58.30, 0.056, 0.06, 0
2, 2, 235, 18.65, 0.01, 13.98, 0.01, 7.53, 0.02, 3.31, 0.01, 91.90, 0.10, 2.27, 0.39, 0.90, 78.33, 0.051, 0.07, 0
2, 3, 175, 32.27, 0.02, 77.87, 0.04, 5.16, 0.06, 3.62, 0.03, 101.22, 0.81, 1.43, 0.18, 0.71, 58.72, 0.053, 0.19, 0
2, 4, 400, 39.10, 0.14, 75.69, 0.01, 4.78, 0.18, 0.42, 0.02, 4.43, 0.39, 11.51, 0.84, 1.00, 6.23, 0.001, 0.68, 6
3, 1, 400, 82.45, 0.12, 6.78, 0.02, 4.36, 0.17, 0.46, 0.02, 5.26, 0.53, 9.40, 0.81, 0.99, 6.37, 0.001, 0.74, 6
3, 2, 194, 42.87, 0.01, 42.44, 0.01, 5.86, 0.02, 3.38, 0.01, 89.61, 0.18, 1.74, 0.27, 0.82, 62.21, 0.062, 0.06, 0
4, 1, 400, 82.32, 0.13, 35.93, 0.01, 4.56, 0.17, 0.43, 0.02, 4.79, 0.41, 10.66, 0.83, 1.00, 6.14, 0.001, 0.68, 6
4, 2, 400, 81.47, 0.11, 36.91, 0.02, 3.90, 0.16, 0.51, 0.02, 6.63, 0.65, 7.58, 0.77, 0.99, 6.30, 0.000, 0.77, 6
4, 3, 105, 60.37, 0.02, 44.93, 0.18, 5.69, 0.33, 1.54, 0.02, 97.16, 0.71, 3.69, 0.57, 0.96, 27.51, 0.032, 0.19, 6
4, 4, 196, 49.46, 0.01, 59.05, 0.02, 6.27, 0.02, 3.46, 0.01, 90.57, 0.18, 1.81, 0.29, 0.83, 68.15, 0.063, 0.07, 0
5, 1, 201, 79.72, 0.01, 45.84, 0.02, 6.09, 0.02, 3.20, 0.01, 97.29, 0.19, 1.90, 0.31, 0.85, 61.20, 0.039, 0.08, 6
5, 2, 400, 36.77, 0.14, 43.40, 0.03, 4.41, 0.18, 0.48, 0.03, 5.54, 0.62, 9.15, 0.80, 0.99, 6.69, 0.000, 0.77, 6
5, 3, 400, 56.72, 0.23, 55.62, 0.01, 8.08, 0.28, 0.23, 0.01, 1.61, 0.13, 34.50, 0.94, 1.00, 5.94, 0.000, 0.64, 6
5, 4, 400, 56.61, 0.24, 59.14, 0.01, 8.27, 0.29, 0.23, 0.01, 1.55, 0.12, 36.02, 0.95, 1.00, 5.96, 0.000, 0.64, 6
5, 5, 232, 5.73, 0.06, 77.96, 0.14, 7.53, 0.17, 2.67, 0.05, 80.30, 1.70, 2.82, 0.48, 0.94, 63.18, 0.058, 0.55, 3
6, 1, 173, 62.78, 0.01, 17.40, 0.01, 4.81, 0.01, 3.36, 0.01, 91.83, 0.28, 1.43, 0.18, 0.72, 50.83, 0.071, 0.05, 0
6, 2, 281, 34.43, 0.04, 24.64, 0.10, 6.28, 0.12, 3.08, 0.05, 84.45, 1.05, 2.04, 0.34, 0.87, 60.66, 0.035, 7.04, 6
6, 3, 297, 83.59, 0.06, 52.28, 0.20, 6.55, 0.30, 2.33, 0.06, 77.95, 1.22, 2.81, 0.47, 0.93, 47.98, 0.033, 6.04, 6
6, 4, 400, 47.07, 0.13, 65.73, 0.03, 4.41, 0.18, 0.48, 0.03, 5.72, 0.63, 9.16, 0.80, 0.99, 6.66, 0.000, 0.75, 6
7, 1, 400, 6.63, 0.14, 13.43, 0.02, 4.86, 0.20, 0.41, 0.02, 4.39, 0.40, 11.71, 0.84, 1.00, 6.34, 0.000, 0.69, 6
7, 2, 191, 78.21, 0.01, 28.35, 0.01, 6.12, 0.01, 3.00, 0.01, 92.81, 0.14, 2.04, 0.34, 0.87, 57.71, 0.066, 0.06, 0
7, 3, 354, 87.71, 0.05, 42.68, 0.16, 6.72, 0.20, 2.91, 0.06, 79.71, 0.97, 2.31, 0.40, 0.90, 61.41, 0.034, 2.98, 6
7, 4, 184, 77.53, 0.01, 41.88, 0.01, 5.93, 0.02, 3.47, 0.01, 92.35, 0.18, 1.71, 0.26, 0.81, 64.72, 0.060, 0.07, 0
8, 1, 400, 76.23, 0.12, 61.33, 0.02, 4.38, 0.18, 0.46, 0.02, 5.27, 0.54, 9.47, 0.81, 0.99, 6.37, 0.002, 0.73, 6
9, 1, 192, 70.66, 0.01, 36.32, 0.01, 5.02, 0.01, 3.68, 0.01, 90.72, 0.28, 1.36, 0.15, 0.68, 58.00, 0.070, 0.06, 0
9, 2, 180, 41.73, 0.04, 50.49, 0.17, 4.54, 0.22, 2.22, 0.06, 85.60, 1.52, 2.04, 0.34, 0.87, 31.69, 0.036, 0.48, 6
9, 3, 400, 67.41, 0.11, 58.61, 0.02, 3.89, 0.16, 0.54, 0.03, 7.26, 0.75, 7.17, 0.76, 0.99, 6.62, 0.000, 0.81, 6
9, 4, 400, 11.92, 0.13, 73.95, 0.02, 4.28, 0.18, 0.48, 0.03, 5.77, 0.58, 8.89, 0.80, 0.99, 6.47, 0.000, 0.75, 6
9, 5, 400, 80.22, 0.12, 76.80, 0.02, 4.12, 0.17, 0.48, 0.02, 5.98, 0.55, 8.58, 0.79, 0.99, 6.20, 0.001, 0.73, 6
10, 1, 400, 17.70, 0.14, 1.32, 0.02, 5.04, 0.18, 0.40, 0.02, 4.02, 0.43, 12.54, 0.85, 1.00, 6.37, 0.000, 0.69, 6
10, 2, 214, 25.10, 0.01, 26.80, 0.02, 6.53, 0.02, 3.34, 0.01, 92.99, 0.18, 1.95, 0.32, 0.86, 68.54, 0.046, 0.09, 6
10, 3, 259, 25.84, 0.06, 57.03, 0.10, 5.33, 0.10, 3.34, 0.08, 72.66, 2.18, 1.59, 0.23, 0.78, 55.97, 0.036, 69.50, 6
10, 4, 201, 72.19, 0.01, 71.15, 0.02, 7.50, 0.03, 2.91, 0.01, 91.17, 0.10, 2.58, 0.44, 0.92, 68.43, 0.068, 0.07, 0
10, 5, 199, 10.48, 0.01, 75.42, 0.02, 5.87, 0.02, 3.56, 0.01, 92.65, 0.23, 1.65, 0.25, 0.80, 65.64, 0.048, 0.08, 6
10, 6, 400, 37.30, 0.14, 75.36, 0.01, 4.69, 0.18, 0.42, 0.02, 4.61, 0.40, 11.21, 0.84, 1.00, 6.16, 0.001, 0.67, 6
11, 1, 195, 83.38, 0.01, 15.10, 0.01, 5.97, 0.01, 3.57, 0.01, 90.96, 0.17, 1.67, 0.25, 0.80, 66.94, 0.069, 0.06, 0
11, 2, 197, 27.48, 0.01, 64.87, 0.01, 5.44, 0.02, 3.69, 0.01, 88.91, 0.30, 1.47, 0.19, 0.73, 62.96, 0.050, 0.08, 0
11, 3, 400, 69.09, 0.15, 63.35, 0.01, 5.66, 0.23, 0.35, 0.02, 3.26, 0.30, 16.12, 0.88, 1.00, 6.24, 0.000, 0.64, 6
11, 4, 123, 39.08, 0.09, 70.89, 0.08, 2.92, 0.12, 1.85, 0.09, 37.95, 3.50, 1.58, 0.22, 0.77, 17.01, 0.046, 0.49, 6
12, 1, 213, 62.50, 0.01, 27.34, 0.02, 6.78, 0.03, 3.35, 0.01, 92.83, 0.21, 2.02, 0.34, 0.87, 71.32, 0.055, 0.11, 0
12, 2, 333, 76.88, 0.10, 35.05, 0.31, 7.92, 0.54, 2.64, 0.07, 74.47, 1.28, 3.00, 0.50, 0.94, 65.77, 0.031, 4.19, 6
12, 3, 400, 71.36, 0.12, 38.50, 0.02, 4.39, 0.17, 0.46, 0.02, 5.29, 0.57, 9.52, 0.81, 0.99, 6.36, 0.001, 0.73, 6
12, 4, 263, 63.44, 0.04, 58.92, 0.15, 6.02, 0.19, 2.75, 0.07, 81.10, 1.33, 2.19, 0.37, 0.89, 51.89, 0.034, 28.49, 6
12, 5, 315, 41.98, 0.10, 83.13, 0.26, 7.99, 0.36, 2.74, 0.08, 80.83, 1.73, 2.92, 0.49, 0.94, 68.78, 0.035, 5.72, 6
12, 6, 162, 42.47, 0.03, 81.94, 0.30, 6.50, 0.43, 1.85, 0.02, 92.47, 0.60, 3.52, 0.56, 0.96, 37.79, 0.040, 0.31, 6
13, 1, 86, 69.61, 30.75, 3.93, 11.77, 8.78, 32.10, 1.32, 0.95, 71.96, 73.17, 6.66, 0.74, 0.99, 36.36, 0.055, 1.10, 3
13, 2, 193, 32.69, 0.01, 19.24, 0.02, 6.14, 0.02, 2.97, 0.01, 92.54, 0.14, 2.07, 0.35, 0.88, 57.16, 0.066, 0.07, 0
13, 3, 228, 24.72, 0.02, 30.58, 0.06, 5.81, 0.07, 3.32, 0.03, 91.62, 0.94, 1.75, 0.27, 0.82, 60.52, 0.043, 0.34, 6
13, 4, 204, 17.13, 0.02, 44.65, 0.03, 5.69, 0.04, 3.80, 0.03, 89.51, 0.70, 1.50, 0.20, 0.74, 67.92, 0.048, 0.18, 6
14, 1, 400, 28.95, 0.13, 14.27, 0.02, 4.85, 0.20, 0.42, 0.02, 4.43, 0.43, 11.64, 0.84, 1.00, 6.36, 0.000, 0.70, 6
14, 2, 400, 12.00, 0.14, 26.54, 0.02, 4.58, 0.18, 0.43, 0.02, 4.79, 0.40, 10.72, 0.83, 1.00, 6.14, 0.000, 0.68, 6
14, 3, 188, 80.01, 0.01, 59.47, 0.02, 6.44, 0.03, 3.15, 0.01, 89.71, 0.18, 2.05, 0.34, 0.87, 63.74, 0.061, 0.09, 0
15, 1, 198, 93.14, 0.01, 10.35, 0.02, 6.04, 0.02, 3.18, 0.01, 90.83, 0.19, 1.90, 0.31, 0.85, 60.45, 0.067, 0.08, 0
15, 2, 400, 77.54, 0.12, 17.72, 0.02, 4.30, 0.18, 0.48, 0.02, 5.71, 0.58, 8.99, 0.80, 0.99, 6.47, 0.002, 0.74, 6
15, 3, 117, 75.91, 0.04, 23.08, 0.10, 3.77, 0.20, 2.42, 0.06, 102.12, 2.33, 1.56, 0.22, 0.77, 28.60, 0.040, 0.35, 6
15, 4, 220, 55.51, 0.01, 47.79, 0.03, 6.51, 0.03, 3.77, 0.01, 89.35, 0.41, 1.73, 0.27, 0.82, 77.12, 0.054, 0.15, 0
15, 5, 309, 47.89, 0.31, 52.06, 0.65, 8.35, 0.79, 2.44, 0.08, 66.33, 1.68, 3.42, 0.55, 0.96, 64.03, 0.033, 5.20, 6
15, 6, 189, 62.73, 0.01, 74.55, 0.01, 6.11, 0.02, 3.41, 0.01, 94.54, 0.17, 1.79, 0.28, 0.83, 65.36, 0.062, 0.07, 0
16, 1, 192, 39.08, 0.01, 26.05, 0.01, 4.79, 0.02, 4.02, 0.01, 89.35, 0.64, 1.19, 0.09, 0.54, 60.61, 0.050, 0.07, 0
16, 2, 159, 15.94, 0.00, 35.22, 0.01, 4.77, 0.01, 3.01, 0.01, 93.47, 0.23, 1.58, 0.23, 0.77, 45.13, 0.055, 0.05, 0
16, 3, 192, 86.34, 0.01, 45.05, 0.02, 6.53, 0.03, 2.90, 0.01, 92.10, 0.13, 2.25, 0.38, 0.90, 59.43, 0.055, 0.08, 0
16, 4, 169, 73.83, 0.01, 56.71, 0.01, 4.51, 0.01, 3.92, 0.01, 110.72, 1.04, 1.15, 0.07, 0.50, 55.63, 0.053, 0.07, 0
16, 5, 211, 61.33, 0.01, 74.61, 0.01, 6.62, 0.02, 3.39, 0.01, 92.58, 0.14, 1.95, 0.32, 0.86, 70.47, 0.056, 0.08, 0
17, 1, 356, 87.88, 0.30, 27.73, 0.91, 9.68, 1.72, 2.53, 0.07, 74.38, 1.45, 3.82, 0.59, 0.97, 77.00, 0.032, 3.41, 6
17, 2, 193, 45.66, 0.01, 29.63, 0.02, 6.97, 0.02, 2.94, 0.01, 92.45, 0.11, 2.37, 0.41, 0.91, 64.27, 0.069, 0.07, 0
17, 3, 400, 24.09, 0.07, 38.47, 0.08, 6.68, 0.08, 3.98, 0.08, 59.29, 1.51, 1.68, 0.25, 0.80, 83.54, 0.038, 2.39, 6
17, 4, 195, 78.28, 0.01, 52.95, 0.01, 5.67, 0.02, 3.62, 0.01, 92.02, 0.24, 1.56, 0.22, 0.77, 64.47, 0.057, 0.07, 0
17, 5, 202, 21.23, 0.05, 59.17, 0.05, 4.61, 0.07, 3.65, 0.08, 76.25, 4.33, 1.26, 0.12, 0.61, 52.89, 0.058, 0.41, 3
18, 1, 186, 94.95, 0.01, 16.42, 0.01, 4.98, 0.01, 3.50, 0.01, 95.41, 0.32, 1.42, 0.17, 0.71, 54.69, 0.055, 0.07, 0
18, 2, 216, 80.09, 0.01, 45.75, 0.02, 6.87, 0.03, 3.29, 0.01, 92.58, 0.17, 2.09, 0.35, 0.88, 70.89, 0.052, 0.10, 0
18, 3, 211, 94.35, 0.01, 46.04, 0.02, 7.06, 0.02, 3.37, 0.01, 95.12, 0.13, 2.09, 0.35, 0.88, 74.73, 0.065, 0.07, 0
18, 4, 184, 41.02, 0.01, 75.61, 0.01, 6.13, 0.02, 3.24, 0.01, 86.45, 0.17, 1.89, 0.31, 0.85, 62.43, 0.067, 0.07, 0
19, 1, 203, 87.35, 0.05, 14.10, 0.04, 5.10, 0.04, 4.06, 0.04, 96.99, 1.45, 1.26, 0.11, 0.61, 65.04, 0.064, 0.23, 3
19, 2, 343, 33.93, 0.09, 16.34, 0.17, 7.03, 0.25, 2.92, 0.07, 71.41, 1.24, 2.41, 0.41, 0.91, 64.37, 0.031, 3.63, 6
19, 3, 202, 95.19, 0.03, 16.49, 0.04, 5.51, 0.06, 3.61, 0.05, 89.78, 0.84, 1.52, 0.21, 0.75, 62.49, 0.054, 0.26, 3
19, 4, 210, 32.62, 0.01, 34.00, 0.01, 6.20, 0.02, 3.44, 0.01, 92.83, 0.17, 1.81, 0.29, 0.83, 66.91, 0.059, 0.07, 0
21, 1, 178, 48.76, 0.00, 12.90, 0.01, 5.30, 0.01, 2.95, 0.01, 92.39, 0.17, 1.80, 0.28, 0.83, 49.02, 0.059, 0.05, 0
21, 2, 192, 90.66, 0.01, 20.89, 0.01, 6.59, 0.02, 3.15, 0.01, 89.95, 0.13, 2.09, 0.35, 0.88, 65.34, 0.055, 0.06, 0
21, 3, 163, 68.19, 0.01, 47.58, 0.01, 4.91, 0.01, 3.25, 0.01, 89.89, 0.25, 1.51, 0.20, 0.75, 50.18, 0.053, 0.06, 0
21, 4, 400, 76.35, 0.15, 52.82, 0.01, 5.15, 0.18, 0.38, 0.02, 3.85, 0.40, 13.39, 0.86, 1.00, 6.22, 0.001, 0.65, 6
21, 5, 209, 9.90, 0.01, 71.90, 0.02, 6.52, 0.02, 3.10, 0.01, 87.68, 0.16, 2.10, 0.35, 0.88, 63.58, 0.058, 0.09, 0
22, 1, 400, 50.04, 0.12, 11.99, 0.02, 4.38, 0.17, 0.46, 0.02, 5.31, 0.53, 9.43, 0.81, 0.99, 6.39, 0.001, 0.73, 6
22, 2, 195, 87.21, 0.01, 20.08, 0.02, 6.27, 0.03, 3.25, 0.01, 91.62, 0.20, 1.93, 0.32, 0.85, 64.05, 0.058, 0.09, 0
