Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
0, 1, 277, 20.50, 0.02, 13.92, 0.06, 9.05, 0.09, 3.17, 0.04, 77.29, 0.40, 2.85, 0.48, 0.94, 90.26, 0.063, 4.19, 3
0, 2, 400, 7.49, 0.12, 12.46, 0.02, 4.46, 0.17, 0.44, 0.02, 4.98, 0.46, 10.10, 0.82, 1.00, 6.19, 0.002, 0.69, 6
0, 3, 154, 46.10, 0.02, 18.90, 0.04, 3.91, 0.03, 3.65, 0.06, 25.27, 7.74, 1.07, 0.03, 0.36, 44.88, 0.069, 0.19, 0
0, 4, 199, 50.74, 0.08, 31.31, 0.13, 5.57, 0.16, 2.76, 0.06, 67.30, 1.89, 2.02, 0.34, 0.87, 48.29, 0.057, 0.63, 3
0, 5, 165, 44.90, 0.01, 33.97, 0.01, 5.24, 0.01, 2.63, 0.01, 92.43, 0.17, 1.99, 0.33, 0.87, 43.21, 0.071, 0.06, 0
0, 6, 199, 96.02, 0.01, 36.55, 0.02, 6.17, 0.02, 3.11, 0.01, 92.59, 0.19, 1.98, 0.33, 0.86, 60.31, 0.059, 0.08, 0
0, 7, 154, 22.15, 0.01, 37.18, 0.01, 4.09, 0.01, 3.32, 0.01, 99.10, 0.55, 1.23, 0.10, 0.59, 42.66, 0.077, 0.05, 0
0, 8, 400, 77.16, 0.11, 40.98, 0.02, 3.71, 0.17, 0.54, 0.03, 7.41, 0.67, 6.89, 0.75, 0.99, 6.27, 0.000, 0.78, 6
0, 9, 400, 46.74, 0.12, 50.83, 0.02, 3.91, 0.15, 0.51, 0.03, 6.59, 0.70, 7.62, 0.77, 0.99, 6.29, 0.001, 0.77, 6
0, 10, 400, 52.81, 0.18, 53.89, 0.03, 5.13, 0.19, 0.42, 0.03, 4.37, 0.51, 12.17, 0.85, 1.00, 6.80, 0.001, 0.71, 6
0, 11, 400, 66.59, 0.15, 59.09, 0.02, 4.94, 0.19, 0.42, 0.03, 4.42, 0.45, 11.79, 0.84, 1.00, 6.51, 0.000, 0.70, 6
0, 12, 400, 86.37, 0.13, 66.22, 0.02, 4.23, 0.20, 0.48, 0.03, 5.73, 0.52, 8.89, 0.80, 0.99, 6.32, 0.001, 0.73, 6
0, 13, 400, 58.85, 0.13, 80.49, 0.02, 4.23, 0.20, 0.48, 0.03, 5.73, 0.52, 8.89, 0.80, 0.99, 6.32, 0.000, 0.73, 6
1, 1, 168, 87.47, 0.02, 10.49, 0.06, 4.67, 0.08, 2.36, 0.02, 85.31, 0.81, 1.98, 0.33, 0.86, 34.72, 0.057, 0.26, 3
1, 2, 400, 48.66, 0.10, 13.30, 0.02, 3.58, 0.15, 0.55, 0.02, 7.86, 0.72, 6.49, 0.73, 0.99, 6.22, 0.001, 0.79, 6
1, 3, 400, 37.62, 0.15, 14.87, 0.03, 4.42, 0.20, 0.48, 0.03, 5.51, 0.66, 9.19, 0.80, 0.99, 6.68, 0.001, 0.77, 6
1, 4, 364, 89.72, 0.19, 30.37, 0.66, 14.53, 1.61, 2.45, 0.06, 74.75, 0.66, 5.93, 0.71, 0.99, 111.85, 0.045, 2.88, 6
