Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
0, 1, 400, 51.08, 0.13, 10.85, 0.03, 4.41, 0.17, 0.48, 0.03, 5.76, 0.72, 9.13, 0.80, 0.99, 6.70, 0.001, 0.75, 6
0, 2, 211, 61.34, 0.01, 24.80, 0.01, 6.08, 0.01, 3.52, 0.01, 89.47, 0.16, 1.73, 0.27, 0.82, 67.22, 0.061, 0.07, 0
0, 3, 400, 91.13, 0.13, 18.63, 0.02, 4.77, 0.20, 0.42, 0.02, 4.46, 0.39, 11.49, 0.84, 1.00, 6.22, 0.000, 0.68, 6
0, 4, 180, 48.75, 0.01, 31.46, 0.01, 5.40, 0.02, 3.25, 0.01, 100.23, 0.21, 1.66, 0.25, 0.80, 55.02, 0.062, 0.07, 0
0, 5, 400, 29.43, 0.16, 26.60, 0.02, 5.81, 0.22, 0.36, 0.02, 3.27, 0.35, 16.25, 0.88, 1.00, 6.53, 0.000, 0.66, 6
0, 6, 400, 11.72, 0.14, 30.56, 0.02, 4.95, 0.20, 0.42, 0.02, 4.42, 0.47, 11.82, 0.84, 1.00, 6.52, 0.000, 0.70, 6
0, 7, 400, 68.04, 0.12, 41.94, 0.02, 3.91, 0.15, 0.51, 0.02, 6.60, 0.65, 7.61, 0.77, 0.99, 6.31, 0.001, 0.76, 6
0, 8, 400, 92.65, 0.12, 43.74, 0.02, 4.29, 0.18, 0.48, 0.03, 5.76, 0.62, 8.93, 0.80, 0.99, 6.48, 0.000, 0.75, 6
0, 9, 400, 33.96, 0.13, 47.02, 0.03, 3.90, 0.18, 0.54, 0.03, 6.96, 0.81, 7.19, 0.76, 0.99, 6.64, 0.000, 0.83, 6
0, 10, 400, 57.34, 0.12, 53.07, 0.03, 3.89, 0.16, 0.54, 0.03, 7.28, 0.82, 7.15, 0.75, 0.99, 6.63, 0.000, 0.81, 6
0, 11, 400, 72.23, 0.13, 54.32, 0.03, 4.41, 0.17, 0.48, 0.03, 5.76, 0.72, 9.13, 0.80, 0.99, 6.70, 0.001, 0.75, 6
0, 12, 400, 52.23, 0.14, 72.57, 0.02, 4.38, 0.17, 0.46, 0.02, 5.32, 0.62, 9.41, 0.81, 0.99, 6.39, 0.001, 0.74, 6
0, 13, 400, 24.20, 0.14, 74.08, 0.02, 4.38, 0.17, 0.46, 0.02, 5.32, 0.62, 9.41, 0.81, 0.99, 6.39, 0.000, 0.74, 6
1, 1, 277, 37.87, 0.03, 16.90, 0.06, 6.37, 0.07, 5.54, 0.04, 67.44, 3.92, 1.15, 0.07, 0.49, 110.96, 0.059, 6.87, 3
1, 2, 179, 27.51, 0.01, 17.40, 0.02, 6.05, 0.02, 2.73, 0.01, 89.55, 0.17, 2.22, 0.38, 0.89, 51.88, 0.056, 0.07, 0
1, 3, 400, 86.88, 0.12, 11.17, 0.02, 4.20, 0.17, 0.48, 0.02, 5.84, 0.56, 8.76, 0.80, 0.99, 6.31, 0.000, 0.74, 6
1, 4, 400, 65.67, 0.16, 17.03, 0.02, 5.79, 0.23, 0.36, 0.02, 3.29, 0.35, 16.12, 0.88, 1.00, 6.54, 0.001, 0.66, 6
1, 5, 400, 76.43, 0.17, 17.79, 0.02, 5.04, 0.21, 0.42, 0.02, 4.13, 0.52, 12.04, 0.85, 1.00, 6.64, 0.001, 0.72, 6
1, 6, 400, 92.35, 0.15, 29.28, 0.01, 5.45, 0.21, 0.36, 0.02, 3.41, 0.30, 15.22, 0.88, 1.00, 6.14, 0.000, 0.63, 6
1, 7, 400, 81.33, 0.15, 33.81, 0.01, 5.61, 0.22, 0.36, 0.02, 3.28, 0.30, 15.81, 0.88, 1.00, 6.26, 0.000, 0.66, 6
1, 8, 189, 40.73, 0.01, 45.20, 0.01, 5.83, 0.02, 2.76, 0.01, 90.44, 0.13, 2.11, 0.36, 0.88, 50.57, 0.072, 0.06, 0
1, 9, 400, 31.64, 0.13, 38.28, 0.01, 4.58, 0.19, 0.43, 0.02, 4.81, 0.44, 10.66, 0.83, 1.00, 6.18, 0.000, 0.68, 6
