Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
0, 1, 191, 47.10, 0.01, 8.68, 0.01, 5.45, 0.01, 3.41, 0.01, 84.17, 0.19, 1.60, 0.23, 0.78, 58.38, 0.074, 0.06, 0
0, 2, 179, 68.74, 0.01, 20.83, 0.02, 6.04, 0.03, 2.78, 0.01, 88.38, 0.17, 2.17, 0.37, 0.89, 52.75, 0.067, 0.07, 0
0, 3, 166, 42.14, 0.01, 23.35, 0.01, 4.89, 0.02, 2.74, 0.01, 87.16, 0.22, 1.78, 0.28, 0.83, 42.10, 0.066, 0.06, 0
0, 4, 400, 61.14, 0.11, 22.85, 0.02, 3.77, 0.14, 0.54, 0.02, 7.31, 0.70, 7.00, 0.75, 0.99, 6.38, 0.000, 0.80, 6
0, 5, 400, 57.00, 0.08, 23.81, 0.03, 2.95, 0.12, 0.71, 0.03, 13.06, 1.30, 4.13, 0.61, 0.97, 6.61, 0.001, 0.99, 6
0, 6, 291, 72.08, 0.10, 40.27, 0.13, 6.38, 0.22, 3.33, 0.10, 62.29, 2.46, 1.92, 0.31, 0.85, 66.61, 0.035, 8.20, 6
0, 7, 400, 58.21, 0.19, 34.90, 0.01, 7.06, 0.26, 0.30, 0.02, 2.29, 0.27, 23.84, 0.92, 1.00, 6.57, 0.000, 0.64, 6
0, 8, 400, 62.60, 0.12, 38.87, 0.02, 4.14, 0.16, 0.48, 0.02, 5.92, 0.53, 8.64, 0.79, 0.99, 6.22, 0.000, 0.72, 6
0, 9, 400, 25.27, 0.13, 53.73, 0.02, 4.57, 0.17, 0.43, 0.02, 4.80, 0.40, 10.67, 0.83, 1.00, 6.15, 0.000, 0.68, 6
0, 10, 247, 34.44, 0.01, 70.55, 0.03, 8.87, 0.05, 3.08, 0.02, 88.48, 0.14, 2.88, 0.48, 0.94, 85.71, 0.080, 0.14, 0
0, 11, 400, 78.97, 0.14, 63.78, 0.02, 4.84, 0.18, 0.42, 0.02, 4.44, 0.38, 11.60, 0.84, 1.00, 6.34, 0.000, 0.70, 6
0, 12, 400, 43.65, 0.10, 64.23, 0.02, 3.35, 0.15, 0.60, 0.02, 9.16, 0.81, 5.61, 0.70, 0.98, 6.27, 0.001, 0.84, 6
0, 13, 400, 73.34, 0.12, 73.44, 0.02, 4.29, 0.18, 0.48, 0.03, 5.76, 0.56, 8.94, 0.80, 0.99, 6.46, 0.000, 0.75, 6
1, 1, 400, 33.26, 0.12, 1.58, 0.02, 4.38, 0.19, 0.46, 0.02, 5.30, 0.53, 9.43, 0.81, 0.99, 6.39, 0.000, 0.73, 6
1, 2, 400, 13.68, 0.19, 8.46, 0.02, 5.95, 0.24, 0.35, 0.02, 3.00, 0.37, 16.99, 0.89, 1.00, 6.55, 0.001, 0.68, 6
1, 3, 339, 68.59, 0.06, 29.62, 0.14, 10.59, 0.18, 3.40, 0.06, 95.17, 0.50, 3.12, 0.51, 0.95, 113.13, 0.064, 2.85, 3
1, 4, 400, 29.69, 0.19, 21.64, 0.01, 6.54, 0.25, 0.29, 0.01, 2.40, 0.19, 22.27, 0.91, 1.00, 6.04, 0.000, 0.62, 6
1, 5, 286, 50.76, 0.06, 35.56, 0.08, 8.22, 0.10, 4.03, 0.05, 55.26, 0.81, 2.04, 0.34, 0.87, 104.01, 0.043, 4.86, 6
1, 6, 168, 94.91, 0.01, 34.98, 0.01, 5.19, 0.02, 2.55, 0.01, 90.10, 0.22, 2.04, 0.34, 0.87, 41.57, 0.056, 0.07, 0
1, 7, 272, 74.15, 0.06, 44.06, 0.11, 7.29, 0.18, 3.32, 0.10, 96.05, 0.77, 2.19, 0.37, 0.89, 76.17, 0.055, 10.23, 3
1, 8, 400, 91.44, 0.13, 72.60, 0.11, 8.70, 0.16, 5.16, 0.15, 33.23, 2.73, 1.69, 0.26, 0.80, 141.13, 0.049, 4.51, 6
1, 9, 119, 87.61, 0.28, 79.03, 1.95, 13.04, 2.01, 3.73, 0.18, 98.65, 0.45, 3.49, 0.55, 0.96, 152.93, 0.049, 0.12, 6
1, 10, 400, 71.02, 0.16, 67.15, 0.02, 5.05, 0.20, 0.43, 0.03, 4.52, 0.52, 11.86, 0.84, 1.00, 6.76, 0.000, 0.71, 6
1, 11, 400, 16.48, 0.12, 73.96, 0.02, 4.02, 0.17, 0.49, 0.02, 6.28, 0.59, 8.18, 0.78, 0.99, 6.19, 0.000, 0.73, 6
1, 12, 102, 86.99, 3.09, 73.13, 18.60, 7.03, 18.68, 2.95, 0.95, 83.30, 7.75, 2.38, 0.41, 0.91, 65.22, 0.047, 0.41, 6
1, 13, 400, 7.04, 0.13, 76.03, 0.02, 4.77, 0.19, 0.42, 0.02, 4.47, 0.38, 11.48, 0.84, 1.00, 6.24, 0.000, 0.68, 6
1, 14, 311, 33.87, 0.15, 83.89, 0.10, 5.44, 0.15, 3.10, 0.11, 18.99, 3.90, 1.75, 0.27, 0.82, 53.03, 0.047, 6.06, 6
2, 1, 174, 87.92, 0.01, 9.47, 0.01, 4.97, 0.01, 2.95, 0.01, 90.79, 0.20, 1.69, 0.26, 0.81, 46.01, 0.063, 0.05, 0
2, 2, 400, 72.52, 0.15, 3.77, 0.01, 5.57, 0.23, 0.35, 0.02, 3.32, 0.29, 15.78, 0.88, 1.00, 6.18, 0.000, 0.64, 6
2, 3, 0, 6.04, 0.00, 8.56, 0.00, 0.00, 0.00, 0.00, 0.00, 180.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, NaN, 1
2, 4, 400, 62.51, 0.15, 11.55, 0.02, 5.05, 0.18, 0.40, 0.02, 4.00, 0.42, 12.67, 0.85, 1.00, 6.33, 0.000, 0.68, 6
