Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
663, 2, 102, 85.49, 0.02, 61.98, 0.24, 7.34, 0.28, 3.33, 0.02, 85.55, 0.41, 2.21, 0.38, 0.89, 76.77, 0.049, 0.08, 6
664, 1, 400, 9.91, 0.13, 34.34, 0.03, 4.42, 0.19, 0.48, 0.03, 5.52, 0.68, 9.19, 0.80, 0.99, 6.67, 0.000, 0.77, 6
664, 2, 275, 40.62, 0.06, 48.86, 0.07, 7.03, 0.08, 5.21, 0.09, 37.22, 1.74, 1.35, 0.15, 0.67, 115.04, 0.052, 8.78, 3
664, 3, 214, 31.24, 0.05, 51.57, 0.12, 6.29, 0.17, 3.43, 0.06, 70.82, 1.18, 1.84, 0.29, 0.84, 67.75, 0.052, 0.58, 3
664, 4, 400, 81.13, 0.13, 65.63, 0.01, 4.69, 0.19, 0.42, 0.02, 4.58, 0.38, 11.22, 0.84, 1.00, 6.17, 0.000, 0.67, 6
665, 1, 198, 83.77, 0.01, 26.19, 0.02, 6.08, 0.02, 3.67, 0.01, 89.26, 0.23, 1.66, 0.25, 0.80, 70.12, 0.051, 0.07, 0
665, 2, 204, 59.20, 0.01, 36.44, 0.02, 6.76, 0.03, 3.32, 0.01, 89.35, 0.17, 2.04, 0.34, 0.87, 70.61, 0.062, 0.08, 0
665, 3, 400, 88.12, 0.13, 68.81, 0.02, 4.77, 0.20, 0.42, 0.02, 4.47, 0.40, 11.45, 0.84, 1.00, 6.24, 0.000, 0.69, 6
666, 1, 189, 86.72, 0.01, 52.76, 0.01, 4.89, 0.02, 3.76, 0.01, 85.89, 0.58, 1.30, 0.13, 0.64, 57.83, 0.072, 0.09, 0
667, 1, 211, 95.48, 0.01, 40.89, 0.02, 6.19, 0.02, 3.71, 0.01, 87.42, 0.23, 1.67, 0.25, 0.80, 72.18, 0.057, 0.08, 0
667, 2, 400, 31.06, 0.12, 53.64, 0.02, 4.28, 0.18, 0.48, 0.03, 5.79, 0.64, 8.89, 0.80, 0.99, 6.48, 0.000, 0.76, 6
668, 1, 223, 72.23, 0.01, 32.88, 0.02, 6.93, 0.02, 3.61, 0.01, 88.09, 0.15, 1.92, 0.32, 0.85, 78.58, 0.053, 0.08, 0
668, 2, 212, 51.24, 0.01, 38.89, 0.02, 7.03, 0.02, 3.39, 0.01, 89.75, 0.15, 2.07, 0.35, 0.88, 74.90, 0.056, 0.07, 0
668, 3, 193, 44.72, 0.01, 59.32, 0.01, 5.69, 0.01, 3.26, 0.01, 87.48, 0.22, 1.75, 0.27, 0.82, 58.23, 0.055, 0.06, 0
668, 4, 400, 10.15, 0.11, 57.55, 0.02, 3.90, 0.15, 0.52, 0.02, 6.66, 0.69, 7.57, 0.77, 0.99, 6.31, 0.001, 0.77, 6
669, 1, 197, 69.70, 0.01, 20.73, 0.01, 5.90, 0.01, 3.50, 0.01, 88.49, 0.19, 1.69, 0.26, 0.81, 64.84, 0.058, 0.06, 0
669, 2, 185, 19.97, 0.01, 30.35, 0.01, 5.08, 0.02, 3.57, 0.01, 91.81, 0.43, 1.42, 0.18, 0.71, 56.89, 0.082, 0.09, 0
669, 3, 400, 32.12, 0.14, 47.61, 0.03, 4.41, 0.19, 0.49, 0.03, 5.80, 0.69, 9.07, 0.80, 0.99, 6.73, 0.000, 0.76, 6
669, 4, 400, 94.65, 0.11, 55.99, 0.02, 4.12, 0.18, 0.48, 0.02, 5.94, 0.53, 8.58, 0.79, 0.99, 6.20, 0.000, 0.73, 6
669, 5, 400, 31.55, 0.11, 65.05, 0.02, 4.12, 0.18, 0.48, 0.02, 5.94, 0.53, 8.58, 0.79, 0.99, 6.20, 0.000, 0.73, 6
