Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
12, 1, 290, 29.06, 0.05, 56.41, 0.20, 12.26, 0.32, 3.10, 0.04, 77.58, 0.32, 3.95, 0.60, 0.97, 119.56, 0.059, 3.50, 3
12, 2, 400, 70.28, 0.12, 49.89, 0.02, 4.46, 0.16, 0.44, 0.02, 5.01, 0.46, 10.08, 0.82, 1.00, 6.21, 0.001, 0.70, 6
12, 3, 400, 84.61, 0.16, 54.23, 0.03, 5.05, 0.20, 0.43, 0.03, 4.48, 0.57, 11.87, 0.84, 1.00, 6.76, 0.001, 0.70, 6
12, 4, 400, 37.50, 0.11, 62.92, 0.02, 3.89, 0.15, 0.51, 0.02, 6.67, 0.66, 7.56, 0.77, 0.99, 6.30, 0.001, 0.77, 6
12, 5, 400, 73.33, 0.10, 67.01, 0.02, 3.58, 0.15, 0.55, 0.02, 7.80, 0.69, 6.49, 0.73, 0.99, 6.22, 0.001, 0.79, 6
12, 6, 400, 43.43, 0.12, 71.37, 0.02, 4.46, 0.16, 0.44, 0.02, 5.01, 0.46, 10.08, 0.82, 1.00, 6.21, 0.002, 0.70, 6
12, 7, 170, 93.12, 0.01, 79.79, 0.01, 4.76, 0.01, 3.06, 0.01, 87.47, 0.26, 1.55, 0.22, 0.76, 45.80, 0.067, 0.06, 0
13, 1, 400, 77.12, 0.13, 14.96, 0.01, 4.59, 0.17, 0.43, 0.02, 4.77, 0.40, 10.74, 0.83, 1.00, 6.15, 0.001, 0.67, 6
13, 2, 400, 68.86, 0.16, 29.87, 0.02, 5.03, 0.21, 0.42, 0.02, 4.14, 0.52, 12.07, 0.85, 1.00, 6.59, 0.000, 0.72, 6
13, 3, 150, 59.02, 0.03, 86.44, 0.05, 4.45, 0.05, 2.95, 0.04, 70.11, 1.23, 1.51, 0.20, 0.75, 41.28, 0.045, 0.25, 6
14, 1, 275, 25.52, 0.06, 23.45, 0.11, 6.29, 0.13, 5.26, 0.08, 77.27, 3.93, 1.20, 0.09, 0.55, 103.97, 0.057, 11.01, 3
14, 2, 400, 92.15, 0.12, 28.63, 0.02, 4.29, 0.18, 0.48, 0.03, 5.75, 0.60, 8.94, 0.80, 0.99, 6.48, 0.001, 0.75, 6
14, 3, 400, 36.51, 0.14, 41.96, 0.02, 4.86, 0.21, 0.42, 0.02, 4.40, 0.43, 11.68, 0.84, 1.00, 6.35, 0.000, 0.69, 6
14, 4, 187, 27.05, 0.01, 59.55, 0.01, 4.60, 0.01, 3.98, 0.01, 126.82, 0.57, 1.16, 0.07, 0.50, 57.45, 0.064, 0.06, 0
15, 1, 400, 19.56, 0.13, 7.41, 0.01, 4.58, 0.18, 0.43, 0.02, 4.75, 0.42, 10.71, 0.83, 1.00, 6.16, 0.000, 0.68, 6
15, 2, 400, 84.49, 0.12, 53.35, 0.02, 3.91, 0.16, 0.51, 0.02, 6.61, 0.65, 7.59, 0.77, 0.99, 6.32, 0.000, 0.77, 6
15, 3, 400, 35.53, 0.12, 71.70, 0.02, 4.46, 0.17, 0.44, 0.02, 5.02, 0.46, 10.07, 0.82, 1.00, 6.22, 0.001, 0.70, 6
16, 1, 400, 12.94, 0.15, 14.28, 0.03, 5.03, 0.19, 0.42, 0.03, 4.45, 0.53, 11.86, 0.84, 1.00, 6.72, 0.000, 0.71, 6
16, 2, 400, 35.56, 0.16, 35.99, 0.01, 5.53, 0.22, 0.35, 0.02, 3.32, 0.27, 15.64, 0.88, 1.00, 6.15, 0.000, 0.64, 6
16, 3, 400, 57.68, 0.17, 57.58, 0.03, 5.11, 0.19, 0.42, 0.03, 4.36, 0.54, 12.06, 0.85, 1.00, 6.79, 0.001, 0.71, 6
17, 1, 167, 87.99, 0.01, 18.04, 0.02, 5.59, 0.02, 3.18, 0.01, 88.09, 0.21, 1.76, 0.27, 0.82, 55.89, 0.076, 0.06, 0
17, 2, 154, 80.64, 0.01, 39.24, 0.01, 4.07, 0.01, 3.63, 0.01, 87.72, 1.09, 1.12, 0.06, 0.45, 46.40, 0.060, 0.06, 0
17, 3, 400, 66.63, 0.12, 74.28, 0.02, 4.28, 0.18, 0.48, 0.02, 5.72, 0.56, 8.90, 0.80, 0.99, 6.48, 0.001, 0.75, 6
17, 4, 400, 93.96, 0.15, 76.37, 0.02, 4.94, 0.21, 0.42, 0.02, 4.42, 0.48, 11.74, 0.84, 1.00, 6.54, 0.001, 0.70, 6
18, 1, 164, 31.60, 0.01, 7.23, 0.01, 4.76, 0.01, 2.93, 0.01, 88.36, 0.24, 1.63, 0.24, 0.79, 43.71, 0.062, 0.06, 0
18, 2, 400, 23.06, 0.16, 39.44, 0.02, 5.03, 0.21, 0.42, 0.02, 4.08, 0.52, 12.09, 0.85, 1.00, 6.57, 0.000, 0.72, 6
18, 3, 400, 54.11, 0.13, 53.65, 0.02, 4.40, 0.17, 0.48, 0.03, 5.72, 0.61, 9.10, 0.80, 0.99, 6.69, 0.001, 0.75, 6
18, 4, 400, 49.82, 0.15, 72.01, 0.02, 4.94, 0.21, 0.42, 0.02, 4.42, 0.48, 11.74, 0.84, 1.00, 6.54, 0.001, 0.70, 6
18, 5, 400, 18.19, 0.13, 72.70, 0.03, 3.89, 0.19, 0.54, 0.03, 6.96, 0.78, 7.15, 0.75, 0.99, 6.65, 0.002, 0.83, 6
19, 1, 400, 9.52, 0.15, 18.23, 0.01, 5.25, 0.19, 0.37, 0.02, 3.65, 0.32, 14.14, 0.87, 1.00, 6.12, 0.000, 0.64, 6
19, 2, 210, 50.51, 0.06, 29.77, 0.10, 4.52, 0.10, 2.70, 0.07, 76.08, 2.13, 1.68, 0.25, 0.80, 38.28, 0.048, 0.60, 6
19, 3, 400, 88.64, 0.11, 63.56, 0.02, 4.02, 0.16, 0.49, 0.02, 6.20, 0.51, 8.20, 0.78, 0.99, 6.19, 0.001, 0.73, 6
20, 1, 191, 71.10, 0.01, 79.98, 0.02, 5.97, 0.02, 3.09, 0.01, 89.10, 0.17, 1.93, 0.32, 0.86, 57.95, 0.065, 0.08, 0
22, 1, 400, 94.81, 0.14, 27.86, 0.01, 4.77, 0.21, 0.41, 0.02, 4.42, 0.37, 11.52, 0.84, 1.00, 6.22, 0.001, 0.68, 6
22, 2, 400, 73.92, 0.12, 57.25, 0.01, 4.59, 0.18, 0.43, 0.02, 4.75, 0.39, 10.73, 0.83, 1.00, 6.16, 0.001, 0.67, 6
22, 3, 400, 88.99, 0.15, 70.07, 0.01, 5.45, 0.21, 0.36, 0.02, 3.40, 0.30, 15.28, 0.88, 1.00, 6.10, 0.001, 0.63, 6
23, 1, 400, 79.54, 0.12, 71.29, 0.03, 3.52, 0.16, 0.60, 0.03, 9.00, 1.04, 5.85, 0.71, 0.99, 6.66, 0.001, 0.88, 6
24, 1, 400, 55.29, 0.15, 4.12, 0.01, 5.36, 0.20, 0.36, 0.02, 3.51, 0.30, 14.81, 0.87, 1.00, 6.10, 0.001, 0.62, 6
24, 2, 400, 35.75, 0.14, 31.22, 0.01, 4.77, 0.21, 0.42, 0.02, 4.44, 0.36, 11.49, 0.84, 1.00, 6.23, 0.000, 0.68, 6
24, 3, 161, 90.71, 0.01, 56.55, 0.01, 4.47, 0.01, 3.39, 0.01, 90.26, 0.45, 1.32, 0.14, 0.65, 47.59, 0.070, 0.07, 0
24, 4, 400, 25.85, 0.12, 67.23, 0.02, 4.28, 0.17, 0.48, 0.03, 5.71, 0.58, 8.93, 0.80, 0.99, 6.44, 0.000, 0.75, 6
25, 1, 400, 79.87, 0.14, 17.63, 0.02, 4.95, 0.17, 0.42, 0.02, 4.44, 0.49, 11.79, 0.84, 1.00, 6.53, 0.000, 0.70, 6
25, 2, 400, 83.76, 0.14, 42.90, 0.03, 4.43, 0.18, 0.48, 0.03, 5.57, 0.67, 9.16, 0.80, 0.99, 6.72, 0.002, 0.77, 6
25, 3, 400, 89.23, 0.19, 49.83, 0.01, 6.98, 0.25, 0.29, 0.02, 2.30, 0.25, 23.70, 0.92, 1.00, 6.46, 0.001, 0.65, 6
26, 1, 200, 46.58, 0.00, 10.61, 0.01, 6.28, 0.01, 2.95, 0.01, 89.05, 0.11, 2.13, 0.36, 0.88, 58.24, 0.064, 0.05, 0
26, 2, 205, 31.85, 0.01, 21.28, 0.05, 6.12, 0.05, 2.73, 0.01, 88.02, 0.32, 2.24, 0.38, 0.89, 52.48, 0.065, 0.15, 0
26, 3, 400, 71.64, 0.13, 18.81, 0.02, 4.95, 0.18, 0.42, 0.02, 4.41, 0.47, 11.77, 0.84, 1.00, 6.53, 0.001, 0.70, 6
26, 4, 400, 58.66, 0.13, 72.52, 0.01, 4.59, 0.18, 0.43, 0.02, 4.74, 0.43, 10.75, 0.83, 1.00, 6.15, 0.001, 0.67, 6
27, 1, 400, 84.11, 0.15, 9.58, 0.02, 5.05, 0.18, 0.42, 0.03, 4.42, 0.50, 11.94, 0.85, 1.00, 6.72, 0.000, 0.70, 6
27, 2, 400, 42.96, 0.14, 16.23, 0.01, 5.12, 0.19, 0.38, 0.02, 3.80, 0.34, 13.33, 0.86, 1.00, 6.19, 0.000, 0.66, 6
27, 3, 400, 26.35, 0.13, 29.47, 0.02, 4.13, 0.18, 0.48, 0.02, 5.91, 0.51, 8.66, 0.79, 0.99, 6.19, 0.001, 0.72, 6
27, 4, 400, 39.31, 0.16, 33.90, 0.02, 5.04, 0.20, 0.42, 0.02, 4.13, 0.50, 12.09, 0.85, 1.00, 6.59, 0.001, 0.71, 6
27, 5, 166, 35.12, 0.01, 69.98, 0.02, 4.98, 0.02, 3.24, 0.01, 87.36, 0.36, 1.54, 0.21, 0.76, 50.65, 0.064, 0.08, 0
27, 6, 400, 12.67, 0.13, 76.70, 0.02, 4.86, 0.19, 0.42, 0.02, 4.38, 0.44, 11.70, 0.84, 1.00, 6.35, 0.000, 0.69, 6
28, 1, 400, 41.20, 0.14, 42.31, 0.01, 4.58, 0.19, 0.43, 0.02, 4.79, 0.41, 10.70, 0.83, 1.00, 6.16, 0.000, 0.68, 6
29, 1, 197, 90.07, 0.00, 19.00, 0.01, 6.52, 0.01, 2.94, 0.01, 88.39, 0.10, 2.22, 0.38, 0.89, 60.14, 0.073, 0.05, 0
29, 2, 400, 23.24, 0.14, 37.11, 0.01, 4.58, 0.19, 0.43, 0.02, 4.79, 0.41, 10.70, 0.83, 1.00, 6.16, 0.000, 0.68, 6
29, 3, 400, 10.35, 0.18, 43.65, 0.03, 5.13, 0.22, 0.42, 0.03, 4.38, 0.55, 12.09, 0.85, 1.00, 6.85, 0.000, 0.71, 6
29, 4, 169, 60.46, 0.01, 57.51, 0.01, 5.06, 0.02, 3.18, 0.01, 88.28, 0.26, 1.59, 0.23, 0.78, 50.66, 0.067, 0.06, 0
30, 1, 400, 63.06, 0.10, 8.58, 0.02, 3.70, 0.16, 0.54, 0.03, 7.39, 0.63, 6.87, 0.75, 0.99, 6.25, 0.000, 0.78, 6
30, 2, 400, 38.42, 0.15, 14.61, 0.02, 4.97, 0.23, 0.42, 0.03, 4.39, 0.47, 11.87, 0.84, 1.00, 6.54, 0.000, 0.69, 6
31, 1, 400, 24.16, 0.14, 8.56, 0.02, 4.77, 0.21, 0.42, 0.02, 4.47, 0.43, 11.47, 0.84, 1.00, 6.23, 0.000, 0.68, 6
31, 2, 261, 92.85, 0.05, 16.77, 0.12, 6.28, 0.12, 2.50, 0.05, 85.57, 1.03, 2.51, 0.43, 0.92, 49.38, 0.041, 34.29, 6
31, 3, 400, 31.10, 0.16, 43.38, 0.01, 5.47, 0.23, 0.36, 0.02, 3.40, 0.32, 15.37, 0.88, 1.00, 6.12, 0.001, 0.63, 6
31, 4, 168, 32.79, 0.01, 70.78, 0.02, 5.18, 0.02, 3.04, 0.01, 90.84, 0.32, 1.70, 0.26, 0.81, 49.52, 0.058, 0.09, 0
32, 1, 167, 45.78, 0.01, 34.82, 0.01, 4.90, 0.01, 3.44, 0.01, 88.98, 0.32, 1.43, 0.18, 0.71, 52.88, 0.068, 0.06, 0
32, 2, 400, 42.30, 0.12, 57.00, 0.02, 4.32, 0.20, 0.48, 0.03, 5.69, 0.59, 9.03, 0.80, 0.99, 6.48, 0.001, 0.74, 6
33, 1, 400, 91.83, 0.14, 18.90, 0.03, 4.42, 0.21, 0.48, 0.03, 5.49, 0.68, 9.23, 0.80, 0.99, 6.66, 0.000, 0.77, 6
33, 2, 400, 42.18, 0.10, 64.98, 0.02, 3.78, 0.15, 0.54, 0.03, 7.32, 0.76, 7.03, 0.75, 0.99, 6.39, 0.000, 0.80, 6
34, 1, 400, 13.42, 0.15, 1.59, 0.01, 5.53, 0.24, 0.36, 0.02, 3.34, 0.30, 15.58, 0.88, 1.00, 6.17, 0.000, 0.64, 6
34, 2, 171, 80.28, 0.01, 14.58, 0.02, 5.26, 0.02, 3.09, 0.01, 87.31, 0.31, 1.70, 0.26, 0.81, 51.14, 0.065, 0.08, 0
34, 3, 400, 32.39, 0.15, 38.01, 0.01, 5.53, 0.24, 0.36, 0.02, 3.34, 0.30, 15.58, 0.88, 1.00, 6.17, 0.000, 0.64, 6
35, 1, 191, 83.15, 0.05, 8.62, 0.17, 6.55, 0.18, 3.13, 0.04, 93.40, 0.91, 2.09, 0.35, 0.88, 64.44, 0.082, 0.39, 3
35, 2, 202, 88.51, 0.04, 17.06, 0.06, 5.85, 0.15, 3.23, 0.07, 90.22, 0.80, 1.82, 0.29, 0.83, 59.32, 0.059, 0.36, 3
35, 3, 400, 40.56, 0.18, 41.14, 0.03, 5.11, 0.21, 0.43, 0.03, 4.40, 0.59, 12.00, 0.85, 1.00, 6.82, 0.000, 0.72, 6
35, 4, 400, 53.31, 0.19, 43.89, 0.02, 5.90, 0.21, 0.36, 0.02, 3.29, 0.40, 16.27, 0.88, 1.00, 6.72, 0.001, 0.66, 6
35, 5, 400, 91.30, 0.15, 74.09, 0.01, 5.53, 0.24, 0.36, 0.02, 3.34, 0.30, 15.58, 0.88, 1.00, 6.17, 0.000, 0.64, 6
35, 6, 400, 79.17, 0.11, 77.23, 0.02, 3.70, 0.16, 0.54, 0.02, 7.38, 0.66, 6.86, 0.75, 0.99, 6.27, 0.002, 0.78, 6
36, 1, 400, 39.97, 0.12, 25.58, 0.02, 4.37, 0.16, 0.46, 0.02, 5.31, 0.56, 9.42, 0.81, 0.99, 6.38, 0.000, 0.74, 6
36, 2, 400, 51.99, 0.12, 63.48, 0.02, 4.45, 0.16, 0.44, 0.02, 5.03, 0.49, 10.04, 0.82, 1.00, 6.21, 0.001, 0.70, 6
37, 1, 400, 19.90, 0.13, 15.80, 0.01, 4.58, 0.18, 0.43, 0.02, 4.81, 0.40, 10.70, 0.83, 1.00, 6.15, 0.000, 0.68, 6
37, 2, 141, 47.60, 0.01, 32.60, 0.01, 4.15, 0.01, 3.29, 0.01, 93.56, 0.48, 1.26, 0.12, 0.61, 42.81, 0.059, 0.05, 0
37, 3, 400, 10.14, 0.15, 37.68, 0.01, 5.34, 0.19, 0.36, 0.02, 3.52, 0.32, 14.69, 0.87, 1.00, 6.09, 0.000, 0.63, 6
37, 4, 400, 19.17, 0.12, 68.71, 0.02, 4.36, 0.17, 0.46, 0.02, 5.32, 0.56, 9.38, 0.81, 0.99, 6.37, 0.000, 0.74, 6
37, 5, 400, 58.61, 0.12, 72.91, 0.02, 4.36, 0.17, 0.46, 0.02, 5.32, 0.56, 9.38, 0.81, 0.99, 6.37, 0.001, 0.74, 6
38, 1, 400, 48.53, 0.16, 24.08, 0.01, 5.45, 0.21, 0.36, 0.02, 3.40, 0.29, 15.31, 0.88, 1.00, 6.11, 0.000, 0.63, 6
38, 2, 153, 45.01, 0.02, 86.63, 0.01, 4.25, 0.02, 3.08, 0.02, 9.17, 0.68, 1.38, 0.16, 0.69, 41.17, 0.059, 0.10, 0
39, 1, 167, 69.18, 0.01, 23.28, 0.02, 5.76, 0.02, 2.65, 0.01, 87.18, 0.17, 2.18, 0.37, 0.89, 47.90, 0.057, 0.06, 0
39, 2, 400, 84.06, 0.15, 22.11, 0.01, 5.11, 0.20, 0.39, 0.02, 3.86, 0.37, 13.22, 0.86, 1.00, 6.21, 0.000, 0.66, 6
39, 3, 400, 81.38, 0.09, 26.64, 0.02, 3.34, 0.15, 0.60, 0.03, 9.22, 0.87, 5.57, 0.70, 0.98, 6.28, 0.001, 0.84, 6
39, 4, 400, 84.91, 0.13, 55.05, 0.02, 4.76, 0.19, 0.42, 0.02, 4.50, 0.38, 11.43, 0.84, 1.00, 6.22, 0.001, 0.69, 6
39, 5, 174, 24.73, 0.01, 65.74, 0.01, 5.20, 0.02, 3.01, 0.01, 87.02, 0.23, 1.73, 0.27, 0.82, 49.18, 0.068, 0.07, 0
39, 6, 400, 65.43, 0.15, 64.23, 0.01, 5.11, 0.20, 0.39, 0.02, 3.86, 0.37, 13.22, 0.86, 1.00, 6.21, 0.001, 0.66, 6
40, 1, 400, 17.77, 0.15, 6.83, 0.01, 5.11, 0.20, 0.39, 0.02, 3.86, 0.37, 13.22, 0.86, 1.00, 6.21, 0.000, 0.66, 6
40, 2, 400, 60.38, 0.14, 10.75, 0.02, 4.93, 0.19, 0.42, 0.02, 4.48, 0.45, 11.68, 0.84, 1.00, 6.55, 0.001, 0.71, 6
40, 3, 400, 49.49, 0.15, 18.58, 0.01, 5.11, 0.20, 0.39, 0.02, 3.86, 0.37, 13.22, 0.86, 1.00, 6.21, 0.000, 0.66, 6
40, 4, 204, 38.28, 0.01, 47.31, 0.01, 6.73, 0.02, 3.10, 0.01, 88.23, 0.12, 2.17, 0.37, 0.89, 65.67, 0.070, 0.07, 0
41, 1, 400, 23.36, 0.13, 2.28, 0.03, 4.43, 0.19, 0.48, 0.03, 5.50, 0.65, 9.22, 0.80, 0.99, 6.68, 0.000, 0.77, 6
41, 2, 400, 60.81, 0.14, 10.58, 0.01, 4.70, 0.21, 0.42, 0.02, 4.60, 0.38, 11.22, 0.84, 1.00, 6.18, 0.001, 0.67, 6
41, 3, 400, 54.64, 0.14, 22.06, 0.01, 5.63, 0.22, 0.35, 0.02, 3.27, 0.31, 15.92, 0.88, 1.00, 6.26, 0.000, 0.65, 6
41, 4, 400, 17.65, 0.13, 36.86, 0.03, 4.43, 0.19, 0.48, 0.03, 5.50, 0.65, 9.22, 0.80, 0.99, 6.68, 0.000, 0.77, 6
41, 5, 185, 34.19, 0.01, 83.78, 0.02, 5.02, 0.02, 3.19, 0.01, 90.13, 0.37, 1.57, 0.22, 0.77, 50.35, 0.064, 0.10, 0
42, 1, 168, 64.58, 0.01, 23.01, 0.01, 5.25, 0.01, 3.41, 0.01, 90.81, 0.24, 1.54, 0.21, 0.76, 56.24, 0.077, 0.05, 0
