Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
237, 4, 198, 80.64, 0.01, 27.68, 0.02, 6.16, 0.03, 3.07, 0.01, 90.16, 0.23, 2.01, 0.34, 0.87, 59.38, 0.057, 0.11, 0
237, 5, 198, 13.20, 0.01, 29.85, 0.04, 5.71, 0.05, 2.80, 0.01, 90.20, 0.39, 2.04, 0.34, 0.87, 50.28, 0.055, 0.16, 0
237, 6, 400, 81.59, 0.11, 46.94, 0.02, 4.03, 0.17, 0.49, 0.02, 6.26, 0.59, 8.20, 0.78, 0.99, 6.21, 0.000, 0.73, 6
237, 7, 400, 92.32, 0.13, 48.27, 0.02, 4.29, 0.19, 0.48, 0.03, 5.77, 0.59, 8.90, 0.80, 0.99, 6.50, 0.000, 0.75, 6
237, 8, 202, 43.25, 0.01, 58.81, 0.01, 6.19, 0.01, 3.58, 0.01, 91.97, 0.18, 1.73, 0.27, 0.82, 69.52, 0.050, 0.07, 0
237, 9, 400, 33.17, 0.13, 60.85, 0.02, 4.21, 0.18, 0.48, 0.03, 5.81, 0.56, 8.79, 0.80, 0.99, 6.32, 0.000, 0.74, 6
237, 10, 400, 18.99, 0.15, 71.18, 0.02, 5.05, 0.18, 0.43, 0.03, 4.48, 0.54, 11.86, 0.84, 1.00, 6.74, 0.000, 0.71, 6
237, 11, 400, 6.61, 0.14, 74.29, 0.02, 4.39, 0.19, 0.49, 0.03, 5.78, 0.63, 9.04, 0.80, 0.99, 6.69, 0.000, 0.76, 6
238, 1, 245, 55.65, 0.01, 15.98, 0.03, 8.09, 0.04, 3.30, 0.01, 88.64, 0.18, 2.45, 0.42, 0.91, 83.91, 0.072, 0.15, 0
238, 2, 225, 92.31, 0.01, 15.92, 0.02, 6.98, 0.02, 3.30, 0.01, 92.48, 0.16, 2.12, 0.36, 0.88, 72.33, 0.050, 0.09, 0
238, 3, 202, 34.79, 0.01, 27.95, 0.02, 6.49, 0.02, 3.20, 0.01, 89.32, 0.14, 2.03, 0.34, 0.87, 65.17, 0.060, 0.07, 0
238, 4, 202, 46.38, 0.01, 34.02, 0.01, 6.53, 0.02, 3.12, 0.01, 89.25, 0.13, 2.09, 0.35, 0.88, 63.96, 0.057, 0.07, 0
238, 5, 204, 82.12, 0.01, 43.26, 0.02, 6.45, 0.02, 3.66, 0.01, 87.73, 0.23, 1.76, 0.28, 0.82, 74.15, 0.052, 0.09, 0
238, 6, 248, 6.34, 0.05, 48.16, 0.08, 6.64, 0.14, 3.54, 0.08, 91.73, 0.89, 1.88, 0.30, 0.85, 73.74, 0.048, 0.53, 6
238, 7, 400, 36.26, 0.13, 43.91, 0.02, 4.29, 0.19, 0.48, 0.03, 5.77, 0.59, 8.90, 0.80, 0.99, 6.50, 0.000, 0.75, 6
239, 1, 284, 72.32, 0.11, 18.56, 0.12, 7.59, 0.12, 3.73, 0.08, 85.56, 1.40, 2.04, 0.34, 0.87, 88.91, 0.048, 7.39, 6
239, 2, 222, 53.80, 0.01, 20.11, 0.02, 7.29, 0.03, 3.23, 0.01, 89.77, 0.19, 2.26, 0.39, 0.90, 74.00, 0.075, 0.12, 0
239, 3, 233, 93.46, 0.06, 54.35, 0.19, 6.62, 0.20, 3.02, 0.05, 90.16, 1.37, 2.19, 0.37, 0.89, 62.82, 0.047, 0.68, 6
239, 4, 269, 18.43, 0.06, 58.33, 0.29, 8.37, 0.30, 3.09, 0.05, 90.03, 0.71, 2.71, 0.46, 0.93, 81.25, 0.045, 13.82, 6
239, 5, 400, 72.18, 0.16, 58.76, 0.03, 5.05, 0.20, 0.42, 0.03, 4.46, 0.49, 11.90, 0.84, 1.00, 6.74, 0.000, 0.70, 6
239, 6, 400, 23.69, 0.12, 63.22, 0.02, 4.01, 0.16, 0.49, 0.02, 6.25, 0.56, 8.16, 0.78, 0.99, 6.19, 0.000, 0.73, 6
239, 7, 400, 41.48, 0.12, 63.22, 0.02, 4.01, 0.16, 0.49, 0.02, 6.25, 0.56, 8.16, 0.78, 0.99, 6.19, 0.001, 0.73, 6
239, 8, 400, 57.45, 0.13, 73.12, 0.03, 4.41, 0.17, 0.48, 0.03, 5.78, 0.64, 9.14, 0.80, 0.99, 6.69, 0.000, 0.75, 6
