Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
405, 4, 221, 67.16, 0.01, 71.55, 0.02, 6.98, 0.03, 3.49, 0.01, 89.67, 0.16, 2.00, 0.33, 0.87, 76.60, 0.054, 0.09, 0
405, 5, 400, 87.35, 0.10, 67.28, 0.02, 3.89, 0.17, 0.52, 0.03, 6.56, 0.62, 7.56, 0.77, 0.99, 6.30, 0.000, 0.77, 6
405, 6, 400, 10.52, 0.12, 67.50, 0.03, 3.88, 0.16, 0.54, 0.03, 7.27, 0.81, 7.14, 0.75, 0.99, 6.61, 0.000, 0.81, 6
406, 1, 231, 53.76, 0.01, 40.11, 0.01, 7.51, 0.03, 3.43, 0.01, 89.37, 0.13, 2.19, 0.37, 0.89, 80.87, 0.056, 0.08, 0
406, 2, 192, 67.03, 0.01, 49.62, 0.01, 5.26, 0.01, 3.61, 0.01, 89.30, 0.31, 1.46, 0.19, 0.73, 59.69, 0.058, 0.06, 0
406, 3, 157, 90.17, 0.01, 56.25, 0.01, 4.31, 0.02, 2.99, 0.01, 90.66, 0.43, 1.44, 0.18, 0.72, 40.48, 0.074, 0.08, 0
406, 4, 279, 76.03, 0.04, 75.82, 0.10, 9.57, 0.15, 3.61, 0.03, 79.53, 0.49, 2.65, 0.45, 0.93, 108.44, 0.071, 4.94, 3
406, 5, 202, 19.08, 0.01, 73.38, 0.02, 6.67, 0.02, 3.08, 0.01, 89.73, 0.14, 2.16, 0.37, 0.89, 64.61, 0.059, 0.08, 0
406, 6, 400, 40.96, 0.14, 75.29, 0.03, 4.44, 0.20, 0.48, 0.03, 5.53, 0.70, 9.23, 0.80, 0.99, 6.70, 0.000, 0.76, 6
406, 7, 400, 9.39, 0.11, 75.63, 0.02, 4.28, 0.18, 0.48, 0.03, 5.76, 0.56, 8.93, 0.80, 0.99, 6.45, 0.000, 0.75, 6
407, 1, 203, 31.75, 0.01, 16.10, 0.02, 7.09, 0.02, 2.81, 0.01, 89.57, 0.13, 2.53, 0.43, 0.92, 62.53, 0.074, 0.07, 0
407, 2, 217, 22.77, 0.01, 15.21, 0.01, 5.80, 0.01, 4.14, 0.01, 80.62, 0.28, 1.40, 0.17, 0.70, 75.40, 0.055, 0.07, 0
407, 3, 218, 41.23, 0.01, 28.52, 0.03, 7.05, 0.03, 2.94, 0.01, 86.34, 0.42, 2.40, 0.41, 0.91, 65.08, 0.058, 0.11, 0
407, 4, 196, 8.59, 0.20, 34.81, 0.34, 7.15, 0.60, 2.88, 0.07, 60.09, 2.20, 2.48, 0.43, 0.92, 64.64, 0.058, 0.86, 3
407, 5, 273, 15.84, 0.03, 65.83, 0.10, 8.41, 0.18, 3.60, 0.04, 85.34, 0.68, 2.34, 0.40, 0.90, 95.16, 0.048, 8.74, 6
407, 6, 216, 34.19, 0.01, 66.86, 0.04, 6.84, 0.05, 3.08, 0.01, 91.28, 0.28, 2.22, 0.38, 0.89, 66.19, 0.064, 0.17, 0
407, 7, 279, 44.34, 0.07, 81.13, 0.09, 6.27, 0.15, 5.84, 0.06, 107.75, 21.59, 1.07, 0.04, 0.36, 115.07, 0.047, 10.09, 6
408, 1, 193, 31.94, 0.01, 14.67, 0.01, 5.73, 0.02, 3.35, 0.01, 89.21, 0.23, 1.71, 0.26, 0.81, 60.18, 0.067, 0.08, 0
408, 2, 350, 61.19, 0.16, 28.31, 0.27, 9.05, 0.92, 4.21, 0.11, 77.19, 3.85, 2.15, 0.37, 0.89, 119.51, 0.051, 6.84, 3
408, 3, 220, 44.69, 0.01, 33.06, 0.02, 7.32, 0.03, 2.95, 0.01, 87.99, 0.13, 2.48, 0.42, 0.91, 67.88, 0.059, 0.09, 0
408, 4, 169, 15.17, 0.01, 38.99, 0.01, 5.16, 0.01, 2.78, 0.01, 91.83, 0.15, 1.86, 0.30, 0.84, 45.05, 0.076, 0.05, 0
408, 5, 222, 65.68, 0.00, 51.76, 0.02, 7.62, 0.02, 3.08, 0.01, 89.25, 0.10, 2.47, 0.42, 0.91, 73.87, 0.059, 0.07, 0
408, 6, 193, 84.02, 0.01, 52.67, 0.02, 6.17, 0.02, 2.74, 0.01, 87.77, 0.16, 2.25, 0.38, 0.90, 53.11, 0.058, 0.08, 0
408, 7, 228, 46.00, 0.01, 76.04, 0.03, 7.57, 0.03, 3.24, 0.01, 85.19, 0.18, 2.34, 0.40, 0.90, 77.01, 0.071, 0.12, 0
408, 8, 173, 80.57, 0.01, 75.19, 0.01, 5.02, 0.01, 2.86, 0.01, 89.91, 0.22, 1.76, 0.27, 0.82, 45.04, 0.060, 0.06, 0
411, 1, 231, 21.27, 0.02, 10.44, 0.05, 6.70, 0.07, 3.99, 0.02, 90.20, 0.49, 1.68, 0.25, 0.80, 83.89, 0.066, 0.28, 3
411, 2, 228, 70.85, 0.01, 20.40, 0.02, 7.69, 0.02, 3.39, 0.01, 87.93, 0.10, 2.27, 0.39, 0.90, 81.92, 0.053, 0.07, 0
411, 3, 400, 15.10, 0.12, 42.90, 0.02, 4.13, 0.17, 0.48, 0.02, 5.86, 0.48, 8.66, 0.79, 0.99, 6.19, 0.000, 0.72, 6
411, 4, 400, 80.80, 0.11, 46.81, 0.02, 3.90, 0.15, 0.51, 0.02, 6.56, 0.66, 7.62, 0.77, 0.99, 6.28, 0.000, 0.76, 6
411, 5, 195, 67.23, 0.01, 68.86, 0.01, 6.02, 0.02, 2.91, 0.01, 88.75, 0.16, 2.07, 0.35, 0.88, 54.98, 0.064, 0.07, 0
411, 6, 400, 95.16, 0.13, 75.63, 0.02, 4.30, 0.17, 0.48, 0.02, 5.76, 0.58, 8.97, 0.80, 0.99, 6.48, 0.001, 0.75, 6
412, 1, 319, 58.41, 0.03, 21.86, 0.07, 8.88, 0.09, 3.70, 0.03, 84.60, 0.47, 2.40, 0.41, 0.91, 103.25, 0.072, 2.10, 3
412, 2, 215, 93.83, 0.01, 22.42, 0.02, 7.33, 0.03, 3.28, 0.01, 89.28, 0.14, 2.23, 0.38, 0.89, 75.58, 0.060, 0.08, 0
412, 3, 156, 71.37, 0.01, 32.12, 0.01, 4.55, 0.02, 3.06, 0.01, 97.12, 0.40, 1.49, 0.20, 0.74, 43.72, 0.056, 0.08, 0
412, 4, 400, 91.23, 0.12, 44.17, 0.03, 3.88, 0.15, 0.54, 0.03, 7.32, 0.82, 7.16, 0.75, 0.99, 6.62, 0.000, 0.81, 6
412, 5, 400, 12.93, 0.14, 49.03, 0.02, 5.05, 0.18, 0.42, 0.02, 4.49, 0.49, 11.88, 0.84, 1.00, 6.73, 0.000, 0.70, 6
413, 1, 222, 40.33, 0.01, 20.83, 0.01, 6.03, 0.02, 4.15, 0.01, 87.97, 0.26, 1.45, 0.18, 0.72, 78.63, 0.064, 0.08, 0
413, 2, 219, 54.60, 0.01, 25.71, 0.02, 7.24, 0.03, 3.10, 0.01, 88.37, 0.13, 2.34, 0.40, 0.90, 70.45, 0.054, 0.08, 0
413, 3, 173, 66.92, 0.01, 39.41, 0.01, 5.20, 0.01, 2.92, 0.01, 88.86, 0.18, 1.78, 0.28, 0.83, 47.77, 0.057, 0.06, 0
