Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
0, 1, 173, 21.43, 0.01, 7.96, 0.02, 4.96, 0.03, 3.59, 0.01, 79.88, 0.68, 1.38, 0.16, 0.69, 55.95, 0.043, 0.11, 6
0, 2, 161, 73.30, 0.01, 20.50, 0.01, 4.29, 0.01, 3.31, 0.01, 90.77, 0.48, 1.29, 0.13, 0.63, 44.60, 0.073, 0.06, 0
0, 3, 153, 30.10, 0.01, 21.47, 0.01, 3.79, 0.01, 3.13, 0.01, 96.57, 0.70, 1.21, 0.10, 0.56, 37.30, 0.078, 0.05, 0
0, 4, 222, 83.34, 0.01, 33.64, 0.02, 7.24, 0.03, 3.58, 0.01, 89.06, 0.17, 2.03, 0.34, 0.87, 81.35, 0.049, 0.10, 6
0, 5, 174, 67.75, 0.01, 31.78, 0.02, 4.91, 0.02, 3.45, 0.01, 92.94, 0.49, 1.42, 0.17, 0.71, 53.27, 0.054, 0.10, 0
0, 6, 167, 51.76, 0.01, 32.99, 0.02, 5.58, 0.03, 2.82, 0.01, 89.35, 0.25, 1.98, 0.33, 0.86, 49.52, 0.064, 0.08, 0
0, 7, 400, 49.28, 0.12, 41.72, 0.02, 4.22, 0.20, 0.48, 0.02, 5.73, 0.54, 8.88, 0.80, 0.99, 6.31, 0.000, 0.73, 6
0, 8, 400, 8.44, 0.13, 51.20, 0.01, 4.67, 0.19, 0.42, 0.02, 4.60, 0.37, 11.18, 0.84, 1.00, 6.13, 0.000, 0.67, 6
0, 9, 400, 88.73, 0.13, 61.97, 0.02, 4.47, 0.17, 0.44, 0.02, 5.03, 0.48, 10.09, 0.82, 1.00, 6.22, 0.000, 0.70, 6
0, 10, 400, 69.01, 0.16, 73.53, 0.02, 5.06, 0.19, 0.42, 0.02, 4.42, 0.49, 12.00, 0.85, 1.00, 6.71, 0.000, 0.70, 6
1, 1, 400, 74.55, 0.13, 33.30, 0.02, 4.36, 0.16, 0.47, 0.02, 5.29, 0.59, 9.38, 0.81, 0.99, 6.38, 0.000, 0.74, 6
1, 2, 400, 6.98, 0.12, 40.21, 0.02, 4.19, 0.16, 0.48, 0.02, 5.81, 0.57, 8.72, 0.79, 0.99, 6.31, 0.000, 0.74, 6
1, 3, 400, 53.28, 0.14, 43.64, 0.02, 4.85, 0.19, 0.42, 0.02, 4.45, 0.46, 11.60, 0.84, 1.00, 6.37, 0.000, 0.70, 6
1, 4, 400, 18.69, 0.14, 59.35, 0.03, 4.40, 0.17, 0.48, 0.03, 5.76, 0.71, 9.07, 0.80, 0.99, 6.69, 0.001, 0.76, 6
1, 5, 400, 8.33, 0.12, 68.34, 0.03, 3.87, 0.16, 0.55, 0.03, 7.40, 0.85, 7.09, 0.75, 0.99, 6.65, 0.001, 0.82, 6
2, 1, 329, 78.09, 0.04, 18.38, 0.14, 11.34, 0.18, 2.79, 0.05, 91.83, 0.37, 4.07, 0.61, 0.97, 99.26, 0.059, 2.35, 3
2, 2, 400, 17.18, 0.12, 30.74, 0.03, 3.89, 0.16, 0.54, 0.03, 7.00, 0.82, 7.15, 0.75, 0.99, 6.64, 0.001, 0.83, 6
2, 3, 400, 62.38, 0.12, 30.92, 0.02, 4.45, 0.16, 0.44, 0.02, 5.04, 0.49, 10.01, 0.82, 0.99, 6.21, 0.000, 0.70, 6
2, 4, 400, 25.54, 0.12, 47.61, 0.02, 4.01, 0.16, 0.49, 0.02, 6.25, 0.57, 8.13, 0.78, 0.99, 6.22, 0.000, 0.74, 6
3, 1, 400, 34.91, 0.12, 3.63, 0.02, 4.29, 0.19, 0.48, 0.03, 5.75, 0.52, 8.92, 0.80, 0.99, 6.47, 0.000, 0.75, 6
3, 2, 400, 46.73, 0.12, 19.32, 0.01, 4.58, 0.18, 0.43, 0.02, 4.77, 0.37, 10.73, 0.83, 1.00, 6.13, 0.000, 0.67, 6
3, 3, 258, 80.94, 0.01, 38.99, 0.03, 8.65, 0.04, 3.42, 0.01, 89.42, 0.12, 2.52, 0.43, 0.92, 93.04, 0.055, 16.76, 3
3, 4, 175, 44.71, 0.01, 41.41, 0.02, 5.18, 0.02, 3.12, 0.01, 81.23, 0.33, 1.66, 0.25, 0.80, 50.70, 0.053, 0.09, 0
3, 5, 159, 27.85, 0.01, 42.06, 0.02, 5.54, 0.03, 3.00, 0.01, 94.23, 0.26, 1.85, 0.30, 0.84, 52.14, 0.065, 0.07, 0
3, 6, 157, 9.33, 0.01, 53.61, 0.01, 4.79, 0.02, 2.44, 0.01, 92.73, 0.22, 1.97, 0.33, 0.86, 36.66, 0.062, 0.06, 0
3, 7, 400, 89.96, 0.12, 54.82, 0.02, 4.29, 0.19, 0.48, 0.03, 5.75, 0.52, 8.92, 0.80, 0.99, 6.47, 0.001, 0.75, 6
3, 8, 400, 23.18, 0.15, 73.28, 0.03, 4.42, 0.20, 0.48, 0.03, 5.50, 0.60, 9.21, 0.80, 0.99, 6.66, 0.000, 0.77, 6
4, 1, 400, 78.40, 0.11, 8.51, 0.02, 4.01, 0.15, 0.49, 0.02, 6.21, 0.52, 8.17, 0.78, 0.99, 6.18, 0.001, 0.73, 6
4, 2, 400, 39.49, 0.13, 10.92, 0.01, 4.69, 0.21, 0.42, 0.02, 4.60, 0.39, 11.23, 0.84, 1.00, 6.16, 0.000, 0.67, 6
4, 3, 158, 88.59, 0.01, 18.13, 0.02, 4.41, 0.02, 3.19, 0.01, 87.76, 0.56, 1.38, 0.16, 0.69, 44.22, 0.066, 0.08, 0
4, 4, 184, 87.88, 0.01, 30.95, 0.03, 5.50, 0.04, 3.19, 0.01, 79.12, 0.35, 1.73, 0.27, 0.81, 55.06, 0.055, 0.13, 0
4, 5, 400, 45.45, 0.15, 29.38, 0.02, 4.94, 0.20, 0.42, 0.02, 4.45, 0.46, 11.72, 0.84, 1.00, 6.54, 0.000, 0.70, 6
4, 6, 189, 79.06, 0.02, 40.76, 0.04, 6.04, 0.06, 3.43, 0.02, 82.21, 0.54, 1.76, 0.28, 0.82, 65.03, 0.046, 0.17, 6
4, 7, 400, 18.94, 0.13, 48.01, 0.02, 4.95, 0.19, 0.42, 0.02, 4.43, 0.48, 11.77, 0.84, 1.00, 6.54, 0.001, 0.70, 6
4, 8, 194, 34.55, 0.07, 58.70, 0.24, 6.33, 0.23, 3.51, 0.04, 92.63, 1.26, 1.80, 0.29, 0.83, 69.86, 0.069, 0.40, 3
4, 9, 207, 37.32, 0.03, 69.63, 0.08, 6.05, 0.13, 3.09, 0.05, 92.78, 1.06, 1.95, 0.32, 0.86, 58.76, 0.058, 0.48, 3
