Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
0, 1, 182, 29.48, 0.01, 9.15, 0.01, 6.15, 0.02, 3.59, 0.01, 92.92, 0.19, 1.71, 0.26, 0.81, 69.34, 0.057, 0.06, 0
0, 2, 400, 32.72, 0.15, 18.92, 0.01, 5.13, 0.19, 0.38, 0.02, 3.89, 0.40, 13.33, 0.86, 1.00, 6.20, 0.000, 0.66, 6
0, 3, 400, 19.47, 0.15, 24.08, 0.01, 5.55, 0.22, 0.35, 0.02, 3.36, 0.31, 15.65, 0.88, 1.00, 6.17, 0.000, 0.64, 6
0, 4, 196, 44.75, 0.01, 40.93, 0.01, 5.01, 0.01, 4.18, 0.01, 86.05, 0.57, 1.20, 0.09, 0.55, 65.84, 0.073, 0.07, 0
0, 5, 400, 79.02, 0.17, 38.31, 0.02, 5.97, 0.21, 0.34, 0.02, 2.90, 0.34, 17.68, 0.89, 1.00, 6.33, 0.000, 0.66, 6
0, 6, 400, 92.15, 0.15, 40.89, 0.03, 4.42, 0.20, 0.48, 0.03, 5.59, 0.67, 9.17, 0.80, 0.99, 6.70, 0.001, 0.77, 6
0, 7, 193, 59.38, 0.02, 52.76, 0.02, 4.83, 0.02, 4.00, 0.02, 83.07, 1.15, 1.21, 0.09, 0.56, 60.62, 0.066, 0.12, 0
0, 8, 400, 46.66, 0.15, 51.77, 0.01, 5.72, 0.24, 0.36, 0.02, 3.30, 0.38, 16.04, 0.88, 1.00, 6.40, 0.000, 0.66, 6
1, 1, 400, 42.89, 0.19, 8.29, 0.02, 5.93, 0.24, 0.35, 0.02, 2.99, 0.35, 16.92, 0.89, 1.00, 6.52, 0.000, 0.68, 6
2, 1, 400, 70.57, 0.13, 37.94, 0.02, 4.86, 0.20, 0.42, 0.02, 4.43, 0.43, 11.63, 0.84, 1.00, 6.38, 0.000, 0.69, 6
2, 2, 400, 40.05, 0.17, 55.40, 0.03, 5.11, 0.21, 0.43, 0.03, 4.43, 0.55, 12.02, 0.85, 1.00, 6.83, 0.001, 0.71, 6
3, 1, 400, 92.98, 0.17, 0.75, 0.01, 5.54, 0.23, 0.35, 0.02, 3.34, 0.27, 15.62, 0.88, 1.00, 6.17, 0.000, 0.64, 6
3, 2, 400, 67.63, 0.14, 10.02, 0.02, 5.12, 0.19, 0.39, 0.02, 3.87, 0.36, 13.24, 0.86, 1.00, 6.21, 0.000, 0.67, 6
3, 3, 400, 62.89, 0.25, 33.82, 0.03, 5.99, 0.33, 0.36, 0.02, 3.04, 0.40, 16.64, 0.89, 1.00, 6.77, 0.000, 0.69, 6
3, 4, 221, 40.32, 0.01, 55.29, 0.01, 6.72, 0.02, 3.60, 0.01, 89.58, 0.13, 1.86, 0.30, 0.84, 76.06, 0.062, 0.07, 0
4, 1, 0, 0.50, 0.00, 9.90, 0.00, 0.00, 0.00, 0.00, 0.00, 180.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, NaN, 1
4, 2, 400, 22.24, 0.15, 11.77, 0.01, 4.57, 0.17, 0.43, 0.02, 4.78, 0.42, 10.69, 0.83, 1.00, 6.14, 0.000, 0.68, 6
4, 3, 400, 39.33, 0.14, 61.60, 0.01, 4.69, 0.20, 0.42, 0.02, 4.58, 0.41, 11.23, 0.84, 1.00, 6.16, 0.000, 0.67, 6
4, 4, 400, 18.88, 0.13, 70.33, 0.02, 4.86, 0.21, 0.42, 0.02, 4.41, 0.43, 11.70, 0.84, 1.00, 6.35, 0.001, 0.69, 6
5, 1, 400, 66.30, 0.12, 23.60, 0.02, 4.29, 0.17, 0.48, 0.02, 5.75, 0.57, 8.92, 0.80, 0.99, 6.47, 0.001, 0.75, 6
5, 2, 400, 14.26, 0.16, 39.01, 0.01, 5.53, 0.21, 0.36, 0.02, 3.33, 0.30, 15.56, 0.88, 1.00, 6.18, 0.000, 0.64, 6
5, 3, 400, 34.21, 0.14, 66.47, 0.02, 4.94, 0.18, 0.42, 0.03, 4.47, 0.49, 11.72, 0.84, 1.00, 6.54, 0.001, 0.70, 6
5, 4, 400, 19.73, 0.14, 68.49, 0.01, 4.57, 0.18, 0.43, 0.02, 4.80, 0.43, 10.62, 0.83, 1.00, 6.17, 0.000, 0.68, 6
6, 1, 201, 66.95, 0.00, 32.04, 0.01, 6.78, 0.01, 3.51, 0.01, 89.79, 0.13, 1.93, 0.32, 0.86, 74.75, 0.071, 0.05, 0
6, 2, 400, 86.69, 0.16, 41.21, 0.01, 5.34, 0.20, 0.36, 0.02, 3.54, 0.33, 14.65, 0.87, 1.00, 6.12, 0.001, 0.64, 6
6, 3, 400, 56.61, 0.13, 67.81, 0.01, 4.68, 0.21, 0.42, 0.02, 4.61, 0.40, 11.14, 0.84, 1.00, 6.18, 0.000, 0.68, 6
7, 1, 400, 58.22, 0.13, 35.93, 0.02, 4.93, 0.20, 0.42, 0.02, 4.38, 0.43, 11.70, 0.84, 1.00, 6.53, 0.000, 0.70, 6
7, 2, 202, 46.49, 0.02, 52.90, 0.02, 5.59, 0.03, 3.86, 0.02, 92.28, 0.61, 1.45, 0.18, 0.72, 67.83, 0.075, 0.16, 0
7, 3, 240, 21.29, 0.04, 57.57, 0.04, 5.42, 0.06, 4.44, 0.06, 74.54, 4.15, 1.22, 0.10, 0.57, 75.59, 0.071, 0.40, 3
7, 4, 400, 58.29, 0.14, 61.43, 0.01, 4.67, 0.20, 0.42, 0.02, 4.58, 0.40, 11.13, 0.84, 1.00, 6.17, 0.000, 0.68, 6
7, 5, 400, 36.62, 0.13, 63.34, 0.02, 4.36, 0.16, 0.47, 0.02, 5.34, 0.60, 9.34, 0.81, 0.99, 6.39, 0.000, 0.74, 6
8, 1, 400, 11.81, 0.23, 9.83, 0.03, 6.08, 0.25, 0.36, 0.03, 3.28, 0.46, 16.68, 0.89, 1.00, 6.97, 0.000, 0.66, 6
8, 2, 367, 70.30, 20.73, 43.86, 14.80, 12.24, 25.11, 4.02, 0.89, 39.63, 11.99, 3.05, 0.51, 0.94, 154.35, 0.045, 5.89, 6
8, 3, 197, 50.74, 0.01, 47.59, 0.01, 5.48, 0.01, 4.01, 0.01, 92.30, 0.34, 1.37, 0.15, 0.68, 69.04, 0.085, 0.07, 0
8, 4, 201, 74.15, 0.16, 53.74, 0.13, 5.52, 0.27, 2.46, 0.13, 15.44, 3.79, 2.24, 0.38, 0.90, 42.66, 0.052, 0.78, 3
8, 5, 400, 21.42, 0.23, 50.94, 0.03, 5.98, 0.29, 0.36, 0.03, 3.04, 0.45, 16.57, 0.89, 1.00, 6.78, 0.000, 0.70, 6
8, 6, 400, 95.88, 0.14, 56.40, 0.01, 4.67, 0.20, 0.42, 0.02, 4.58, 0.40, 11.13, 0.84, 1.00, 6.17, 0.000, 0.68, 6
8, 7, 400, 95.06, 0.16, 74.66, 0.02, 5.03, 0.20, 0.40, 0.02, 3.94, 0.42, 12.54, 0.85, 1.00, 6.34, 0.001, 0.69, 6
9, 1, 197, 64.99, 0.01, 10.64, 0.01, 5.98, 0.01, 3.93, 0.01, 89.37, 0.18, 1.52, 0.21, 0.75, 73.95, 0.065, 0.05, 0
9, 2, 400, 14.44, 0.14, 15.56, 0.01, 5.12, 0.18, 0.39, 0.02, 3.84, 0.38, 13.24, 0.86, 1.00, 6.21, 0.000, 0.67, 6
9, 3, 179, 32.63, 0.01, 63.25, 0.01, 5.07, 0.02, 3.78, 0.01, 91.22, 0.49, 1.34, 0.15, 0.67, 60.12, 0.074, 0.09, 0
10, 1, 267, 89.22, 0.09, 13.50, 0.18, 7.00, 0.18, 2.95, 0.06, 72.55, 1.53, 2.37, 0.41, 0.91, 64.95, 0.036, 18.69, 6
10, 2, 226, 67.16, 0.01, 58.36, 0.01, 6.54, 0.01, 4.17, 0.01, 90.36, 0.19, 1.57, 0.22, 0.77, 85.61, 0.060, 0.07, 0
10, 3, 400, 43.81, 0.14, 60.50, 0.01, 5.55, 0.22, 0.36, 0.02, 3.32, 0.29, 15.61, 0.88, 1.00, 6.19, 0.002, 0.64, 6
