Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
3, 2, 186, 50.62, 0.01, 21.13, 0.01, 6.14, 0.02, 2.90, 0.01, 90.76, 0.13, 2.12, 0.36, 0.88, 55.89, 0.062, 0.06, 0
3, 3, 400, 19.88, 0.13, 37.26, 0.02, 4.86, 0.20, 0.42, 0.02, 4.41, 0.45, 11.64, 0.84, 1.00, 6.37, 0.000, 0.69, 6
3, 4, 180, 41.25, 0.01, 46.53, 0.01, 5.59, 0.02, 2.99, 0.01, 90.92, 0.20, 1.87, 0.30, 0.85, 52.54, 0.068, 0.07, 0
3, 5, 183, 90.59, 0.01, 74.92, 0.02, 6.16, 0.02, 2.69, 0.01, 91.98, 0.14, 2.29, 0.39, 0.90, 52.13, 0.070, 0.07, 0
4, 1, 200, 77.07, 0.01, 65.56, 0.01, 6.30, 0.02, 3.66, 0.01, 90.53, 0.17, 1.72, 0.27, 0.81, 72.35, 0.062, 0.07, 0
4, 2, 199, 32.93, 0.01, 73.69, 0.02, 6.71, 0.02, 2.92, 0.01, 91.94, 0.11, 2.30, 0.39, 0.90, 61.52, 0.071, 0.07, 0
4, 3, 400, 7.78, 0.14, 71.44, 0.03, 4.40, 0.18, 0.48, 0.03, 5.78, 0.66, 9.08, 0.80, 0.99, 6.71, 0.000, 0.76, 6
5, 1, 223, 80.12, 0.02, 10.74, 0.06, 6.43, 0.07, 3.17, 0.03, 89.49, 0.64, 2.03, 0.34, 0.87, 64.07, 0.064, 0.37, 3
5, 2, 191, 41.88, 0.01, 11.79, 0.01, 5.24, 0.01, 3.22, 0.01, 90.92, 0.22, 1.63, 0.24, 0.79, 53.04, 0.055, 0.06, 0
5, 3, 186, 88.19, 0.01, 32.56, 0.01, 5.53, 0.01, 2.96, 0.01, 91.44, 0.16, 1.87, 0.30, 0.84, 51.33, 0.059, 0.06, 0
5, 4, 210, 64.89, 0.01, 37.86, 0.02, 6.88, 0.02, 2.97, 0.01, 91.85, 0.12, 2.32, 0.40, 0.90, 64.13, 0.070, 0.07, 0
5, 5, 400, 51.62, 0.12, 68.24, 0.02, 4.18, 0.17, 0.48, 0.02, 5.81, 0.50, 8.75, 0.79, 0.99, 6.29, 0.000, 0.74, 6
6, 1, 175, 88.70, 0.00, 58.45, 0.02, 6.25, 0.02, 2.59, 0.01, 91.88, 0.13, 2.41, 0.41, 0.91, 50.92, 0.069, 0.05, 0
7, 1, 210, 74.17, 0.01, 33.44, 0.01, 6.38, 0.02, 3.14, 0.01, 90.86, 0.15, 2.03, 0.34, 0.87, 63.05, 0.069, 0.07, 0
7, 2, 400, 34.68, 0.11, 68.33, 0.02, 3.69, 0.16, 0.54, 0.02, 7.43, 0.66, 6.85, 0.75, 0.99, 6.25, 0.000, 0.78, 6
7, 3, 177, 91.52, 0.01, 75.78, 0.01, 5.22, 0.01, 2.81, 0.01, 90.57, 0.18, 1.86, 0.30, 0.84, 46.11, 0.077, 0.06, 0
8, 1, 400, 72.78, 0.11, 13.45, 0.02, 3.69, 0.16, 0.54, 0.02, 7.43, 0.66, 6.85, 0.75, 0.99, 6.25, 0.002, 0.78, 6
8, 2, 195, 74.59, 0.00, 37.83, 0.01, 6.60, 0.02, 2.44, 0.01, 91.00, 0.10, 2.70, 0.46, 0.93, 50.60, 0.068, 0.05, 0
9, 1, 400, 60.25, 0.10, 34.11, 0.02, 3.60, 0.15, 0.55, 0.02, 7.81, 0.72, 6.52, 0.73, 0.99, 6.23, 0.001, 0.79, 6
9, 2, 200, 85.36, 0.06, 81.57, 0.06, 5.43, 0.14, 3.15, 0.12, 88.28, 1.85, 1.72, 0.27, 0.81, 53.78, 0.065, 0.50, 3
10, 1, 178, 74.75, 0.01, 24.64, 0.01, 5.50, 0.01, 3.09, 0.01, 92.73, 0.17, 1.78, 0.28, 0.83, 53.47, 0.076, 0.06, 0
10, 2, 400, 11.07, 0.18, 23.15, 0.01, 6.57, 0.23, 0.29, 0.01, 2.39, 0.19, 22.33, 0.91, 1.00, 6.06, 0.000, 0.61, 6
10, 3, 400, 85.64, 0.14, 62.61, 0.01, 4.69, 0.19, 0.42, 0.02, 4.56, 0.40, 11.20, 0.84, 1.00, 6.17, 0.000, 0.67, 6
10, 4, 207, 23.52, 0.01, 72.15, 0.03, 7.07, 0.04, 3.22, 0.01, 87.33, 0.22, 2.20, 0.37, 0.89, 71.54, 0.081, 0.13, 0
11, 1, 147, 67.56, 0.01, 16.94, 0.01, 3.93, 0.01, 2.97, 0.01, 94.71, 0.52, 1.32, 0.14, 0.65, 36.68, 0.086, 0.06, 0
11, 2, 400, 77.88, 0.16, 65.06, 0.03, 4.42, 0.20, 0.48, 0.03, 5.59, 0.71, 9.16, 0.80, 0.99, 6.70, 0.001, 0.77, 6
11, 3, 400, 31.38, 0.10, 68.35, 0.02, 3.59, 0.16, 0.55, 0.02, 7.87, 0.64, 6.50, 0.73, 0.99, 6.24, 0.000, 0.80, 6
12, 1, 400, 29.93, 0.12, 19.16, 0.03, 3.89, 0.18, 0.54, 0.03, 6.95, 0.91, 7.16, 0.75, 0.99, 6.63, 0.001, 0.83, 6
12, 2, 400, 10.75, 0.14, 32.68, 0.01, 5.13, 0.19, 0.39, 0.02, 3.84, 0.39, 13.30, 0.86, 1.00, 6.21, 0.000, 0.66, 6
13, 1, 178, 51.08, 0.01, 33.53, 0.02, 6.12, 0.03, 2.72, 0.01, 89.58, 0.17, 2.25, 0.38, 0.90, 52.43, 0.062, 0.08, 0
13, 2, 400, 93.30, 0.12, 38.20, 0.02, 4.12, 0.17, 0.48, 0.02, 5.94, 0.52, 8.57, 0.79, 0.99, 6.21, 0.001, 0.72, 6
14, 1, 400, 92.47, 0.12, 10.17, 0.02, 4.13, 0.17, 0.48, 0.02, 5.92, 0.53, 8.62, 0.79, 0.99, 6.20, 0.001, 0.72, 6
14, 2, 400, 30.33, 0.12, 78.59, 0.02, 4.46, 0.17, 0.44, 0.02, 5.07, 0.50, 10.04, 0.82, 1.00, 6.23, 0.002, 0.70, 6
15, 1, 400, 51.91, 0.14, 23.00, 0.01, 4.69, 0.20, 0.42, 0.02, 4.61, 0.38, 11.19, 0.84, 1.00, 6.17, 0.001, 0.67, 6
15, 2, 400, 12.74, 0.18, 53.72, 0.01, 6.15, 0.21, 0.32, 0.02, 2.69, 0.26, 19.39, 0.90, 1.00, 6.12, 0.000, 0.63, 6
16, 1, 193, 69.73, 0.00, 48.06, 0.02, 6.79, 0.02, 2.76, 0.01, 91.02, 0.12, 2.46, 0.42, 0.91, 58.91, 0.078, 0.06, 0
16, 2, 400, 12.08, 0.20, 53.70, 0.02, 7.18, 0.24, 0.30, 0.02, 2.33, 0.28, 23.92, 0.92, 1.00, 6.77, 0.000, 0.62, 6
16, 3, 400, 80.58, 0.12, 59.70, 0.02, 3.99, 0.15, 0.49, 0.02, 6.28, 0.53, 8.10, 0.78, 0.99, 6.19, 0.002, 0.74, 6
17, 1, 194, 79.44, 0.01, 29.09, 0.02, 6.55, 0.03, 2.94, 0.01, 90.43, 0.15, 2.22, 0.38, 0.89, 60.57, 0.064, 0.08, 0
17, 2, 185, 32.11, 0.01, 64.38, 0.01, 5.82, 0.02, 3.18, 0.01, 93.32, 0.19, 1.83, 0.29, 0.84, 58.10, 0.071, 0.07, 0
18, 1, 196, 31.13, 0.01, 14.59, 0.01, 6.14, 0.02, 2.92, 0.01, 90.51, 0.14, 2.11, 0.36, 0.88, 56.30, 0.064, 0.07, 0
18, 2, 297, 43.70, 0.06, 22.82, 0.19, 9.23, 0.19, 2.98, 0.07, 93.62, 1.13, 3.09, 0.51, 0.95, 86.40, 0.068, 6.24, 3
18, 3, 187, 92.79, 0.01, 18.38, 0.01, 5.24, 0.02, 3.35, 0.01, 87.78, 0.32, 1.56, 0.22, 0.77, 55.22, 0.050, 0.08, 0
18, 4, 400, 88.85, 0.11, 32.37, 0.02, 3.89, 0.15, 0.52, 0.02, 6.65, 0.62, 7.56, 0.77, 0.99, 6.30, 0.001, 0.77, 6
18, 5, 400, 6.62, 0.13, 48.98, 0.02, 5.05, 0.18, 0.40, 0.02, 3.99, 0.43, 12.62, 0.85, 1.00, 6.34, 0.000, 0.68, 6
18, 6, 400, 83.24, 0.11, 61.69, 0.02, 4.12, 0.18, 0.48, 0.02, 5.91, 0.52, 8.63, 0.79, 0.99, 6.20, 0.001, 0.72, 6
18, 7, 191, 38.90, 0.01, 82.20, 0.02, 5.93, 0.02, 2.99, 0.01, 91.03, 0.17, 1.98, 0.33, 0.86, 55.70, 0.065, 0.08, 0
21, 1, 161, 84.61, 0.01, 9.48, 0.01, 5.25, 0.02, 2.70, 0.01, 90.60, 0.21, 1.94, 0.32, 0.86, 44.62, 0.078, 0.06, 0
21, 2, 164, 93.21, 0.01, 9.44, 0.01, 4.94, 0.01, 2.81, 0.01, 91.03, 0.22, 1.76, 0.27, 0.82, 43.72, 0.069, 0.06, 0
21, 3, 400, 50.79, 0.12, 33.94, 0.03, 3.89, 0.16, 0.54, 0.03, 7.25, 0.81, 7.15, 0.75, 0.99, 6.63, 0.001, 0.81, 6
21, 4, 400, 14.46, 0.15, 43.82, 0.03, 5.07, 0.20, 0.42, 0.03, 4.42, 0.54, 12.01, 0.85, 1.00, 6.72, 0.000, 0.69, 6
21, 5, 400, 91.65, 0.13, 76.47, 0.02, 4.30, 0.19, 0.48, 0.03, 5.79, 0.63, 8.97, 0.80, 0.99, 6.48, 0.000, 0.75, 6
22, 1, 400, 14.46, 0.15, 8.74, 0.02, 5.05, 0.20, 0.42, 0.03, 4.44, 0.50, 11.90, 0.84, 1.00, 6.73, 0.000, 0.70, 6
22, 2, 191, 93.12, 0.01, 37.95, 0.01, 5.81, 0.01, 2.98, 0.01, 92.45, 0.15, 1.95, 0.32, 0.86, 54.42, 0.067, 0.06, 0
22, 3, 308, 49.22, 0.22, 74.18, 0.81, 14.30, 1.32, 2.48, 0.05, 75.09, 0.46, 5.76, 0.70, 0.98, 111.63, 0.059, 4.34, 3
22, 4, 400, 86.38, 0.10, 62.63, 0.02, 3.69, 0.16, 0.54, 0.03, 7.44, 0.66, 6.84, 0.75, 0.99, 6.24, 0.001, 0.79, 6
22, 5, 400, 7.57, 0.15, 66.40, 0.03, 4.42, 0.20, 0.48, 0.03, 5.54, 0.74, 9.15, 0.80, 0.99, 6.70, 0.000, 0.77, 6
23, 1, 400, 70.38, 0.14, 72.01, 0.01, 4.69, 0.20, 0.42, 0.02, 4.57, 0.40, 11.19, 0.84, 1.00, 6.17, 0.001, 0.67, 6
24, 1, 155, 63.89, 0.01, 6.41, 0.01, 4.42, 0.02, 3.60, 0.01, 85.85, 0.57, 1.23, 0.10, 0.58, 49.96, 0.076, 0.06, 0
24, 2, 189, 31.08, 0.01, 14.34, 0.01, 6.06, 0.02, 2.74, 0.01, 90.73, 0.14, 2.21, 0.38, 0.89, 52.12, 0.070, 0.06, 0
24, 3, 319, 63.68, 0.56, 56.09, 1.00, 14.36, 2.07, 2.62, 0.08, 61.35, 0.65, 5.49, 0.69, 0.98, 118.14, 0.056, 5.18, 3
24, 4, 175, 45.60, 0.01, 55.98, 0.02, 5.70, 0.02, 3.11, 0.01, 91.13, 0.19, 1.83, 0.29, 0.84, 55.72, 0.071, 0.06, 0
24, 5, 177, 35.51, 0.01, 66.12, 0.02, 5.77, 0.02, 2.78, 0.01, 90.65, 0.14, 2.07, 0.35, 0.88, 50.48, 0.070, 0.06, 0
24, 6, 400, 55.61, 0.11, 74.67, 0.02, 3.88, 0.14, 0.52, 0.02, 6.70, 0.71, 7.47, 0.76, 0.99, 6.32, 0.000, 0.78, 6
25, 1, 231, 90.89, 0.01, 15.40, 0.02, 8.58, 0.02, 2.91, 0.01, 91.20, 0.08, 2.95, 0.49, 0.94, 78.43, 0.093, 0.07, 0
25, 2, 183, 56.64, 0.01, 14.59, 0.02, 6.49, 0.03, 2.84, 0.01, 91.18, 0.15, 2.29, 0.39, 0.90, 57.89, 0.075, 0.08, 0
25, 3, 189, 33.56, 0.01, 30.73, 0.02, 6.15, 0.02, 2.66, 0.01, 90.05, 0.14, 2.31, 0.40, 0.90, 51.47, 0.071, 0.07, 0
25, 4, 183, 65.77, 0.01, 33.54, 0.02, 6.07, 0.03, 3.12, 0.01, 93.64, 0.19, 1.95, 0.32, 0.86, 59.42, 0.082, 0.09, 0
25, 5, 400, 95.38, 0.13, 49.37, 0.03, 3.89, 0.17, 0.54, 0.03, 6.99, 0.84, 7.16, 0.75, 0.99, 6.64, 0.001, 0.83, 6
26, 1, 192, 82.15, 0.00, 13.21, 0.01, 6.42, 0.02, 3.11, 0.01, 89.89, 0.11, 2.06, 0.35, 0.87, 62.70, 0.056, 0.06, 0
26, 2, 400, 51.22, 0.11, 6.64, 0.03, 3.49, 0.15, 0.58, 0.03, 8.40, 0.96, 5.99, 0.71, 0.99, 6.38, 0.001, 0.84, 6
26, 3, 400, 21.01, 0.11, 55.50, 0.02, 4.02, 0.17, 0.49, 0.02, 6.24, 0.62, 8.17, 0.78, 0.99, 6.21, 0.002, 0.73, 6
26, 4, 179, 36.87, 0.01, 64.63, 0.02, 5.71, 0.02, 3.03, 0.01, 90.49, 0.26, 1.88, 0.31, 0.85, 54.40, 0.059, 0.09, 0
27, 1, 191, 87.69, 0.01, 31.02, 0.01, 5.88, 0.02, 2.91, 0.01, 91.92, 0.17, 2.02, 0.34, 0.87, 53.79, 0.060, 0.07, 0
27, 2, 194, 40.37, 0.01, 31.48, 0.03, 6.08, 0.03, 2.86, 0.02, 88.85, 0.53, 2.12, 0.36, 0.88, 54.67, 0.056, 0.12, 0
27, 3, 202, 64.39, 0.02, 46.37, 0.03, 5.62, 0.04, 3.33, 0.02, 86.28, 0.48, 1.69, 0.26, 0.81, 58.78, 0.081, 0.17, 0
27, 4, 400, 93.93, 0.12, 45.58, 0.02, 4.21, 0.18, 0.48, 0.02, 5.78, 0.52, 8.81, 0.80, 0.99, 6.33, 0.001, 0.74, 6
28, 1, 400, 19.82, 0.15, 10.26, 0.02, 5.07, 0.20, 0.42, 0.03, 4.44, 0.50, 11.98, 0.85, 1.00, 6.74, 0.000, 0.70, 6
28, 2, 238, 48.93, 0.12, 19.77, 0.14, 5.28, 0.17, 3.37, 0.13, 56.07, 3.37, 1.57, 0.22, 0.77, 55.86, 0.033, 1.03, 6
28, 3, 400, 33.96, 0.13, 14.11, 0.01, 4.69, 0.20, 0.42, 0.02, 4.56, 0.39, 11.22, 0.84, 1.00, 6.17, 0.000, 0.67, 6
28, 4, 167, 85.19, 0.00, 51.37, 0.01, 5.98, 0.02, 2.61, 0.01, 91.25, 0.12, 2.29, 0.39, 0.90, 48.95, 0.082, 0.05, 0
28, 5, 400, 18.16, 0.12, 59.70, 0.02, 4.03, 0.16, 0.49, 0.02, 6.16, 0.52, 8.21, 0.78, 0.99, 6.21, 0.000, 0.73, 6
29, 1, 160, 76.52, 0.01, 11.32, 0.01, 5.10, 0.02, 2.82, 0.01, 91.58, 0.21, 1.81, 0.29, 0.83, 45.17, 0.078, 0.06, 0
29, 2, 400, 21.59, 0.14, 9.44, 0.02, 4.47, 0.17, 0.44, 0.02, 5.05, 0.51, 10.11, 0.82, 1.00, 6.21, 0.000, 0.69, 6
30, 1, 400, 62.36, 0.13, 1.11, 0.02, 4.21, 0.17, 0.48, 0.02, 5.76, 0.57, 8.86, 0.80, 0.99, 6.30, 0.001, 0.73, 6
30, 2, 182, 67.07, 0.01, 18.63, 0.01, 6.38, 0.02, 2.76, 0.01, 89.85, 0.13, 2.31, 0.40, 0.90, 55.29, 0.070, 0.06, 0
30, 3, 188, 96.43, 0.03, 30.51, 0.12, 5.42, 0.11, 2.25, 0.03, 88.03, 1.05, 2.41, 0.41, 0.91, 38.26, 0.056, 0.43, 3
32, 1, 346, 52.94, 0.05, 18.04, 0.18, 11.20, 0.23, 2.87, 0.07, 89.00, 0.65, 3.91, 0.59, 0.97, 100.87, 0.064, 2.97, 3
32, 2, 400, 35.65, 0.12, 13.45, 0.03, 3.90, 0.17, 0.54, 0.03, 6.88, 0.85, 7.21, 0.76, 0.99, 6.63, 0.000, 0.83, 6
32, 3, 400, 33.56, 0.12, 14.23, 0.03, 3.53, 0.15, 0.60, 0.03, 8.85, 0.94, 5.88, 0.71, 0.99, 6.66, 0.000, 0.88, 6
32, 4, 400, 11.75, 0.14, 22.66, 0.01, 4.80, 0.21, 0.41, 0.02, 4.41, 0.40, 11.60, 0.84, 1.00, 6.23, 0.000, 0.67, 6
32, 5, 176, 46.24, 0.01, 61.73, 0.01, 5.47, 0.01, 3.06, 0.01, 90.35, 0.19, 1.78, 0.28, 0.83, 52.61, 0.070, 0.06, 0
32, 6, 400, 73.24, 0.13, 75.63, 0.02, 4.39, 0.18, 0.48, 0.03, 5.79, 0.63, 9.08, 0.80, 0.99, 6.67, 0.001, 0.76, 6
33, 1, 171, 95.14, 0.01, 26.99, 0.02, 5.92, 0.03, 2.69, 0.01, 90.98, 0.16, 2.20, 0.38, 0.89, 49.95, 0.084, 0.06, 0
33, 2, 400, 75.93, 0.12, 58.77, 0.03, 3.91, 0.18, 0.54, 0.03, 6.87, 0.75, 7.23, 0.76, 0.99, 6.62, 0.001, 0.82, 6
33, 3, 400, 61.16, 0.12, 70.18, 0.03, 3.91, 0.18, 0.54, 0.03, 6.87, 0.75, 7.23, 0.76, 0.99, 6.62, 0.001, 0.82, 6
33, 4, 0, 0.17, 0.00, 80.05, 0.00, 0.00, 0.00, 0.00, 0.00, 180.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, NaN, 1
34, 1, 185, 89.72, 0.02, 21.10, 0.02, 5.00, 0.03, 4.00, 0.02, 82.16, 0.90, 1.25, 0.11, 0.60, 62.77, 0.066, 0.13, 0
34, 2, 400, 14.86, 0.14, 43.81, 0.02, 4.87, 0.20, 0.42, 0.02, 4.40, 0.44, 11.69, 0.84, 1.00, 6.39, 0.000, 0.69, 6
34, 3, 199, 78.87, 0.01, 58.26, 0.02, 7.36, 0.03, 2.97, 0.01, 90.50, 0.10, 2.48, 0.42, 0.91, 68.73, 0.072, 0.07, 0
34, 4, 210, 48.65, 0.08, 63.91, 0.15, 5.13, 0.14, 3.40, 0.10, 66.10, 3.83, 1.51, 0.20, 0.75, 54.79, 0.034, 0.89, 6
34, 5, 184, 61.89, 0.01, 65.26, 0.02, 6.38, 0.03, 2.85, 0.01, 90.21, 0.17, 2.24, 0.38, 0.89, 57.24, 0.070, 0.08, 0
34, 6, 171, 72.89, 0.01, 72.26, 0.01, 5.67, 0.02, 2.51, 0.01, 90.56, 0.15, 2.26, 0.39, 0.90, 44.68, 0.078, 0.07, 0
35, 1, 400, 23.88, 0.10, 4.56, 0.02, 3.78, 0.15, 0.54, 0.03, 7.34, 0.70, 7.01, 0.75, 0.99, 6.39, 0.001, 0.81, 6
35, 2, 165, 85.62, 0.01, 44.92, 0.01, 5.51, 0.02, 2.85, 0.01, 91.65, 0.18, 1.93, 0.32, 0.86, 49.35, 0.074, 0.06, 0
35, 3, 189, 22.26, 0.01, 77.18, 0.01, 6.08, 0.02, 3.01, 0.01, 92.99, 0.14, 2.02, 0.34, 0.87, 57.55, 0.072, 0.06, 0
36, 1, 400, 12.71, 0.18, 29.56, 0.03, 5.14, 0.21, 0.42, 0.03, 4.40, 0.54, 12.11, 0.85, 1.00, 6.84, 0.000, 0.71, 6
36, 2, 400, 43.14, 0.15, 36.69, 0.03, 4.43, 0.20, 0.48, 0.03, 5.58, 0.71, 9.16, 0.80, 0.99, 6.72, 0.001, 0.77, 6
36, 3, 153, 66.68, 0.01, 60.51, 0.01, 4.48, 0.02, 2.70, 0.01, 91.33, 0.24, 1.66, 0.25, 0.80, 38.06, 0.084, 0.06, 0
36, 4, 136, 95.83, 0.01, 80.96, 0.01, 4.29, 0.02, 2.55, 0.01, 90.66, 0.26, 1.68, 0.25, 0.80, 34.38, 0.075, 0.05, 0
37, 1, 210, 31.85, 0.01, 12.69, 0.02, 6.57, 0.02, 3.20, 0.01, 89.59, 0.17, 2.05, 0.35, 0.87, 65.97, 0.060, 0.09, 0
37, 2, 189, 54.39, 0.01, 14.61, 0.02, 6.51, 0.04, 2.77, 0.01, 85.45, 0.19, 2.35, 0.40, 0.90, 56.71, 0.072, 0.10, 0
37, 3, 183, 80.27, 0.01, 28.80, 0.02, 6.22, 0.03, 2.76, 0.01, 90.52, 0.15, 2.25, 0.39, 0.90, 54.00, 0.071, 0.08, 0
37, 4, 400, 56.06, 0.00, 42.46, 0.00, 0.00, 0.00, 0.00, 0.00, 180.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.053, 0.00, 1
38, 1, 170, 73.99, 0.01, 24.07, 0.01, 5.66, 0.02, 2.52, 0.01, 90.46, 0.15, 2.25, 0.38, 0.90, 44.83, 0.072, 0.06, 0
38, 2, 213, 55.18, 0.01, 75.06, 0.02, 7.61, 0.03, 2.92, 0.01, 95.64, 0.10, 2.60, 0.45, 0.92, 69.81, 0.067, 0.07, 0
39, 1, 184, 96.36, 0.01, 48.21, 0.02, 6.05, 0.02, 3.17, 0.01, 89.92, 0.17, 1.91, 0.31, 0.85, 60.26, 0.065, 0.07, 0
39, 2, 176, 47.51, 0.01, 48.85, 0.02, 6.19, 0.03, 2.66, 0.01, 90.50, 0.16, 2.33, 0.40, 0.90, 51.66, 0.060, 0.07, 0
39, 3, 400, 14.52, 0.12, 43.99, 0.01, 4.59, 0.17, 0.43, 0.02, 4.71, 0.38, 10.78, 0.83, 1.00, 6.14, 0.000, 0.67, 6
39, 4, 400, 22.72, 0.13, 71.10, 0.03, 4.40, 0.18, 0.48, 0.03, 5.72, 0.63, 9.11, 0.80, 0.99, 6.66, 0.000, 0.75, 6
40, 1, 174, 65.84, 0.01, 7.76, 0.02, 5.99, 0.02, 2.92, 0.01, 91.16, 0.17, 2.05, 0.35, 0.87, 54.88, 0.076, 0.06, 0
40, 2, 200, 78.70, 0.01, 62.95, 0.02, 6.65, 0.02, 3.37, 0.01, 91.48, 0.15, 1.97, 0.33, 0.86, 70.43, 0.071, 0.07, 0
40, 3, 400, 15.81, 0.12, 74.25, 0.02, 4.38, 0.17, 0.46, 0.02, 5.27, 0.55, 9.47, 0.81, 0.99, 6.36, 0.000, 0.73, 6
42, 1, 400, 8.60, 0.16, 18.71, 0.01, 5.47, 0.23, 0.36, 0.02, 3.37, 0.31, 15.34, 0.88, 1.00, 6.13, 0.000, 0.62, 6
45, 1, 172, 35.98, 0.00, 44.47, 0.01, 5.48, 0.01, 2.77, 0.01, 92.70, 0.15, 1.98, 0.33, 0.86, 47.68, 0.072, 0.05, 0
45, 2, 183, 81.92, 0.01, 46.96, 0.02, 6.36, 0.03, 2.71, 0.01, 89.40, 0.14, 2.35, 0.40, 0.90, 54.02, 0.073, 0.06, 0
45, 3, 215, 89.04, 0.02, 48.66, 0.08, 6.75, 0.10, 2.72, 0.03, 87.11, 0.64, 2.48, 0.43, 0.92, 57.65, 0.050, 0.36, 6
45, 4, 400, 63.50, 0.12, 46.68, 0.03, 3.89, 0.18, 0.54, 0.03, 6.91, 0.74, 7.17, 0.76, 0.99, 6.63, 0.001, 0.83, 6
45, 5, 400, 14.55, 0.17, 49.86, 0.03, 5.13, 0.21, 0.42, 0.03, 4.35, 0.55, 12.10, 0.85, 1.00, 6.82, 0.000, 0.71, 6
46, 1, 400, 11.08, 0.13, 24.84, 0.01, 4.77, 0.18, 0.42, 0.02, 4.47, 0.40, 11.48, 0.84, 1.00, 6.22, 0.000, 0.68, 6
46, 2, 192, 49.16, 0.01, 35.58, 0.01, 6.09, 0.02, 2.99, 0.01, 91.79, 0.14, 2.04, 0.34, 0.87, 57.17, 0.076, 0.07, 0
46, 3, 400, 20.75, 0.12, 30.08, 0.03, 3.87, 0.16, 0.54, 0.03, 7.25, 0.80, 7.13, 0.75, 0.99, 6.61, 0.001, 0.81, 6
46, 4, 174, 79.20, 0.01, 36.79, 0.02, 5.56, 0.02, 2.88, 0.01, 91.70, 0.21, 1.93, 0.32, 0.86, 50.28, 0.075, 0.07, 0
46, 5, 400, 88.30, 0.14, 48.69, 0.02, 5.05, 0.18, 0.42, 0.03, 4.48, 0.57, 11.87, 0.84, 1.00, 6.74, 0.000, 0.71, 6
46, 6, 195, 30.77, 0.01, 66.44, 0.02, 6.29, 0.02, 3.41, 0.01, 91.61, 0.19, 1.84, 0.30, 0.84, 67.45, 0.060, 0.08, 0
47, 1, 0, 10.57, 0.00, 5.87, 0.00, 0.00, 0.00, 0.00, 0.00, 180.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, NaN, 1
47, 2, 400, 32.58, 0.12, 23.45, 0.02, 4.01, 0.16, 0.49, 0.02, 6.17, 0.50, 8.19, 0.78, 0.99, 6.16, 0.001, 0.73, 6
47, 3, 400, 73.53, 0.14, 34.17, 0.03, 4.41, 0.19, 0.48, 0.03, 5.48, 0.64, 9.16, 0.80, 0.99, 6.68, 0.001, 0.77, 6
47, 4, 183, 82.76, 0.01, 54.87, 0.01, 5.66, 0.02, 2.74, 0.01, 91.40, 0.17, 2.07, 0.35, 0.88, 48.62, 0.070, 0.07, 0
47, 5, 400, 48.78, 0.15, 56.66, 0.01, 5.24, 0.19, 0.37, 0.02, 3.63, 0.31, 14.15, 0.87, 1.00, 6.10, 0.000, 0.63, 6
