Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
0, 1, 400, 39.03, 0.11, 4.57, 0.03, 3.87, 0.15, 0.55, 0.03, 7.34, 0.82, 7.09, 0.75, 0.99, 6.62, 0.001, 0.82, 6
0, 2, 400, 96.35, 0.12, 4.48, 0.02, 4.00, 0.15, 0.49, 0.02, 6.24, 0.53, 8.11, 0.78, 0.99, 6.18, 0.001, 0.73, 6
0, 3, 400, 60.57, 0.12, 7.82, 0.02, 4.12, 0.16, 0.48, 0.02, 5.94, 0.52, 8.58, 0.79, 0.99, 6.20, 0.000, 0.72, 6
0, 4, 400, 13.81, 0.16, 9.15, 0.02, 5.79, 0.22, 0.36, 0.02, 3.25, 0.33, 16.19, 0.88, 1.00, 6.50, 0.000, 0.66, 6
0, 5, 279, 44.53, 0.02, 26.81, 0.06, 8.38, 0.07, 3.09, 0.02, 87.68, 0.39, 2.71, 0.46, 0.93, 81.38, 0.056, 4.39, 3
0, 6, 208, 57.30, 0.30, 27.30, 0.45, 6.79, 0.66, 2.57, 0.09, 64.10, 1.84, 2.64, 0.45, 0.93, 54.84, 0.043, 0.89, 6
0, 7, 206, 27.82, 0.01, 34.67, 0.03, 6.06, 0.04, 3.37, 0.02, 82.94, 0.38, 1.80, 0.29, 0.83, 64.21, 0.066, 0.15, 0
0, 8, 249, 54.08, 0.11, 37.11, 0.20, 7.56, 0.20, 3.23, 0.07, 66.74, 1.87, 2.34, 0.40, 0.90, 76.61, 0.045, 0.83, 6
0, 9, 210, 12.30, 0.01, 42.06, 0.07, 6.05, 0.09, 3.70, 0.02, 87.43, 0.62, 1.64, 0.24, 0.79, 70.42, 0.059, 0.19, 0
0, 10, 241, 50.19, 0.05, 47.93, 0.15, 7.39, 0.19, 2.65, 0.05, 78.26, 0.75, 2.79, 0.47, 0.93, 61.57, 0.052, 0.65, 3
