Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
0, 1, 193, 38.00, 0.01, 13.28, 0.01, 6.23, 0.02, 3.04, 0.01, 88.57, 0.13, 2.05, 0.34, 0.87, 59.45, 0.068, 0.06, 0
0, 2, 400, 27.14, 0.10, 24.86, 0.02, 3.68, 0.16, 0.54, 0.02, 7.48, 0.70, 6.81, 0.74, 0.99, 6.24, 0.000, 0.79, 6
0, 3, 400, 71.98, 0.15, 53.11, 0.01, 5.53, 0.23, 0.35, 0.02, 3.33, 0.28, 15.61, 0.88, 1.00, 6.16, 0.000, 0.64, 6
0, 4, 400, 23.08, 0.13, 54.90, 0.01, 4.57, 0.18, 0.43, 0.02, 4.76, 0.41, 10.66, 0.83, 1.00, 6.16, 0.001, 0.68, 6
0, 5, 400, 25.87, 0.11, 58.19, 0.02, 4.00, 0.15, 0.49, 0.02, 6.21, 0.56, 8.14, 0.78, 0.99, 6.19, 0.001, 0.73, 6
0, 6, 400, 21.57, 0.13, 75.88, 0.01, 4.57, 0.18, 0.43, 0.02, 4.76, 0.41, 10.66, 0.83, 1.00, 6.16, 0.001, 0.68, 6
1, 1, 400, 40.67, 0.13, 1.18, 0.01, 4.69, 0.18, 0.42, 0.02, 4.57, 0.40, 11.16, 0.84, 1.00, 6.19, 0.001, 0.67, 6
1, 2, 400, 54.74, 0.19, 32.38, 0.01, 6.46, 0.23, 0.30, 0.01, 2.44, 0.20, 21.73, 0.91, 1.00, 6.04, 0.000, 0.61, 6
2, 1, 400, 82.16, 0.20, 26.44, 0.02, 6.06, 0.23, 0.36, 0.02, 3.26, 0.41, 16.63, 0.89, 1.00, 6.93, 0.001, 0.67, 6
2, 2, 215, 46.05, 0.01, 38.60, 0.06, 6.32, 0.06, 2.91, 0.02, 88.53, 0.43, 2.17, 0.37, 0.89, 57.84, 0.052, 0.26, 3
3, 1, 400, 26.81, 0.18, 0.65, 0.01, 6.82, 0.26, 0.29, 0.02, 2.28, 0.21, 23.55, 0.92, 1.00, 6.21, 0.000, 0.63, 6
3, 2, 222, 57.66, 0.04, 36.16, 0.12, 6.08, 0.14, 2.77, 0.05, 82.11, 1.13, 2.19, 0.37, 0.89, 52.97, 0.042, 0.58, 6
3, 3, 400, 92.64, 0.18, 57.22, 0.01, 6.57, 0.25, 0.29, 0.01, 2.38, 0.20, 22.49, 0.91, 1.00, 6.03, 0.000, 0.61, 6
3, 4, 400, 31.63, 0.14, 58.51, 0.02, 4.41, 0.18, 0.48, 0.03, 5.72, 0.64, 9.16, 0.80, 0.99, 6.67, 0.001, 0.76, 6
3, 5, 400, 77.04, 0.10, 61.55, 0.02, 3.35, 0.16, 0.60, 0.03, 9.11, 0.82, 5.63, 0.70, 0.98, 6.28, 0.000, 0.84, 6
3, 6, 400, 72.56, 0.09, 63.15, 0.03, 3.14, 0.13, 0.66, 0.03, 10.94, 1.12, 4.78, 0.65, 0.98, 6.49, 0.000, 0.92, 6
3, 7, 400, 15.54, 0.18, 67.89, 0.02, 5.92, 0.21, 0.36, 0.02, 3.26, 0.32, 16.48, 0.89, 1.00, 6.68, 0.000, 0.65, 6
3, 8, 400, 51.53, 0.12, 72.44, 0.02, 4.13, 0.18, 0.48, 0.02, 5.88, 0.53, 8.64, 0.79, 0.99, 6.20, 0.002, 0.72, 6
4, 1, 400, 17.84, 0.13, 31.56, 0.01, 4.69, 0.19, 0.42, 0.02, 4.58, 0.42, 11.22, 0.84, 1.00, 6.15, 0.000, 0.67, 6
4, 2, 400, 82.17, 0.14, 49.01, 0.02, 4.87, 0.20, 0.42, 0.02, 4.39, 0.45, 11.69, 0.84, 1.00, 6.38, 0.001, 0.69, 6
4, 3, 400, 11.61, 0.20, 50.51, 0.02, 7.20, 0.25, 0.30, 0.02, 2.29, 0.28, 24.18, 0.92, 1.00, 6.74, 0.000, 0.62, 6
