Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
0, 1, 400, 22.22, 0.16, 5.04, 0.02, 5.05, 0.21, 0.42, 0.02, 4.11, 0.47, 12.15, 0.85, 1.00, 6.59, 0.000, 0.71, 6
0, 2, 235, 59.12, 0.04, 44.61, 0.07, 6.12, 0.09, 4.21, 0.05, 82.67, 1.66, 1.45, 0.18, 0.73, 80.86, 0.042, 0.52, 6
0, 3, 197, 52.92, 0.13, 44.66, 0.15, 4.85, 0.45, 2.14, 0.09, 49.02, 3.01, 2.26, 0.39, 0.90, 32.67, 0.035, 0.71, 6
0, 4, 400, 76.82, 0.16, 42.81, 0.03, 5.14, 0.21, 0.42, 0.03, 4.36, 0.54, 12.17, 0.85, 1.00, 6.82, 0.000, 0.71, 6
0, 5, 400, 20.08, 0.21, 48.08, 0.02, 6.00, 0.28, 0.36, 0.02, 3.06, 0.40, 16.72, 0.89, 1.00, 6.77, 0.000, 0.69, 6
0, 6, 197, 37.62, 0.01, 61.89, 0.01, 6.27, 0.02, 3.15, 0.01, 89.77, 0.14, 1.99, 0.33, 0.86, 62.02, 0.070, 0.07, 0
0, 7, 400, 60.48, 0.13, 54.91, 0.03, 3.90, 0.18, 0.54, 0.03, 6.92, 0.77, 7.20, 0.76, 0.99, 6.64, 0.000, 0.83, 6
0, 8, 400, 82.33, 0.12, 58.67, 0.02, 4.20, 0.18, 0.48, 0.02, 5.79, 0.53, 8.78, 0.80, 0.99, 6.32, 0.000, 0.74, 6
0, 9, 400, 51.14, 0.28, 74.85, 0.02, 7.52, 0.31, 0.30, 0.02, 2.25, 0.31, 24.84, 0.92, 1.00, 7.16, 0.000, 0.62, 6
1, 1, 195, 79.07, 0.01, 24.14, 0.02, 6.07, 0.02, 3.16, 0.01, 89.18, 0.18, 1.92, 0.32, 0.85, 60.16, 0.070, 0.08, 0
1, 2, 400, 11.56, 0.15, 17.37, 0.02, 5.68, 0.23, 0.36, 0.02, 3.26, 0.31, 15.92, 0.88, 1.00, 6.38, 0.000, 0.66, 6
1, 3, 400, 64.47, 0.12, 22.73, 0.02, 4.36, 0.16, 0.47, 0.02, 5.32, 0.55, 9.37, 0.81, 0.99, 6.37, 0.001, 0.74, 6
1, 4, 400, 83.95, 0.16, 43.32, 0.02, 5.06, 0.22, 0.42, 0.03, 4.44, 0.54, 11.95, 0.85, 1.00, 6.73, 0.001, 0.70, 6
1, 5, 218, 14.90, 0.01, 63.65, 0.01, 6.60, 0.02, 3.36, 0.01, 89.42, 0.15, 1.96, 0.32, 0.86, 69.75, 0.059, 0.08, 0
1, 6, 400, 88.35, 0.15, 63.70, 0.01, 5.37, 0.20, 0.36, 0.02, 3.51, 0.30, 14.85, 0.87, 1.00, 6.10, 0.000, 0.62, 6
2, 1, 173, 61.93, 0.27, 8.77, 0.17, 5.49, 0.31, 3.08, 0.10, 40.92, 3.46, 1.78, 0.28, 0.83, 53.14, 0.033, 0.88, 6
2, 2, 232, 68.40, 0.12, 11.69, 0.13, 6.27, 0.23, 3.67, 0.09, 45.33, 2.15, 1.71, 0.26, 0.81, 72.27, 0.048, 0.90, 6
3, 1, 217, 62.31, 0.01, 23.02, 0.02, 6.44, 0.02, 3.35, 0.01, 85.25, 0.19, 1.92, 0.32, 0.85, 67.83, 0.054, 0.09, 0
3, 2, 242, 42.83, 0.52, 39.32, 0.70, 6.95, 1.04, 2.53, 0.13, 65.76, 2.90, 2.74, 0.47, 0.93, 55.28, 0.034, 0.93, 6
3, 3, 258, 55.55, 0.05, 46.91, 0.19, 6.55, 0.24, 2.52, 0.07, 79.06, 1.45, 2.60, 0.44, 0.92, 51.93, 0.040, 104.96, 6
3, 4, 186, 42.40, 0.01, 58.13, 0.02, 5.61, 0.02, 3.15, 0.01, 90.37, 0.21, 1.78, 0.28, 0.83, 55.49, 0.064, 0.08, 0
3, 5, 288, 10.02, 0.05, 68.36, 0.10, 8.44, 0.10, 4.41, 0.03, 98.96, 0.49, 1.91, 0.31, 0.85, 116.94, 0.056, 3.78, 3
3, 6, 400, 27.81, 0.12, 58.45, 0.01, 4.44, 0.17, 0.44, 0.02, 5.02, 0.45, 10.02, 0.82, 1.00, 6.19, 0.000, 0.70, 6
3, 7, 215, 18.61, 0.04, 74.21, 0.09, 6.21, 0.12, 3.89, 0.06, 92.05, 1.21, 1.60, 0.23, 0.78, 75.79, 0.054, 0.56, 3
3, 8, 400, 37.49, 0.13, 69.09, 0.03, 4.39, 0.17, 0.48, 0.03, 5.79, 0.65, 9.06, 0.80, 0.99, 6.68, 0.000, 0.76, 6
4, 1, 236, 47.19, 0.01, 13.64, 0.04, 7.16, 0.06, 4.13, 0.02, 90.45, 0.36, 1.74, 0.27, 0.82, 92.89, 0.062, 0.23, 3
4, 2, 400, 7.27, 0.15, 8.81, 0.02, 5.81, 0.22, 0.36, 0.02, 3.26, 0.33, 16.25, 0.88, 1.00, 6.51, 0.000, 0.65, 6
4, 3, 187, 67.51, 0.01, 17.51, 0.02, 6.20, 0.03, 3.13, 0.01, 88.25, 0.21, 1.98, 0.33, 0.86, 61.02, 0.061, 0.09, 0
4, 4, 201, 83.96, 0.01, 21.75, 0.02, 7.09, 0.02, 3.07, 0.01, 88.07, 0.12, 2.31, 0.40, 0.90, 68.49, 0.070, 0.07, 0
4, 5, 400, 7.34, 0.17, 26.70, 0.03, 5.13, 0.21, 0.42, 0.02, 4.33, 0.50, 12.16, 0.85, 1.00, 6.80, 0.000, 0.71, 6
4, 6, 201, 39.81, 0.01, 64.23, 0.02, 5.89, 0.03, 3.19, 0.01, 86.59, 0.24, 1.84, 0.30, 0.84, 59.11, 0.040, 0.10, 6
4, 7, 190, 79.42, 0.01, 79.13, 0.01, 5.99, 0.01, 2.90, 0.01, 86.48, 0.14, 2.07, 0.35, 0.88, 54.56, 0.063, 0.06, 0
4, 8, 197, 28.60, 0.01, 80.95, 0.02, 7.03, 0.02, 2.97, 0.01, 89.52, 0.12, 2.36, 0.41, 0.91, 65.63, 0.075, 0.07, 0
5, 1, 400, 13.23, 0.14, 3.70, 0.02, 4.94, 0.19, 0.42, 0.02, 4.45, 0.46, 11.73, 0.84, 1.00, 6.54, 0.000, 0.70, 6
5, 2, 222, 62.81, 0.03, 21.52, 0.04, 6.32, 0.06, 3.42, 0.05, 83.25, 0.82, 1.85, 0.30, 0.84, 67.97, 0.050, 0.33, 6
5, 3, 208, 14.04, 0.01, 38.50, 0.01, 6.35, 0.02, 3.59, 0.01, 86.23, 0.17, 1.77, 0.28, 0.83, 71.58, 0.059, 0.07, 0
5, 4, 222, 50.58, 0.01, 55.39, 0.02, 7.40, 0.03, 3.86, 0.01, 87.88, 0.16, 1.92, 0.31, 0.85, 89.83, 0.065, 0.09, 0
6, 1, 316, 82.47, 0.10, 18.96, 0.15, 7.95, 0.21, 4.22, 0.06, 67.07, 1.40, 1.88, 0.31, 0.85, 105.37, 0.065, 5.36, 3
6, 2, 400, 22.54, 0.15, 31.39, 0.01, 4.68, 0.19, 0.42, 0.02, 4.62, 0.39, 11.15, 0.84, 1.00, 6.16, 0.000, 0.68, 6
6, 3, 400, 83.49, 0.13, 53.05, 0.01, 4.57, 0.18, 0.43, 0.02, 4.81, 0.42, 10.68, 0.83, 1.00, 6.15, 0.000, 0.68, 6
7, 1, 224, 69.47, 0.06, 10.24, 0.34, 7.72, 0.39, 3.45, 0.05, 87.09, 1.25, 2.24, 0.38, 0.89, 83.59, 0.061, 0.57, 3
7, 2, 186, 75.12, 0.00, 15.90, 0.01, 5.96, 0.01, 2.61, 0.00, 87.96, 0.11, 2.28, 0.39, 0.90, 48.93, 0.078, 0.05, 0
7, 3, 400, 8.84, 0.12, 27.73, 0.02, 4.44, 0.16, 0.44, 0.02, 5.06, 0.48, 10.01, 0.82, 0.99, 6.19, 0.000, 0.70, 6
7, 4, 400, 81.17, 0.12, 57.94, 0.02, 4.44, 0.16, 0.44, 0.02, 5.06, 0.48, 10.01, 0.82, 0.99, 6.19, 0.000, 0.70, 6
7, 5, 400, 45.04, 0.13, 61.10, 0.01, 4.68, 0.18, 0.42, 0.02, 4.57, 0.42, 11.18, 0.84, 1.00, 6.16, 0.000, 0.68, 6
8, 1, 196, 44.29, 0.01, 11.90, 0.02, 6.76, 0.03, 3.55, 0.01, 87.67, 0.17, 1.90, 0.31, 0.85, 75.46, 0.066, 0.08, 0
8, 2, 191, 15.91, 0.01, 23.35, 0.01, 5.21, 0.01, 3.96, 0.01, 88.21, 0.28, 1.32, 0.14, 0.65, 64.76, 0.067, 0.05, 0
8, 3, 192, 64.43, 0.01, 72.82, 0.01, 5.63, 0.02, 3.27, 0.01, 90.48, 0.23, 1.72, 0.26, 0.81, 57.89, 0.067, 0.08, 0
8, 4, 400, 55.68, 0.12, 76.07, 0.02, 4.45, 0.18, 0.44, 0.02, 5.02, 0.48, 10.04, 0.82, 1.00, 6.21, 0.002, 0.70, 6
9, 1, 206, 91.15, 0.01, 20.40, 0.02, 6.53, 0.02, 3.50, 0.01, 86.42, 0.16, 1.87, 0.30, 0.84, 71.89, 0.068, 0.07, 0
