Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
0, 1, 157, 59.61, 0.02, 6.70, 0.02, 3.66, 0.03, 3.10, 0.03, 85.39, 2.02, 1.18, 0.08, 0.53, 35.66, 0.081, 0.17, 0
0, 2, 291, 46.90, 0.16, 12.07, 0.20, 7.27, 0.24, 4.47, 0.11, 66.99, 3.38, 1.63, 0.24, 0.79, 102.02, 0.060, 11.84, 3
0, 3, 211, 39.78, 0.01, 20.30, 0.03, 5.76, 0.04, 3.85, 0.02, 91.65, 0.55, 1.50, 0.20, 0.74, 69.67, 0.078, 0.17, 0
0, 4, 251, 78.01, 0.03, 31.45, 0.06, 7.58, 0.10, 3.36, 0.04, 92.35, 0.61, 2.25, 0.39, 0.90, 80.10, 0.065, 0.37, 3
0, 5, 400, 49.91, 0.11, 25.66, 0.02, 3.89, 0.15, 0.52, 0.02, 6.66, 0.73, 7.52, 0.77, 0.99, 6.32, 0.001, 0.77, 6
0, 6, 400, 55.39, 0.12, 38.37, 0.02, 4.30, 0.18, 0.48, 0.03, 5.72, 0.59, 8.94, 0.80, 0.99, 6.49, 0.001, 0.75, 6
0, 7, 400, 5.87, 0.14, 41.29, 0.02, 4.78, 0.20, 0.42, 0.02, 4.45, 0.39, 11.48, 0.84, 1.00, 6.24, 0.000, 0.68, 6
0, 8, 277, 54.78, 0.04, 72.27, 0.10, 8.19, 0.10, 4.14, 0.05, 83.09, 1.36, 1.98, 0.33, 0.86, 106.58, 0.064, 6.55, 3
0, 9, 400, 42.16, 0.11, 65.74, 0.02, 4.01, 0.15, 0.49, 0.02, 6.23, 0.60, 8.12, 0.78, 0.99, 6.21, 0.001, 0.74, 6
0, 10, 400, 12.35, 0.12, 68.85, 0.02, 4.45, 0.17, 0.44, 0.02, 5.02, 0.49, 10.00, 0.82, 0.99, 6.21, 0.000, 0.70, 6
0, 11, 400, 47.00, 0.12, 71.26, 0.02, 4.30, 0.18, 0.48, 0.03, 5.72, 0.59, 8.94, 0.80, 0.99, 6.49, 0.001, 0.75, 6
0, 12, 254, 66.09, 0.02, 80.19, 0.03, 7.49, 0.04, 4.13, 0.02, 92.37, 0.30, 1.81, 0.29, 0.83, 97.20, 0.048, 0.19, 6
1, 1, 162, 35.10, 0.04, 10.82, 0.07, 4.47, 0.11, 3.00, 0.04, 107.52, 1.78, 1.49, 0.20, 0.74, 42.09, 0.055, 0.36, 3
1, 2, 400, 14.36, 0.14, 18.47, 0.02, 4.85, 0.20, 0.42, 0.02, 4.39, 0.41, 11.64, 0.84, 1.00, 6.34, 0.000, 0.69, 6
1, 3, 232, 71.23, 0.07, 27.86, 0.10, 5.87, 0.10, 4.35, 0.07, 94.17, 2.35, 1.35, 0.15, 0.67, 80.22, 0.077, 0.59, 3
1, 4, 238, 78.69, 0.10, 33.42, 0.08, 5.82, 0.21, 3.82, 0.10, 48.52, 6.21, 1.52, 0.21, 0.75, 69.79, 0.053, 0.93, 3
1, 5, 235, 34.00, 0.01, 42.38, 0.02, 6.87, 0.02, 4.03, 0.01, 93.70, 0.21, 1.71, 0.26, 0.81, 87.06, 0.060, 0.09, 0
1, 6, 400, 94.27, 0.17, 41.47, 0.03, 5.11, 0.20, 0.42, 0.03, 4.35, 0.53, 12.04, 0.85, 1.00, 6.81, 0.000, 0.71, 6
1, 7, 400, 76.32, 0.12, 63.65, 0.02, 4.45, 0.16, 0.44, 0.02, 5.00, 0.46, 10.02, 0.82, 1.00, 6.21, 0.000, 0.70, 6
1, 8, 400, 9.04, 0.15, 77.45, 0.01, 5.55, 0.22, 0.35, 0.02, 3.31, 0.31, 15.68, 0.88, 1.00, 6.16, 0.000, 0.63, 6
2, 1, 400, 18.88, 0.15, 10.16, 0.01, 5.36, 0.20, 0.36, 0.02, 3.51, 0.32, 14.77, 0.87, 1.00, 6.11, 0.000, 0.63, 6
2, 2, 400, 36.65, 0.13, 20.31, 0.01, 4.67, 0.17, 0.42, 0.02, 4.59, 0.38, 11.14, 0.84, 1.00, 6.16, 0.000, 0.68, 6
2, 3, 400, 14.18, 0.13, 29.04, 0.02, 4.85, 0.18, 0.42, 0.02, 4.40, 0.38, 11.63, 0.84, 1.00, 6.35, 0.000, 0.69, 6
2, 4, 218, 51.03, 0.02, 44.56, 0.03, 6.15, 0.04, 4.04, 0.02, 91.01, 0.47, 1.52, 0.21, 0.75, 78.05, 0.076, 0.16, 0
2, 5, 239, 77.51, 0.01, 57.61, 0.01, 7.60, 0.02, 3.65, 0.01, 88.36, 0.13, 2.09, 0.35, 0.88, 87.04, 0.050, 0.09, 0
2, 6, 400, 21.65, 0.12, 65.22, 0.02, 4.29, 0.18, 0.48, 0.03, 5.77, 0.63, 8.92, 0.80, 0.99, 6.49, 0.000, 0.75, 6
2, 7, 400, 7.47, 0.13, 70.16, 0.02, 4.85, 0.18, 0.42, 0.02, 4.40, 0.38, 11.63, 0.84, 1.00, 6.35, 0.000, 0.69, 6
2, 8, 157, 71.50, 0.01, 77.54, 0.02, 4.45, 0.03, 3.47, 0.02, 84.05, 0.94, 1.28, 0.12, 0.63, 48.51, 0.063, 0.13, 0
2, 9, 400, 46.76, 0.22, 78.44, 0.02, 5.94, 0.25, 0.35, 0.02, 2.98, 0.42, 16.98, 0.89, 1.00, 6.53, 0.000, 0.68, 6
3, 1, 246, 25.24, 0.01, 10.53, 0.02, 8.17, 0.02, 3.56, 0.01, 89.37, 0.12, 2.30, 0.39, 0.90, 91.30, 0.046, 0.09, 6
3, 2, 181, 85.61, 0.01, 49.42, 0.01, 4.90, 0.02, 3.88, 0.01, 92.05, 0.59, 1.26, 0.12, 0.61, 59.72, 0.065, 0.08, 0
3, 3, 279, 72.36, 0.24, 57.17, 0.12, 8.53, 0.38, 3.31, 0.11, 32.74, 1.05, 2.58, 0.44, 0.92, 88.87, 0.053, 11.53, 3
4, 1, 246, 80.16, 0.04, 21.05, 0.13, 8.27, 0.13, 3.36, 0.04, 83.96, 1.43, 2.46, 0.42, 0.91, 87.27, 0.062, 0.53, 3
4, 2, 205, 75.42, 0.03, 31.19, 0.05, 5.31, 0.08, 3.95, 0.04, 82.62, 2.38, 1.34, 0.15, 0.67, 65.86, 0.067, 0.38, 3
4, 3, 230, 85.76, 0.01, 37.24, 0.03, 7.53, 0.08, 3.58, 0.02, 91.20, 0.33, 2.10, 0.36, 0.88, 84.69, 0.051, 0.25, 3
4, 4, 400, 59.35, 0.12, 71.20, 0.03, 3.88, 0.17, 0.54, 0.03, 7.31, 0.86, 7.12, 0.75, 0.99, 6.64, 0.000, 0.82, 6
4, 5, 400, 36.84, 0.27, 72.67, 0.02, 7.45, 0.28, 0.30, 0.02, 2.34, 0.33, 24.67, 0.92, 1.00, 7.07, 0.000, 0.59, 6
4, 6, 400, 38.20, 0.18, 72.68, 0.01, 6.26, 0.23, 0.31, 0.01, 2.60, 0.24, 20.36, 0.91, 1.00, 6.05, 0.000, 0.61, 6
5, 1, 400, 15.60, 0.12, 28.20, 0.01, 4.77, 0.19, 0.42, 0.02, 4.49, 0.39, 11.45, 0.84, 1.00, 6.23, 0.000, 0.68, 6
5, 2, 251, 33.18, 0.04, 39.57, 0.05, 6.04, 0.05, 4.36, 0.05, 79.71, 1.71, 1.38, 0.16, 0.69, 82.70, 0.054, 0.44, 3
5, 3, 156, 85.01, 0.01, 44.65, 0.01, 4.63, 0.02, 3.11, 0.01, 86.26, 0.48, 1.49, 0.20, 0.74, 45.31, 0.057, 0.09, 0
5, 4, 400, 91.00, 0.12, 52.04, 0.01, 4.66, 0.18, 0.42, 0.02, 4.62, 0.41, 11.10, 0.83, 1.00, 6.16, 0.000, 0.68, 6
5, 5, 400, 10.15, 0.14, 62.57, 0.02, 5.04, 0.19, 0.40, 0.02, 4.05, 0.45, 12.52, 0.85, 1.00, 6.37, 0.000, 0.69, 6
6, 1, 172, 63.44, 0.02, 15.25, 0.02, 4.43, 0.02, 3.47, 0.02, 88.14, 0.94, 1.27, 0.12, 0.62, 48.34, 0.055, 0.12, 0
6, 2, 218, 83.06, 0.02, 17.98, 0.02, 5.89, 0.02, 4.31, 0.02, 88.92, 0.57, 1.37, 0.15, 0.68, 79.79, 0.079, 0.15, 0
6, 3, 400, 16.02, 0.14, 23.64, 0.02, 5.04, 0.19, 0.40, 0.02, 4.05, 0.45, 12.52, 0.85, 1.00, 6.37, 0.000, 0.69, 6
6, 4, 209, 38.09, 0.06, 34.35, 0.12, 6.38, 0.15, 3.38, 0.05, 74.47, 1.92, 1.89, 0.31, 0.85, 67.68, 0.058, 0.69, 3
6, 5, 203, 33.00, 0.05, 44.08, 0.08, 5.89, 0.11, 3.57, 0.05, 70.95, 1.39, 1.65, 0.25, 0.80, 66.00, 0.057, 0.54, 3
6, 6, 207, 37.56, 0.02, 59.55, 0.02, 5.16, 0.03, 4.07, 0.02, 95.89, 1.07, 1.27, 0.12, 0.61, 65.91, 0.072, 0.17, 0
6, 7, 400, 47.26, 0.12, 53.57, 0.03, 3.88, 0.16, 0.54, 0.03, 7.30, 0.82, 7.12, 0.75, 0.99, 6.63, 0.000, 0.81, 6
6, 8, 400, 12.41, 0.15, 56.80, 0.01, 5.52, 0.23, 0.36, 0.02, 3.34, 0.29, 15.54, 0.88, 1.00, 6.17, 0.000, 0.64, 6
