Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
2700, 3, 400, 79.24, 0.14, 27.43, 0.02, 4.36, 0.15, 0.47, 0.02, 5.36, 0.62, 9.37, 0.81, 0.99, 6.39, 0.001, 0.74, 6
2700, 4, 153, 66.67, 0.01, 33.61, 0.01, 4.28, 0.01, 2.85, 0.01, 89.80, 0.34, 1.50, 0.20, 0.75, 38.34, 0.078, 0.06, 0
2700, 5, 400, 59.85, 0.12, 37.19, 0.02, 4.21, 0.18, 0.48, 0.02, 5.73, 0.49, 8.85, 0.80, 0.99, 6.30, 0.000, 0.73, 6
2700, 6, 400, 33.38, 0.19, 44.57, 0.02, 6.01, 0.23, 0.36, 0.02, 3.31, 0.39, 16.52, 0.89, 1.00, 6.87, 0.000, 0.65, 6
2700, 7, 400, 85.95, 0.14, 48.24, 0.02, 4.36, 0.15, 0.47, 0.02, 5.36, 0.62, 9.37, 0.81, 0.99, 6.39, 0.001, 0.74, 6
2700, 8, 170, 48.85, 0.01, 59.10, 0.01, 4.84, 0.01, 3.12, 0.01, 89.56, 0.25, 1.55, 0.22, 0.76, 47.45, 0.067, 0.06, 0
2700, 9, 400, 7.09, 0.11, 58.83, 0.03, 3.49, 0.14, 0.58, 0.03, 8.41, 0.91, 5.96, 0.71, 0.99, 6.41, 0.000, 0.84, 6
2700, 10, 400, 80.86, 0.14, 74.36, 0.02, 4.93, 0.19, 0.42, 0.02, 4.47, 0.45, 11.69, 0.84, 1.00, 6.52, 0.000, 0.71, 6
2701, 1, 147, 96.46, 0.03, 16.74, 0.07, 4.25, 0.10, 2.33, 0.03, 86.39, 1.73, 1.82, 0.29, 0.84, 31.15, 0.059, 0.29, 3
2701, 2, 270, 78.92, 0.04, 24.06, 0.08, 7.70, 0.11, 3.05, 0.04, 79.32, 0.64, 2.52, 0.43, 0.92, 73.78, 0.058, 9.48, 3
2701, 3, 339, 91.78, 0.06, 24.44, 0.17, 7.45, 0.19, 3.45, 0.08, 71.36, 1.27, 2.16, 0.37, 0.89, 80.78, 0.040, 3.94, 6
2701, 4, 283, 41.93, 0.04, 42.92, 0.09, 8.12, 0.12, 3.31, 0.04, 94.09, 0.70, 2.45, 0.42, 0.91, 84.51, 0.060, 5.57, 3
2701, 5, 400, 17.10, 0.17, 47.68, 0.01, 6.12, 0.22, 0.32, 0.01, 2.71, 0.25, 19.23, 0.90, 1.00, 6.11, 0.000, 0.64, 6
2701, 6, 400, 62.46, 0.15, 48.58, 0.01, 5.45, 0.22, 0.36, 0.02, 3.39, 0.27, 15.28, 0.88, 1.00, 6.10, 0.000, 0.63, 6
2701, 7, 177, 54.44, 0.05, 59.58, 0.11, 5.37, 0.13, 2.90, 0.06, 70.60, 1.47, 1.85, 0.30, 0.84, 48.92, 0.074, 0.59, 3
2701, 8, 154, 93.78, 0.01, 62.02, 0.01, 4.31, 0.02, 2.92, 0.01, 89.94, 0.37, 1.47, 0.19, 0.73, 39.60, 0.058, 0.07, 0
2701, 9, 400, 41.78, 0.26, 58.29, 0.01, 8.36, 0.29, 0.23, 0.01, 1.52, 0.13, 36.65, 0.95, 1.00, 5.99, 0.000, 0.65, 6
2701, 10, 400, 83.59, 0.12, 65.74, 0.02, 4.00, 0.17, 0.49, 0.02, 6.23, 0.60, 8.14, 0.78, 0.99, 6.18, 0.000, 0.73, 6
2701, 11, 400, 22.40, 0.14, 76.67, 0.02, 5.03, 0.20, 0.40, 0.02, 3.98, 0.42, 12.52, 0.85, 1.00, 6.35, 0.000, 0.69, 6
2702, 1, 400, 95.59, 0.11, 0.77, 0.02, 4.21, 0.19, 0.48, 0.02, 5.77, 0.56, 8.82, 0.80, 0.99, 6.30, 0.000, 0.74, 6
2702, 2, 400, 78.12, 0.13, 8.75, 0.01, 4.57, 0.18, 0.43, 0.02, 4.78, 0.39, 10.68, 0.83, 1.00, 6.14, 0.001, 0.68, 6
2702, 3, 233, 63.23, 0.03, 20.18, 0.04, 5.95, 0.08, 3.70, 0.05, 90.90, 0.78, 1.61, 0.23, 0.78, 69.04, 0.046, 0.34, 6
2702, 4, 191, 44.12, 0.01, 25.57, 0.02, 6.08, 0.02, 2.93, 0.01, 89.72, 0.18, 2.08, 0.35, 0.88, 55.88, 0.056, 0.08, 0
2702, 5, 400, 77.45, 0.15, 24.93, 0.01, 5.36, 0.21, 0.36, 0.02, 3.49, 0.29, 14.78, 0.87, 1.00, 6.10, 0.000, 0.63, 6
2702, 6, 400, 37.80, 0.14, 26.52, 0.01, 4.68, 0.19, 0.42, 0.02, 4.60, 0.40, 11.19, 0.84, 1.00, 6.15, 0.003, 0.67, 6
2702, 7, 400, 20.12, 0.15, 47.78, 0.01, 5.11, 0.19, 0.39, 0.02, 3.80, 0.36, 13.25, 0.86, 1.00, 6.19, 0.000, 0.66, 6
2702, 8, 400, 29.05, 0.12, 61.71, 0.02, 4.00, 0.17, 0.49, 0.02, 6.23, 0.60, 8.14, 0.78, 0.99, 6.18, 0.001, 0.73, 6
2702, 9, 400, 63.59, 0.20, 62.36, 0.03, 6.02, 0.25, 0.36, 0.03, 3.31, 0.47, 16.52, 0.89, 1.00, 6.90, 0.001, 0.65, 6
