Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
0, 1, 177, 57.93, 0.01, 9.99, 0.01, 5.04, 0.01, 3.35, 0.01, 90.48, 0.23, 1.50, 0.20, 0.75, 53.07, 0.058, 0.05, 0
0, 2, 400, 16.18, 0.16, 6.71, 0.02, 5.05, 0.22, 0.41, 0.02, 4.07, 0.50, 12.21, 0.85, 1.00, 6.56, 0.001, 0.71, 6
0, 3, 400, 11.50, 0.14, 25.85, 0.02, 4.87, 0.19, 0.41, 0.02, 4.36, 0.37, 11.76, 0.84, 1.00, 6.33, 0.000, 0.68, 6
0, 4, 400, 75.10, 0.11, 34.39, 0.02, 3.92, 0.16, 0.51, 0.02, 6.60, 0.66, 7.65, 0.77, 0.99, 6.30, 0.001, 0.76, 6
1, 1, 226, 49.74, 0.01, 10.82, 0.02, 7.34, 0.02, 3.08, 0.01, 87.95, 0.10, 2.39, 0.41, 0.91, 70.96, 0.067, 0.07, 0
1, 2, 400, 35.92, 0.20, 39.34, 0.09, 9.55, 0.38, 4.20, 0.11, 26.86, 1.38, 2.27, 0.39, 0.90, 126.05, 0.053, 4.02, 3
1, 3, 400, 10.96, 0.14, 59.25, 0.01, 4.69, 0.20, 0.42, 0.02, 4.60, 0.39, 11.22, 0.84, 1.00, 6.15, 0.000, 0.67, 6
1, 4, 166, 20.71, 0.01, 79.06, 0.01, 4.77, 0.01, 3.39, 0.01, 89.26, 0.47, 1.41, 0.17, 0.70, 50.79, 0.051, 0.08, 0
2, 1, 194, 23.35, 0.01, 31.87, 0.01, 5.94, 0.01, 2.72, 0.01, 88.76, 0.13, 2.19, 0.37, 0.89, 50.77, 0.053, 0.06, 0
2, 2, 192, 37.04, 0.01, 35.30, 0.01, 5.90, 0.01, 2.94, 0.01, 90.12, 0.15, 2.00, 0.33, 0.87, 54.58, 0.065, 0.06, 0
2, 3, 400, 49.10, 0.13, 57.57, 0.02, 4.85, 0.20, 0.42, 0.02, 4.41, 0.41, 11.65, 0.84, 1.00, 6.35, 0.000, 0.70, 6
2, 4, 400, 32.42, 0.13, 60.83, 0.02, 4.39, 0.17, 0.46, 0.02, 5.31, 0.60, 9.48, 0.81, 0.99, 6.39, 0.001, 0.73, 6
2, 5, 178, 16.98, 0.01, 68.70, 0.01, 4.42, 0.02, 3.57, 0.01, 88.42, 0.85, 1.24, 0.11, 0.59, 49.53, 0.062, 0.10, 0
2, 6, 186, 86.54, 0.01, 82.13, 0.01, 4.95, 0.02, 3.45, 0.01, 86.87, 0.36, 1.44, 0.18, 0.72, 53.68, 0.060, 0.08, 0
3, 1, 217, 31.28, 0.01, 20.41, 0.01, 5.91, 0.02, 3.92, 0.01, 104.25, 0.31, 1.51, 0.20, 0.75, 72.65, 0.069, 0.09, 0
3, 2, 400, 56.98, 0.22, 15.86, 0.03, 5.98, 0.28, 0.36, 0.02, 3.06, 0.40, 16.60, 0.89, 1.00, 6.76, 0.000, 0.69, 6
3, 3, 210, 84.84, 0.01, 28.67, 0.02, 6.50, 0.02, 3.11, 0.01, 87.58, 0.16, 2.09, 0.35, 0.88, 63.45, 0.058, 0.08, 0
3, 4, 224, 17.81, 0.19, 45.98, 0.20, 7.66, 0.23, 3.52, 0.21, 17.60, 2.47, 2.18, 0.37, 0.89, 84.57, 0.057, 1.30, 3
3, 5, 118, 21.13, 0.01, 47.48, 0.06, 5.77, 0.07, 3.41, 0.01, 91.04, 0.29, 1.69, 0.26, 0.81, 61.82, 0.067, 0.06, 0
3, 6, 400, 13.07, 0.14, 48.01, 0.02, 4.95, 0.20, 0.42, 0.03, 4.42, 0.47, 11.77, 0.84, 1.00, 6.53, 0.002, 0.70, 6
3, 7, 110, 21.16, 0.01, 47.87, 0.09, 6.07, 0.10, 3.37, 0.01, 89.90, 0.30, 1.80, 0.29, 0.83, 64.32, 0.060, 0.05, 0
3, 8, 190, 77.68, 0.01, 62.57, 0.02, 5.91, 0.02, 2.81, 0.01, 91.15, 0.17, 2.11, 0.36, 0.88, 52.13, 0.054, 0.08, 0
3, 9, 201, 55.81, 0.01, 65.85, 0.02, 6.63, 0.02, 3.05, 0.01, 89.35, 0.14, 2.17, 0.37, 0.89, 63.47, 0.062, 0.07, 0
4, 1, 400, 15.92, 0.14, 10.08, 0.02, 4.95, 0.20, 0.42, 0.03, 4.42, 0.47, 11.77, 0.84, 1.00, 6.53, 0.000, 0.70, 6
4, 2, 190, 25.08, 0.01, 22.65, 0.01, 4.95, 0.02, 3.70, 0.01, 88.24, 0.50, 1.34, 0.14, 0.66, 57.53, 0.064, 0.09, 0
4, 3, 172, 54.74, 0.01, 33.29, 0.01, 4.27, 0.01, 3.73, 0.01, 92.85, 0.79, 1.15, 0.07, 0.49, 50.06, 0.063, 0.05, 0
4, 4, 183, 44.20, 0.01, 36.73, 0.01, 5.15, 0.01, 3.43, 0.01, 91.07, 0.24, 1.50, 0.20, 0.75, 55.61, 0.064, 0.06, 0
4, 5, 193, 81.03, 0.01, 51.27, 0.01, 5.44, 0.01, 3.15, 0.01, 89.71, 0.19, 1.73, 0.27, 0.82, 53.77, 0.058, 0.06, 0
4, 6, 278, 35.41, 0.04, 52.83, 0.07, 6.26, 0.06, 5.42, 0.07, 51.22, 4.36, 1.16, 0.07, 0.50, 106.47, 0.056, 6.97, 3
4, 7, 400, 64.05, 0.12, 54.81, 0.02, 4.21, 0.19, 0.48, 0.02, 5.80, 0.52, 8.85, 0.80, 0.99, 6.30, 0.001, 0.74, 6
4, 8, 400, 81.62, 0.14, 62.44, 0.01, 4.69, 0.20, 0.42, 0.02, 4.58, 0.38, 11.22, 0.84, 1.00, 6.17, 0.001, 0.67, 6
5, 1, 400, 7.25, 0.15, 15.29, 0.02, 5.05, 0.20, 0.42, 0.03, 4.45, 0.55, 11.88, 0.84, 1.00, 6.73, 0.000, 0.70, 6
5, 2, 400, 22.43, 0.12, 19.06, 0.02, 4.19, 0.17, 0.48, 0.02, 5.82, 0.57, 8.76, 0.80, 0.99, 6.31, 0.000, 0.75, 6
5, 3, 177, 91.87, 0.01, 27.03, 0.02, 5.71, 0.02, 3.08, 0.01, 91.10, 0.22, 1.86, 0.30, 0.84, 55.20, 0.063, 0.08, 0
5, 4, 400, 29.50, 0.16, 39.62, 0.03, 5.11, 0.22, 0.42, 0.03, 4.35, 0.57, 12.05, 0.85, 1.00, 6.81, 0.000, 0.72, 6
5, 5, 189, 81.82, 0.01, 58.92, 0.01, 5.00, 0.01, 3.63, 0.01, 88.72, 0.32, 1.38, 0.16, 0.69, 57.04, 0.054, 0.06, 0
6, 1, 164, 54.07, 0.01, 35.13, 0.01, 5.29, 0.02, 3.16, 0.01, 90.73, 0.27, 1.67, 0.25, 0.80, 52.50, 0.060, 0.07, 0
6, 2, 342, 92.67, 0.12, 39.85, 0.10, 9.07, 0.17, 3.82, 0.08, 53.70, 0.81, 2.38, 0.41, 0.91, 108.71, 0.050, 3.45, 6
6, 3, 400, 17.75, 0.12, 38.64, 0.02, 4.46, 0.17, 0.44, 0.02, 5.00, 0.48, 10.06, 0.82, 1.00, 6.21, 0.000, 0.70, 6
