Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
2, 4, 126, 18.90, 0.02, 23.78, 0.03, 4.87, 0.04, 2.26, 0.02, 90.88, 0.40, 2.15, 0.37, 0.89, 34.62, 0.030, 0.12, 6
2, 5, 124, 66.83, 0.01, 26.19, 0.03, 5.08, 0.04, 2.46, 0.01, 89.49, 0.38, 2.06, 0.35, 0.87, 39.27, 0.022, 0.10, 6
2, 6, 400, 6.24, 0.11, 26.81, 0.03, 4.13, 0.19, 0.75, 0.03, 9.31, 0.86, 5.55, 0.69, 0.98, 9.67, 0.001, 1.05, 6
2, 7, 146, 54.19, 0.01, 45.31, 0.04, 6.88, 0.05, 2.89, 0.01, 91.82, 0.25, 2.38, 0.41, 0.91, 62.60, 0.037, 0.10, 0
2, 8, 400, 65.98, 0.09, 44.12, 0.04, 3.16, 0.13, 1.00, 0.04, 17.70, 1.88, 3.17, 0.52, 0.95, 9.93, 0.002, 1.30, 6
2, 9, 226, 30.90, 0.02, 64.58, 0.07, 10.32, 0.10, 2.83, 0.02, 84.44, 0.25, 3.65, 0.57, 0.96, 91.69, 0.030, 0.24, 3
2, 10, 146, 104.74, 0.01, 66.06, 0.03, 6.19, 0.04, 2.28, 0.01, 86.42, 0.16, 2.72, 0.46, 0.93, 44.23, 0.030, 0.08, 6
2, 11, 136, 111.43, 0.01, 70.64, 0.03, 5.78, 0.04, 2.22, 0.01, 87.95, 0.21, 2.61, 0.45, 0.92, 40.22, 0.033, 0.09, 0
2, 12, 400, 46.19, 0.09, 67.46, 0.04, 3.16, 0.13, 1.00, 0.04, 17.70, 1.88, 3.17, 0.52, 0.95, 9.93, 0.002, 1.30, 6
2, 13, 136, 63.58, 0.02, 80.17, 0.03, 4.97, 0.04, 2.67, 0.02, 88.15, 0.47, 1.86, 0.30, 0.84, 41.78, 0.039, 0.14, 0
2, 14, 177, 94.15, 0.05, 82.61, 0.18, 7.07, 0.16, 2.66, 0.05, 85.42, 0.68, 2.66, 0.45, 0.93, 58.96, 0.026, 0.46, 6
2, 15, 400, 4.87, 0.09, 77.27, 0.04, 3.13, 0.14, 1.01, 0.05, 18.47, 1.82, 3.10, 0.51, 0.95, 9.90, 0.002, 1.31, 6
2, 16, 400, 18.06, 0.09, 87.04, 0.04, 3.16, 0.13, 1.00, 0.04, 17.70, 1.88, 3.17, 0.52, 0.95, 9.93, 0.002, 1.30, 6
2, 17, 400, 97.56, 0.11, 88.96, 0.03, 3.41, 0.15, 0.91, 0.04, 14.35, 1.39, 3.75, 0.58, 0.96, 9.75, 0.003, 1.20, 6
2, 18, 86, 58.64, 0.02, 92.18, 0.02, 3.01, 0.03, 2.56, 0.01, 69.06, 2.60, 1.18, 0.08, 0.53, 24.27, 0.041, 0.08, 0
2, 19, 121, 32.15, 0.01, 94.68, 0.03, 5.42, 0.04, 2.67, 0.01, 86.29, 0.32, 2.03, 0.34, 0.87, 45.56, 0.025, 0.09, 6
2, 20, 142, 86.13, 0.02, 106.60, 0.05, 5.93, 0.06, 2.66, 0.02, 88.44, 0.42, 2.23, 0.38, 0.89, 49.47, 0.035, 0.15, 0
3, 1, 141, 103.82, 0.13, 11.13, 0.45, 5.97, 0.54, 2.38, 0.11, 82.83, 2.90, 2.51, 0.43, 0.92, 44.60, 0.024, 0.80, 6
3, 2, 139, 27.81, 0.01, 13.97, 0.02, 6.15, 0.03, 2.59, 0.01, 90.47, 0.16, 2.38, 0.41, 0.91, 50.00, 0.044, 0.07, 0
3, 3, 98, 68.35, 0.01, 14.61, 0.04, 3.80, 0.05, 2.21, 0.02, 86.69, 0.66, 1.72, 0.27, 0.81, 26.34, 0.038, 0.11, 0
3, 4, 136, 39.15, 0.02, 16.10, 0.06, 6.37, 0.08, 2.28, 0.02, 86.31, 0.35, 2.79, 0.47, 0.93, 45.69, 0.019, 0.13, 6
3, 5, 400, 58.46, 0.08, 13.16, 0.04, 3.01, 0.13, 1.04, 0.04, 20.12, 2.10, 2.91, 0.49, 0.94, 9.80, 0.002, 1.32, 6
3, 6, 128, 106.47, 0.02, 20.89, 0.07, 4.83, 0.08, 3.07, 0.03, 88.01, 0.83, 1.57, 0.22, 0.77, 46.60, 0.038, 0.18, 0
3, 7, 146, 97.70, 0.01, 27.03, 0.03, 6.17, 0.04, 2.48, 0.01, 89.05, 0.21, 2.49, 0.43, 0.92, 48.03, 0.022, 0.09, 6
3, 8, 139, 107.52, 0.01, 31.44, 0.05, 6.17, 0.08, 2.29, 0.01, 91.12, 0.24, 2.69, 0.46, 0.93, 44.43, 0.031, 0.09, 0
3, 9, 107, 86.41, 0.01, 32.95, 0.02, 3.80, 0.03, 2.20, 0.02, 92.62, 0.61, 1.73, 0.27, 0.82, 26.26, 0.031, 0.10, 0
3, 10, 400, 120.44, 0.11, 30.38, 0.03, 3.53, 0.16, 0.88, 0.04, 13.23, 1.17, 4.01, 0.60, 0.97, 9.77, 0.002, 1.19, 6
3, 11, 400, 11.45, 0.11, 34.67, 0.05, 3.39, 0.15, 0.95, 0.05, 15.63, 1.65, 3.56, 0.56, 0.96, 10.17, 0.002, 1.29, 6
3, 12, 147, 6.96, 0.02, 48.39, 0.06, 5.48, 0.08, 2.66, 0.03, 84.32, 0.97, 2.05, 0.35, 0.87, 45.85, 0.031, 0.26, 3
3, 13, 114, 101.16, 0.01, 52.43, 0.03, 4.44, 0.03, 1.95, 0.01, 90.84, 0.33, 2.27, 0.39, 0.90, 27.19, 0.039, 0.09, 0
3, 14, 170, 49.04, 0.02, 58.58, 0.08, 7.37, 0.10, 2.53, 0.02, 84.17, 0.34, 2.92, 0.49, 0.94, 58.50, 0.029, 0.22, 6
3, 15, 304, 113.17, 0.19, 59.79, 0.15, 8.41, 0.34, 4.30, 0.14, 47.40, 2.00, 1.95, 0.32, 0.86, 113.66, 0.025, 8.33, 6
3, 16, 148, 56.25, 0.02, 64.43, 0.06, 6.21, 0.08, 2.83, 0.02, 86.12, 0.52, 2.19, 0.37, 0.89, 55.25, 0.039, 0.17, 0
3, 17, 102, 108.57, 0.72, 65.18, 0.26, 5.97, 1.13, 1.81, 0.09, 20.00, 2.68, 3.29, 0.53, 0.95, 33.97, 0.030, 0.61, 6
3, 18, 400, 67.28, 0.10, 66.13, 0.04, 3.41, 0.16, 0.95, 0.04, 15.49, 1.65, 3.59, 0.56, 0.96, 10.17, 0.002, 1.28, 6
3, 19, 125, 29.25, 0.01, 84.18, 0.04, 5.16, 0.05, 2.36, 0.01, 88.09, 0.39, 2.18, 0.37, 0.89, 38.25, 0.022, 0.11, 6
3, 20, 400, 100.20, 0.14, 87.66, 0.04, 4.38, 0.18, 0.75, 0.04, 8.94, 1.00, 5.87, 0.71, 0.99, 10.28, 0.001, 1.09, 6
4, 1, 141, 74.15, 0.02, 7.04, 0.04, 5.20, 0.06, 3.27, 0.02, 89.19, 0.78, 1.59, 0.23, 0.78, 53.37, 0.040, 0.17, 0
4, 2, 145, 35.47, 0.01, 16.66, 0.02, 5.85, 0.03, 2.49, 0.01, 89.63, 0.22, 2.34, 0.40, 0.90, 45.83, 0.028, 0.09, 6
4, 3, 164, 44.77, 0.02, 20.10, 0.05, 6.39, 0.09, 2.81, 0.04, 87.14, 0.31, 2.27, 0.39, 0.90, 56.41, 0.030, 0.20, 6
4, 4, 319, 93.33, 0.00, 14.58, 0.00, 0.00, 0.00, 0.00, 0.00, 180.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.034, 0.00, 1
4, 5, 222, 13.89, 0.03, 29.42, 0.12, 8.94, 0.15, 2.42, 0.04, 89.24, 0.59, 3.70, 0.57, 0.96, 67.82, 0.030, 0.37, 3
4, 6, 400, 92.28, 0.10, 24.88, 0.05, 3.41, 0.14, 0.94, 0.05, 15.26, 1.65, 3.61, 0.57, 0.96, 10.10, 0.002, 1.27, 6
4, 7, 166, 105.67, 0.08, 35.39, 0.25, 5.41, 0.21, 2.59, 0.10, 80.12, 4.35, 2.09, 0.35, 0.88, 44.03, 0.025, 0.71, 6
4, 8, 200, 27.40, 0.11, 40.89, 0.13, 8.03, 0.21, 3.71, 0.09, 63.41, 1.34, 2.17, 0.37, 0.89, 93.58, 0.037, 0.65, 3
4, 9, 145, 110.89, 0.02, 38.13, 0.11, 6.66, 0.13, 2.43, 0.02, 86.40, 0.42, 2.74, 0.46, 0.93, 50.93, 0.034, 0.19, 0
4, 10, 143, 91.49, 0.02, 55.15, 0.09, 6.35, 0.12, 2.18, 0.02, 86.59, 0.39, 2.91, 0.49, 0.94, 43.48, 0.020, 0.19, 6
4, 11, 400, 111.74, 0.10, 55.84, 0.03, 3.43, 0.15, 0.90, 0.04, 14.24, 1.40, 3.80, 0.58, 0.96, 9.74, 0.002, 1.20, 6
4, 12, 153, 99.39, 0.01, 63.24, 0.03, 6.79, 0.04, 2.13, 0.01, 89.40, 0.14, 3.20, 0.52, 0.95, 45.36, 0.030, 0.08, 6
4, 13, 400, 30.61, 0.13, 58.28, 0.04, 4.37, 0.18, 0.74, 0.04, 8.83, 0.99, 5.88, 0.71, 0.99, 10.22, 0.001, 1.08, 6
4, 14, 146, 45.40, 0.01, 67.44, 0.03, 6.83, 0.04, 2.21, 0.01, 85.45, 0.14, 3.09, 0.51, 0.95, 47.41, 0.030, 0.08, 6
4, 15, 132, 53.47, 0.01, 71.32, 0.03, 6.44, 0.05, 1.97, 0.01, 86.47, 0.17, 3.27, 0.53, 0.95, 39.80, 0.025, 0.07, 6
4, 16, 138, 111.90, 0.01, 76.20, 0.03, 5.92, 0.04, 2.72, 0.01, 88.51, 0.25, 2.17, 0.37, 0.89, 50.66, 0.039, 0.09, 0
4, 17, 400, 17.74, 0.10, 71.63, 0.03, 3.56, 0.17, 0.88, 0.04, 13.24, 1.36, 4.06, 0.60, 0.97, 9.79, 0.002, 1.18, 6
4, 18, 151, 83.57, 0.01, 80.48, 0.02, 6.15, 0.03, 2.37, 0.01, 90.89, 0.18, 2.59, 0.44, 0.92, 45.84, 0.031, 0.09, 0
4, 19, 208, 20.68, 0.02, 88.49, 0.07, 9.52, 0.11, 2.48, 0.02, 90.69, 0.18, 3.83, 0.59, 0.97, 74.28, 0.040, 0.22, 3
4, 20, 135, 57.34, 0.01, 86.50, 0.04, 5.49, 0.05, 2.11, 0.01, 89.48, 0.41, 2.60, 0.44, 0.92, 36.45, 0.029, 0.13, 6
5, 1, 134, 114.79, 0.01, 33.83, 0.02, 5.16, 0.02, 2.87, 0.01, 83.70, 0.34, 1.80, 0.29, 0.83, 46.54, 0.028, 0.09, 6
5, 2, 173, 87.18, 0.02, 34.59, 0.05, 5.56, 0.07, 3.93, 0.03, 82.82, 1.41, 1.42, 0.17, 0.71, 68.67, 0.025, 0.29, 6
5, 3, 103, 69.28, 0.01, 42.04, 0.05, 5.33, 0.09, 1.89, 0.01, 88.37, 0.25, 2.82, 0.48, 0.93, 31.71, 0.024, 0.10, 6
5, 4, 176, 9.05, 0.05, 56.96, 0.12, 5.76, 0.14, 2.61, 0.06, 80.23, 1.35, 2.21, 0.38, 0.89, 47.15, 0.022, 0.56, 6
5, 5, 105, 84.94, 0.01, 57.70, 0.02, 3.71, 0.02, 2.25, 0.02, 80.89, 0.66, 1.65, 0.24, 0.79, 26.27, 0.041, 0.09, 0
5, 6, 155, 110.03, 0.02, 59.96, 0.04, 5.56, 0.05, 3.08, 0.02, 83.60, 0.60, 1.80, 0.29, 0.83, 53.81, 0.039, 0.19, 0
5, 7, 400, 104.16, 0.10, 67.58, 0.04, 3.41, 0.14, 0.95, 0.04, 15.30, 1.48, 3.61, 0.57, 0.96, 10.13, 0.002, 1.27, 6
5, 8, 400, 63.28, 0.09, 70.78, 0.04, 3.17, 0.13, 0.99, 0.04, 17.45, 1.73, 3.20, 0.52, 0.95, 9.89, 0.002, 1.29, 6
5, 9, 137, 52.19, 0.02, 80.77, 0.05, 5.35, 0.07, 2.61, 0.03, 85.27, 0.66, 2.05, 0.34, 0.87, 43.89, 0.031, 0.21, 3
5, 10, 400, 39.70, 0.11, 86.01, 0.04, 3.66, 0.17, 0.88, 0.05, 13.11, 1.51, 4.14, 0.61, 0.97, 10.17, 0.003, 1.22, 6
5, 11, 153, 95.60, 0.02, 100.10, 0.12, 7.52, 0.19, 1.59, 0.02, 83.45, 0.38, 4.72, 0.65, 0.98, 37.68, 0.031, 0.20, 0
6, 1, 142, 105.89, 0.01, 7.59, 0.03, 6.53, 0.04, 2.04, 0.01, 89.51, 0.14, 3.20, 0.52, 0.95, 41.85, 0.032, 0.07, 0
6, 2, 143, 33.40, 0.01, 7.54, 0.04, 6.86, 0.06, 2.11, 0.01, 88.35, 0.19, 3.25, 0.53, 0.95, 45.40, 0.024, 0.09, 6
6, 3, 400, 5.42, 0.00, 8.33, 0.00, 0.00, 0.00, 0.00, 0.00, 180.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.025, 0.00, 1
6, 4, 143, 52.43, 0.01, 17.59, 0.03, 6.17, 0.05, 2.36, 0.02, 88.20, 0.25, 2.61, 0.45, 0.92, 45.77, 0.023, 0.10, 6
6, 5, 162, 22.13, 0.05, 18.43, 0.12, 5.65, 0.14, 2.73, 0.05, 82.32, 2.24, 2.07, 0.35, 0.88, 48.40, 0.019, 0.42, 6
6, 6, 161, 91.75, 0.01, 19.29, 0.02, 7.18, 0.04, 2.53, 0.01, 86.58, 0.13, 2.84, 0.48, 0.94, 57.10, 0.028, 0.08, 6
6, 7, 149, 107.98, 0.02, 22.66, 0.04, 5.95, 0.07, 2.87, 0.02, 84.97, 0.44, 2.07, 0.35, 0.88, 53.61, 0.029, 0.17, 6
6, 8, 139, 74.68, 0.01, 27.75, 0.03, 6.39, 0.04, 2.30, 0.01, 87.05, 0.15, 2.78, 0.47, 0.93, 46.14, 0.033, 0.08, 0
6, 9, 99, 82.73, 0.01, 26.52, 0.02, 3.31, 0.02, 2.39, 0.01, 80.60, 0.85, 1.39, 0.16, 0.69, 24.80, 0.041, 0.08, 0
6, 10, 130, 49.78, 0.01, 35.45, 0.02, 4.96, 0.03, 2.54, 0.02, 87.94, 0.34, 1.95, 0.32, 0.86, 39.61, 0.031, 0.10, 0
6, 11, 135, 107.66, 0.16, 38.71, 0.35, 6.72, 0.60, 2.04, 0.07, 66.12, 1.46, 3.29, 0.53, 0.95, 43.12, 0.030, 0.59, 6
6, 12, 121, 87.25, 0.01, 40.04, 0.03, 4.75, 0.04, 2.24, 0.02, 91.06, 0.43, 2.12, 0.36, 0.88, 33.50, 0.032, 0.12, 0
6, 13, 131, 73.26, 0.02, 45.70, 0.06, 4.71, 0.08, 2.83, 0.03, 86.87, 1.37, 1.67, 0.25, 0.80, 41.91, 0.026, 0.26, 6
6, 14, 400, 41.95, 0.11, 44.85, 0.04, 3.91, 0.18, 0.82, 0.04, 10.97, 1.15, 4.79, 0.65, 0.98, 10.02, 0.002, 1.15, 6
6, 15, 158, 106.27, 0.01, 53.26, 0.07, 7.10, 0.10, 2.16, 0.02, 88.65, 0.27, 3.29, 0.53, 0.95, 48.24, 0.018, 0.14, 6
6, 16, 123, 14.45, 0.01, 56.45, 0.05, 6.19, 0.07, 1.62, 0.01, 88.29, 0.20, 3.81, 0.58, 0.96, 31.59, 0.021, 0.08, 6
6, 17, 94, 32.09, 0.01, 67.14, 0.03, 3.88, 0.04, 1.93, 0.02, 88.65, 0.46, 2.01, 0.34, 0.87, 23.52, 0.029, 0.10, 6
6, 18, 182, 23.06, 0.02, 74.84, 0.06, 7.70, 0.07, 3.00, 0.03, 85.35, 0.37, 2.57, 0.44, 0.92, 72.52, 0.031, 0.23, 3
6, 19, 400, 96.77, 0.09, 69.03, 0.03, 3.30, 0.15, 0.94, 0.04, 15.78, 1.50, 3.50, 0.56, 0.96, 9.77, 0.002, 1.24, 6
6, 20, 163, 117.50, 0.01, 88.25, 0.02, 7.26, 0.03, 2.46, 0.01, 85.61, 0.11, 2.95, 0.49, 0.94, 56.14, 0.028, 0.06, 6
8, 1, 205, 98.07, 0.04, 16.17, 0.11, 6.69, 0.12, 2.74, 0.06, 77.78, 1.34, 2.44, 0.42, 0.91, 57.70, 0.031, 0.64, 3
8, 2, 135, 44.69, 0.01, 28.27, 0.04, 5.94, 0.06, 2.23, 0.02, 87.14, 0.27, 2.67, 0.45, 0.93, 41.61, 0.027, 0.12, 6
8, 3, 154, 58.26, 0.01, 29.98, 0.02, 6.43, 0.03, 2.39, 0.01, 90.14, 0.15, 2.69, 0.46, 0.93, 48.25, 0.028, 0.08, 6
8, 4, 95, 91.84, 0.02, 37.07, 0.03, 3.53, 0.05, 1.80, 0.02, 86.21, 0.55, 1.96, 0.32, 0.86, 19.99, 0.036, 0.12, 4
8, 5, 121, 9.91, 0.02, 37.99, 0.11, 4.97, 0.14, 2.73, 0.02, 84.62, 1.40, 1.82, 0.29, 0.84, 42.59, 0.015, 0.23, 6
8, 6, 124, 106.90, 0.03, 41.66, 0.03, 4.50, 0.04, 2.87, 0.04, 92.70, 0.92, 1.57, 0.22, 0.77, 40.56, 0.046, 0.19, 0
8, 7, 155, 31.73, 0.05, 51.51, 0.22, 6.79, 0.15, 2.09, 0.02, 87.32, 0.57, 3.24, 0.53, 0.95, 44.70, 0.020, 0.25, 6
8, 8, 111, 83.87, 0.01, 55.93, 0.04, 4.75, 0.07, 1.70, 0.01, 89.89, 0.32, 2.80, 0.47, 0.93, 25.34, 0.045, 0.12, 0
8, 9, 400, 99.28, 0.11, 58.31, 0.05, 3.66, 0.16, 0.89, 0.05, 13.15, 1.45, 4.13, 0.61, 0.97, 10.18, 0.002, 1.23, 6
8, 10, 154, 70.00, 0.02, 64.33, 0.05, 6.48, 0.07, 3.06, 0.03, 77.90, 0.50, 2.12, 0.36, 0.88, 62.21, 0.028, 0.20, 6
8, 11, 121, 53.55, 0.06, 65.87, 0.05, 4.05, 0.08, 3.22, 0.05, 32.35, 3.73, 1.26, 0.11, 0.61, 40.91, 0.036, 0.29, 3
8, 12, 191, 85.64, 0.02, 85.17, 0.07, 9.75, 0.10, 2.68, 0.02, 88.15, 0.17, 3.64, 0.57, 0.96, 82.13, 0.044, 0.16, 4
8, 13, 133, 78.26, 0.01, 81.45, 0.04, 6.00, 0.06, 2.13, 0.01, 87.62, 0.24, 2.81, 0.48, 0.93, 40.25, 0.034, 0.10, 0
8, 14, 400, 66.39, 0.09, 89.54, 0.04, 3.17, 0.13, 1.00, 0.04, 17.61, 1.76, 3.19, 0.52, 0.95, 9.93, 0.001, 1.30, 6
8, 15, 174, 79.21, 0.01, 103.60, 0.03, 8.04, 0.04, 2.24, 0.01, 87.08, 0.13, 3.59, 0.56, 0.96, 56.51, 0.035, 0.09, 0
8, 16, 94, 63.07, 0.06, 102.21, 0.06, 2.99, 0.12, 2.20, 0.06, 76.15, 8.87, 1.36, 0.15, 0.68, 20.61, 0.031, 0.38, 3
9, 1, 104, 59.07, 0.03, 38.11, 0.05, 3.63, 0.06, 2.20, 0.04, 85.87, 1.33, 1.65, 0.25, 0.80, 25.09, 0.042, 0.20, 3
9, 2, 190, 32.93, 0.03, 51.84, 0.12, 7.94, 0.18, 2.61, 0.04, 90.67, 0.83, 3.04, 0.51, 0.94, 65.12, 0.026, 0.47, 6
9, 3, 121, 93.21, 0.01, 51.83, 0.04, 5.35, 0.05, 2.02, 0.01, 90.85, 0.29, 2.64, 0.45, 0.93, 34.00, 0.029, 0.10, 6
9, 4, 133, 3.22, 0.01, 57.36, 0.03, 5.69, 0.05, 1.81, 0.02, 86.55, 0.25, 3.14, 0.52, 0.95, 32.37, 0.029, 0.11, 6
9, 5, 140, 116.71, 0.01, 61.38, 0.03, 6.02, 0.04, 2.21, 0.01, 86.98, 0.23, 2.73, 0.46, 0.93, 41.76, 0.029, 0.09, 6
9, 6, 400, 82.39, 0.10, 64.87, 0.04, 3.29, 0.15, 0.94, 0.04, 15.88, 1.52, 3.50, 0.56, 0.96, 9.75, 0.002, 1.24, 6
9, 7, 97, 113.25, 0.01, 76.05, 0.02, 2.93, 0.02, 2.64, 0.02, 70.00, 3.90, 1.11, 0.05, 0.43, 24.34, 0.038, 0.10, 0
9, 8, 131, 57.03, 0.02, 84.03, 0.11, 5.89, 0.10, 2.14, 0.03, 85.25, 0.68, 2.76, 0.47, 0.93, 39.57, 0.022, 0.23, 6
9, 9, 160, 107.36, 3.89, 89.44, 6.24, 8.81, 8.35, 2.32, 0.68, 66.80, 32.75, 3.80, 0.58, 0.96, 64.21, 0.029, 0.99, 6
9, 10, 196, 51.88, 0.03, 101.56, 0.05, 7.78, 0.06, 2.84, 0.03, 92.09, 0.37, 2.75, 0.47, 0.93, 69.36, 0.031, 0.25, 3
9, 11, 142, 91.75, 0.01, 99.90, 0.04, 6.05, 0.06, 2.10, 0.02, 90.73, 0.22, 2.89, 0.49, 0.94, 39.87, 0.023, 0.14, 6
10, 1, 122, 78.35, 0.01, 48.48, 0.03, 5.24, 0.05, 2.77, 0.01, 86.17, 0.35, 1.89, 0.31, 0.85, 45.62, 0.040, 0.10, 0
10, 2, 116, 5.80, 0.01, 76.69, 0.02, 4.34, 0.03, 2.82, 0.01, 97.95, 0.64, 1.54, 0.21, 0.76, 38.50, 0.032, 0.10, 0
11, 1, 159, 87.61, 0.01, 34.61, 0.03, 6.17, 0.04, 2.77, 0.01, 87.52, 0.24, 2.23, 0.38, 0.89, 53.57, 0.026, 0.11, 6
11, 2, 400, 47.69, 0.13, 30.78, 0.04, 4.36, 0.19, 0.75, 0.04, 8.94, 0.98, 5.81, 0.71, 0.99, 10.25, 0.001, 1.10, 6
11, 3, 148, 74.14, 0.01, 45.64, 0.03, 6.12, 0.04, 2.20, 0.01, 86.41, 0.25, 2.78, 0.47, 0.93, 42.31, 0.032, 0.11, 0
11, 4, 154, 101.30, 0.01, 47.75, 0.03, 6.64, 0.04, 2.54, 0.01, 83.00, 0.17, 2.61, 0.45, 0.92, 53.04, 0.028, 0.09, 6
11, 5, 400, 25.57, 0.09, 63.50, 0.04, 3.17, 0.13, 1.00, 0.04, 17.65, 1.77, 3.18, 0.52, 0.95, 9.91, 0.002, 1.30, 6
12, 1, 400, 99.52, 0.09, 7.04, 0.04, 3.17, 0.13, 1.00, 0.04, 17.71, 1.87, 3.18, 0.52, 0.95, 9.90, 0.001, 1.30, 6
