Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
0, 1, 158, 32.25, 0.01, 11.87, 0.02, 6.81, 0.03, 2.16, 0.01, 88.42, 0.13, 3.14, 0.52, 0.95, 46.30, 0.043, 0.08, 0
0, 2, 145, 53.56, 0.01, 14.13, 0.02, 6.76, 0.03, 1.91, 0.01, 89.64, 0.11, 3.54, 0.56, 0.96, 40.58, 0.040, 0.05, 0
0, 3, 140, 59.25, 0.01, 13.44, 0.02, 5.96, 0.03, 1.94, 0.01, 85.95, 0.14, 3.07, 0.51, 0.95, 36.38, 0.037, 0.06, 0
0, 4, 173, 9.89, 0.04, 18.91, 0.16, 6.28, 0.14, 2.44, 0.04, 88.56, 0.97, 2.58, 0.44, 0.92, 48.13, 0.028, 0.46, 6
0, 5, 213, 15.06, 0.07, 21.00, 0.17, 6.36, 0.20, 3.34, 0.11, 67.92, 2.51, 1.91, 0.31, 0.85, 66.64, 0.022, 0.88, 6
0, 6, 146, 6.62, 0.01, 36.86, 0.03, 6.66, 0.03, 1.95, 0.01, 86.64, 0.13, 3.42, 0.55, 0.96, 40.76, 0.042, 0.07, 0
0, 7, 174, 39.13, 0.01, 40.56, 0.02, 8.10, 0.03, 2.51, 0.01, 89.72, 0.09, 3.22, 0.53, 0.95, 63.86, 0.038, 0.06, 0
0, 8, 121, 68.68, 0.01, 43.23, 0.02, 5.32, 0.03, 2.17, 0.01, 84.45, 0.20, 2.45, 0.42, 0.91, 36.28, 0.044, 0.07, 0
0, 9, 164, 46.64, 0.05, 47.28, 0.13, 5.36, 0.12, 2.61, 0.08, 75.16, 1.85, 2.05, 0.35, 0.87, 43.97, 0.023, 0.56, 6
0, 10, 162, 5.12, 0.03, 50.00, 0.08, 6.92, 0.13, 2.43, 0.03, 83.31, 0.76, 2.85, 0.48, 0.94, 52.83, 0.037, 0.27, 3
0, 11, 140, 101.96, 0.01, 51.40, 0.03, 6.33, 0.04, 2.02, 0.01, 83.64, 0.15, 3.13, 0.52, 0.95, 40.27, 0.048, 0.08, 0
0, 12, 134, 69.92, 0.01, 56.73, 0.03, 5.93, 0.04, 2.15, 0.01, 89.23, 0.17, 2.75, 0.47, 0.93, 40.06, 0.039, 0.08, 0
0, 13, 196, 60.81, 0.02, 65.31, 0.06, 7.55, 0.08, 3.38, 0.02, 81.23, 0.55, 2.23, 0.38, 0.89, 80.19, 0.039, 0.26, 3
0, 14, 400, 79.14, 0.10, 70.71, 0.04, 3.39, 0.12, 0.95, 0.04, 15.44, 1.63, 3.59, 0.56, 0.96, 10.08, 0.002, 1.27, 6
0, 15, 400, 61.11, 0.10, 74.78, 0.04, 3.14, 0.13, 1.00, 0.04, 18.33, 1.92, 3.13, 0.52, 0.95, 9.91, 0.003, 1.31, 6
0, 16, 230, 12.51, 0.04, 93.25, 0.22, 9.60, 0.23, 2.76, 0.04, 89.64, 0.44, 3.48, 0.55, 0.96, 83.21, 0.036, 0.46, 3
0, 17, 400, 25.78, 0.09, 84.12, 0.04, 3.18, 0.13, 0.99, 0.04, 17.50, 1.83, 3.21, 0.52, 0.95, 9.89, 0.002, 1.29, 6
0, 18, 147, 37.09, 0.01, 92.05, 0.03, 6.46, 0.04, 2.16, 0.01, 86.37, 0.16, 2.99, 0.50, 0.94, 43.86, 0.035, 0.09, 0
0, 19, 400, 18.31, 0.10, 94.46, 0.04, 3.39, 0.12, 0.95, 0.04, 15.44, 1.63, 3.59, 0.56, 0.96, 10.08, 0.003, 1.27, 6
