Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
0, 1, 175, 90.39, 0.09, 11.04, 0.21, 6.23, 0.23, 3.42, 0.09, 77.30, 2.40, 1.82, 0.29, 0.84, 66.97, 0.042, 0.80, 3
0, 2, 147, 10.07, 0.01, 13.38, 0.03, 6.37, 0.04, 2.53, 0.01, 84.45, 0.16, 2.52, 0.43, 0.92, 50.65, 0.035, 0.08, 0
0, 3, 133, 79.16, 0.01, 14.90, 0.03, 5.92, 0.04, 2.43, 0.01, 87.48, 0.18, 2.43, 0.42, 0.91, 45.21, 0.040, 0.08, 0
0, 4, 268, 96.70, 0.09, 18.18, 0.27, 9.26, 0.58, 3.95, 0.13, 83.53, 1.65, 2.34, 0.40, 0.90, 115.00, 0.046, 28.02, 3
0, 5, 141, 104.99, 0.01, 15.75, 0.02, 6.46, 0.03, 2.26, 0.01, 90.27, 0.14, 2.86, 0.48, 0.94, 45.79, 0.047, 0.07, 0
0, 6, 165, 56.85, 0.01, 22.38, 0.02, 7.06, 0.02, 2.50, 0.01, 89.67, 0.11, 2.82, 0.48, 0.93, 55.50, 0.037, 0.06, 0
0, 7, 134, 18.60, 0.01, 23.91, 0.02, 5.84, 0.03, 2.26, 0.01, 85.10, 0.16, 2.58, 0.44, 0.92, 41.48, 0.039, 0.06, 0
0, 8, 111, 91.19, 0.01, 23.25, 0.04, 5.79, 0.05, 2.35, 0.01, 80.97, 0.27, 2.46, 0.42, 0.91, 42.72, 0.041, 0.06, 0
0, 9, 133, 42.12, 0.01, 29.12, 0.02, 5.80, 0.02, 2.18, 0.01, 89.62, 0.15, 2.66, 0.45, 0.93, 39.79, 0.044, 0.06, 0
0, 10, 131, 70.61, 0.01, 43.65, 0.02, 5.80, 0.03, 2.46, 0.01, 94.11, 0.17, 2.36, 0.40, 0.91, 44.83, 0.035, 0.06, 0
0, 11, 194, 114.59, 0.04, 45.16, 0.12, 6.94, 0.15, 3.95, 0.04, 79.29, 1.46, 1.76, 0.27, 0.82, 86.20, 0.042, 0.56, 3
0, 12, 143, 87.03, 0.01, 52.01, 0.03, 6.33, 0.04, 2.31, 0.01, 82.44, 0.16, 2.74, 0.47, 0.93, 45.93, 0.038, 0.08, 0
0, 13, 160, 108.76, 0.03, 53.76, 0.09, 7.23, 0.10, 2.48, 0.03, 81.33, 0.59, 2.91, 0.49, 0.94, 56.38, 0.044, 0.26, 3
0, 14, 139, 94.41, 0.01, 58.34, 0.02, 6.08, 0.03, 2.46, 0.01, 84.08, 0.17, 2.48, 0.42, 0.91, 46.96, 0.039, 0.07, 0
0, 15, 137, 72.13, 0.01, 58.84, 0.02, 5.87, 0.03, 2.49, 0.01, 85.29, 0.20, 2.36, 0.40, 0.91, 45.82, 0.036, 0.07, 0
0, 16, 97, 103.24, 0.06, 58.17, 0.08, 3.56, 0.13, 2.22, 0.06, 55.81, 2.04, 1.61, 0.23, 0.78, 24.80, 0.036, 0.34, 3
0, 17, 135, 44.68, 0.01, 62.10, 0.03, 5.29, 0.03, 2.21, 0.01, 77.52, 0.29, 2.40, 0.41, 0.91, 36.73, 0.025, 0.10, 6
0, 18, 137, 58.28, 0.01, 72.48, 0.03, 5.86, 0.04, 2.22, 0.01, 84.66, 0.17, 2.64, 0.45, 0.93, 40.85, 0.033, 0.08, 0
0, 19, 122, 81.59, 0.01, 75.50, 0.02, 5.23, 0.03, 2.31, 0.01, 79.40, 0.23, 2.26, 0.39, 0.90, 37.98, 0.033, 0.07, 0
0, 20, 182, 97.47, 0.02, 78.78, 0.07, 6.82, 0.10, 3.81, 0.02, 96.14, 0.63, 1.79, 0.28, 0.83, 81.55, 0.043, 0.31, 3
1, 1, 135, 23.75, 0.01, 18.38, 0.02, 5.83, 0.02, 2.28, 0.01, 84.34, 0.14, 2.56, 0.44, 0.92, 41.70, 0.039, 0.06, 0
1, 2, 145, 54.24, 0.02, 22.19, 0.17, 7.36, 0.19, 2.12, 0.02, 92.29, 0.35, 3.48, 0.55, 0.96, 48.98, 0.041, 0.14, 0
1, 3, 183, 65.47, 0.08, 27.59, 0.25, 7.02, 0.25, 4.51, 0.12, 71.82, 3.03, 1.56, 0.22, 0.77, 99.36, 0.031, 0.86, 3
1, 4, 199, 48.75, 0.00, 27.08, 0.00, 0.00, 0.00, 0.00, 0.00, 180.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.036, 0.00, 1
1, 5, 159, 9.40, 0.01, 39.43, 0.03, 6.26, 0.05, 2.95, 0.01, 86.64, 0.25, 2.12, 0.36, 0.88, 58.02, 0.034, 0.11, 0
