Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
1, 15, 224, 85.93, 0.02, 58.85, 0.07, 10.21, 0.11, 2.70, 0.02, 82.93, 0.20, 3.78, 0.58, 0.96, 86.70, 0.037, 0.21, 3
1, 16, 145, 65.62, 0.01, 55.96, 0.02, 6.37, 0.03, 2.52, 0.01, 86.97, 0.16, 2.53, 0.43, 0.92, 50.37, 0.038, 0.07, 0
1, 17, 128, 56.19, 0.01, 59.97, 0.03, 5.43, 0.03, 2.25, 0.01, 81.15, 0.27, 2.41, 0.41, 0.91, 38.38, 0.029, 0.09, 6
1, 18, 327, 76.50, 0.27, 74.25, 0.64, 14.61, 1.26, 2.58, 0.06, 68.17, 0.61, 5.66, 0.70, 0.98, 118.59, 0.032, 4.03, 3
1, 19, 186, 18.44, 0.05, 69.63, 0.21, 7.27, 0.21, 2.22, 0.05, 85.62, 0.74, 3.28, 0.53, 0.95, 50.62, 0.027, 0.53, 6
1, 20, 153, 33.39, 0.01, 70.37, 0.02, 6.40, 0.03, 2.44, 0.01, 88.20, 0.15, 2.62, 0.45, 0.92, 49.12, 0.034, 0.07, 0
2, 1, 191, 75.61, 0.01, 11.83, 0.05, 9.21, 0.07, 2.50, 0.01, 87.42, 0.14, 3.69, 0.57, 0.96, 72.39, 0.046, 0.12, 4
2, 2, 150, 51.47, 0.01, 10.11, 0.03, 6.64, 0.04, 2.20, 0.01, 86.21, 0.16, 3.01, 0.50, 0.94, 45.96, 0.042, 0.10, 0
2, 3, 160, 64.91, 0.01, 14.38, 0.03, 7.30, 0.04, 2.37, 0.01, 87.58, 0.13, 3.08, 0.51, 0.95, 54.37, 0.040, 0.08, 0
2, 4, 147, 117.27, 0.01, 15.25, 0.03, 6.60, 0.04, 2.66, 0.01, 85.28, 0.14, 2.48, 0.43, 0.92, 55.12, 0.027, 0.08, 6
2, 5, 177, 5.33, 0.01, 21.67, 0.10, 7.40, 0.14, 2.12, 0.02, 85.64, 0.38, 3.49, 0.55, 0.96, 49.32, 0.034, 0.24, 3
2, 6, 249, 12.20, 0.02, 28.94, 0.09, 11.41, 0.09, 2.55, 0.03, 91.30, 0.20, 4.48, 0.63, 0.97, 91.42, 0.037, 0.28, 3
2, 7, 167, 101.08, 0.01, 37.08, 0.02, 7.42, 0.03, 2.36, 0.01, 87.54, 0.11, 3.14, 0.52, 0.95, 55.04, 0.045, 0.07, 0
2, 8, 255, 66.77, 0.05, 46.23, 0.29, 13.77, 0.43, 2.50, 0.04, 82.00, 0.26, 5.50, 0.69, 0.98, 108.29, 0.037, 0.38, 3
2, 9, 215, 117.90, 0.06, 40.70, 0.14, 7.16, 0.14, 3.90, 0.09, 65.15, 2.24, 1.84, 0.30, 0.84, 87.67, 0.040, 0.89, 3
2, 10, 152, 84.97, 0.01, 39.47, 0.02, 6.22, 0.03, 2.46, 0.01, 86.09, 0.18, 2.53, 0.43, 0.92, 47.96, 0.038, 0.08, 0
2, 11, 152, 73.43, 0.01, 41.36, 0.03, 6.83, 0.04, 2.31, 0.01, 85.77, 0.13, 2.95, 0.49, 0.94, 49.64, 0.038, 0.08, 0
2, 12, 165, 38.65, 0.01, 47.92, 0.02, 7.47, 0.03, 2.36, 0.01, 86.98, 0.11, 3.17, 0.52, 0.95, 55.32, 0.039, 0.07, 0
2, 13, 163, 45.48, 0.01, 47.74, 0.02, 7.18, 0.03, 2.77, 0.01, 88.96, 0.14, 2.60, 0.44, 0.92, 62.43, 0.046, 0.07, 0
2, 14, 145, 32.53, 0.01, 57.18, 0.03, 6.48, 0.05, 2.09, 0.01, 84.83, 0.15, 3.10, 0.51, 0.95, 42.57, 0.034, 0.09, 0
2, 15, 155, 99.53, 0.01, 65.82, 0.03, 6.72, 0.04, 2.43, 0.01, 86.38, 0.15, 2.76, 0.47, 0.93, 51.36, 0.041, 0.08, 0
2, 16, 248, 7.36, 0.05, 77.26, 0.26, 11.01, 0.32, 2.94, 0.04, 82.05, 0.45, 3.74, 0.58, 0.96, 101.89, 0.026, 0.53, 6
2, 17, 152, 74.57, 0.01, 76.80, 0.02, 6.07, 0.02, 2.69, 0.01, 84.88, 0.18, 2.26, 0.39, 0.90, 51.23, 0.035, 0.07, 0
2, 18, 141, 65.26, 0.01, 79.19, 0.02, 6.24, 0.02, 2.33, 0.01, 84.89, 0.14, 2.68, 0.46, 0.93, 45.64, 0.039, 0.06, 0
2, 19, 146, 95.84, 0.01, 81.13, 0.02, 6.51, 0.03, 2.22, 0.01, 88.39, 0.13, 2.93, 0.49, 0.94, 45.49, 0.043, 0.07, 0
2, 20, 159, 47.29, 0.01, 81.67, 0.03, 6.34, 0.04, 2.66, 0.01, 84.59, 0.23, 2.38, 0.41, 0.91, 53.00, 0.029, 0.10, 6
3, 1, 400, 5.59, 0.13, 9.23, 0.05, 3.95, 0.17, 0.82, 0.04, 10.61, 1.31, 4.83, 0.66, 0.98, 10.16, 0.002, 1.17, 6
3, 2, 242, 14.32, 0.08, 30.05, 0.33, 11.09, 0.35, 3.13, 0.07, 71.76, 0.70, 3.54, 0.56, 0.96, 109.03, 0.037, 0.61, 3
3, 3, 251, 103.37, 0.04, 31.66, 0.16, 11.87, 0.15, 2.95, 0.04, 88.45, 0.25, 4.03, 0.60, 0.97, 109.91, 0.042, 0.36, 3
3, 4, 166, 41.16, 0.01, 30.61, 0.02, 6.96, 0.03, 2.44, 0.01, 82.66, 0.15, 2.85, 0.48, 0.94, 53.33, 0.037, 0.08, 0
3, 5, 150, 119.59, 0.01, 30.61, 0.02, 6.09, 0.02, 2.42, 0.01, 85.05, 0.15, 2.51, 0.43, 0.92, 46.35, 0.035, 0.07, 0
3, 6, 154, 56.14, 0.01, 34.96, 0.02, 6.15, 0.02, 2.71, 0.01, 83.71, 0.15, 2.27, 0.39, 0.90, 52.33, 0.035, 0.07, 0
3, 7, 141, 70.62, 0.01, 39.47, 0.02, 6.35, 0.03, 2.48, 0.01, 87.38, 0.15, 2.56, 0.44, 0.92, 49.47, 0.040, 0.07, 0
3, 8, 156, 81.12, 0.01, 41.12, 0.02, 6.76, 0.02, 2.56, 0.01, 87.47, 0.13, 2.64, 0.45, 0.93, 54.44, 0.039, 0.06, 0
3, 9, 154, 30.01, 0.01, 42.12, 0.03, 6.56, 0.04, 2.48, 0.01, 81.63, 0.16, 2.65, 0.45, 0.93, 51.09, 0.032, 0.09, 0
