Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
0, 1, 130, 109.18, 0.12, 12.88, 0.09, 4.39, 0.11, 3.06, 0.09, 69.60, 5.61, 1.44, 0.18, 0.72, 42.21, 0.040, 0.50, 3
0, 2, 162, 53.04, 0.01, 26.63, 0.03, 6.70, 0.04, 2.48, 0.01, 88.37, 0.19, 2.70, 0.46, 0.93, 52.21, 0.041, 0.10, 0
0, 3, 140, 111.85, 0.01, 32.14, 0.02, 6.24, 0.03, 2.30, 0.01, 88.13, 0.14, 2.71, 0.46, 0.93, 45.18, 0.037, 0.06, 0
0, 4, 157, 105.60, 0.01, 40.66, 0.03, 6.87, 0.04, 2.41, 0.01, 87.09, 0.16, 2.85, 0.48, 0.94, 51.99, 0.038, 0.09, 0
0, 5, 151, 25.68, 0.01, 52.36, 0.02, 5.91, 0.03, 2.59, 0.01, 84.71, 0.22, 2.28, 0.39, 0.90, 48.11, 0.040, 0.10, 0
0, 6, 156, 6.07, 0.01, 58.68, 0.03, 6.62, 0.04, 2.65, 0.01, 86.86, 0.17, 2.49, 0.43, 0.92, 55.22, 0.038, 0.09, 0
0, 7, 151, 87.76, 0.01, 60.11, 0.03, 6.53, 0.04, 2.22, 0.01, 86.13, 0.16, 2.94, 0.49, 0.94, 45.53, 0.043, 0.08, 0
0, 8, 168, 118.89, 0.01, 62.94, 0.02, 6.62, 0.03, 2.50, 0.01, 87.42, 0.15, 2.65, 0.45, 0.93, 51.94, 0.034, 0.09, 0
0, 9, 218, 101.43, 0.03, 74.05, 0.06, 8.11, 0.08, 3.83, 0.03, 71.15, 0.56, 2.12, 0.36, 0.88, 97.67, 0.042, 0.31, 3
0, 10, 155, 42.60, 0.01, 81.05, 0.02, 6.02, 0.03, 2.58, 0.01, 87.06, 0.21, 2.33, 0.40, 0.90, 48.88, 0.037, 0.08, 0
0, 11, 400, 27.81, 0.10, 95.49, 0.03, 3.30, 0.15, 0.94, 0.04, 15.76, 1.61, 3.50, 0.56, 0.96, 9.78, 0.002, 1.23, 6
1, 1, 156, 14.72, 0.01, 14.61, 0.03, 6.82, 0.03, 2.37, 0.01, 86.35, 0.14, 2.88, 0.48, 0.94, 50.69, 0.043, 0.08, 0
1, 2, 142, 54.79, 0.01, 17.08, 0.03, 6.27, 0.03, 2.42, 0.01, 85.86, 0.20, 2.59, 0.44, 0.92, 47.62, 0.038, 0.09, 0
1, 3, 149, 6.08, 0.01, 27.30, 0.02, 5.45, 0.03, 2.78, 0.01, 90.79, 0.27, 1.96, 0.32, 0.86, 47.63, 0.042, 0.09, 0
1, 4, 120, 115.45, 0.01, 38.33, 0.02, 5.29, 0.02, 2.42, 0.01, 88.18, 0.26, 2.18, 0.37, 0.89, 40.28, 0.043, 0.07, 0
1, 5, 139, 80.95, 0.01, 42.53, 0.03, 6.08, 0.03, 2.16, 0.01, 87.81, 0.16, 2.81, 0.48, 0.93, 41.32, 0.042, 0.07, 0
1, 6, 400, 16.75, 0.17, 52.01, 0.03, 5.48, 0.25, 0.60, 0.04, 5.73, 0.66, 9.17, 0.80, 0.99, 10.30, 0.001, 0.93, 6
1, 7, 173, 25.25, 0.02, 63.66, 0.09, 7.57, 0.13, 2.57, 0.03, 88.09, 0.41, 2.95, 0.49, 0.94, 61.09, 0.042, 0.28, 3
1, 8, 171, 81.93, 0.01, 74.91, 0.05, 7.40, 0.06, 2.74, 0.02, 84.15, 0.27, 2.70, 0.46, 0.93, 63.67, 0.039, 0.15, 0
1, 9, 159, 64.29, 0.01, 94.42, 0.02, 6.83, 0.03, 2.41, 0.01, 87.55, 0.16, 2.83, 0.48, 0.94, 51.78, 0.029, 0.08, 6
1, 10, 144, 109.09, 0.01, 94.86, 0.03, 5.51, 0.04, 2.55, 0.01, 85.35, 0.30, 2.16, 0.37, 0.89, 44.20, 0.039, 0.11, 0
2, 1, 216, 75.61, 0.02, 25.18, 0.05, 9.92, 0.06, 2.66, 0.03, 90.15, 0.18, 3.73, 0.58, 0.96, 82.86, 0.043, 0.20, 3
2, 2, 153, 102.31, 0.01, 28.72, 0.03, 6.71, 0.04, 2.47, 0.01, 87.02, 0.16, 2.72, 0.46, 0.93, 52.08, 0.039, 0.09, 0
2, 3, 135, 22.79, 0.01, 36.59, 0.02, 5.08, 0.03, 2.45, 0.01, 87.63, 0.31, 2.07, 0.35, 0.88, 39.06, 0.040, 0.10, 0
2, 4, 156, 97.62, 0.01, 42.64, 0.03, 6.87, 0.04, 2.35, 0.01, 86.44, 0.15, 2.92, 0.49, 0.94, 50.77, 0.039, 0.09, 0
2, 5, 160, 15.80, 0.01, 51.58, 0.03, 7.08, 0.04, 2.45, 0.01, 87.95, 0.14, 2.89, 0.49, 0.94, 54.48, 0.047, 0.08, 0
2, 6, 151, 116.24, 0.01, 51.55, 0.02, 6.24, 0.03, 2.25, 0.01, 87.22, 0.14, 2.77, 0.47, 0.93, 44.21, 0.034, 0.07, 0
2, 7, 128, 36.93, 0.01, 59.20, 0.02, 5.33, 0.03, 2.07, 0.01, 85.89, 0.20, 2.58, 0.44, 0.92, 34.62, 0.044, 0.07, 0
2, 8, 400, 63.53, 0.10, 62.80, 0.05, 3.41, 0.16, 0.95, 0.05, 15.36, 1.74, 3.60, 0.57, 0.96, 10.15, 0.002, 1.27, 6
2, 9, 160, 69.90, 0.01, 75.96, 0.03, 7.07, 0.04, 2.58, 0.01, 87.43, 0.15, 2.74, 0.46, 0.93, 57.30, 0.039, 0.09, 0
2, 10, 151, 100.91, 0.01, 76.06, 0.03, 6.54, 0.04, 2.36, 0.01, 87.49, 0.17, 2.77, 0.47, 0.93, 48.42, 0.045, 0.09, 0
2, 11, 152, 83.99, 0.01, 90.57, 0.03, 6.48, 0.04, 2.39, 0.01, 84.33, 0.17, 2.72, 0.46, 0.93, 48.57, 0.042, 0.09, 0
2, 12, 144, 99.95, 0.01, 91.75, 0.03, 6.05, 0.04, 2.57, 0.01, 88.20, 0.24, 2.36, 0.40, 0.91, 48.77, 0.042, 0.10, 0
2, 13, 155, 10.84, 0.01, 93.04, 0.03, 6.57, 0.04, 2.40, 0.01, 88.76, 0.16, 2.74, 0.46, 0.93, 49.60, 0.039, 0.09, 0
2, 14, 400, 40.28, 0.08, 92.90, 0.04, 3.13, 0.13, 1.01, 0.04, 18.46, 1.84, 3.11, 0.51, 0.95, 9.88, 0.002, 1.31, 6
3, 1, 136, 61.97, 0.01, 12.66, 0.02, 5.70, 0.03, 2.32, 0.01, 90.04, 0.20, 2.45, 0.42, 0.91, 41.56, 0.042, 0.09, 0
3, 2, 175, 42.70, 0.01, 18.43, 0.02, 7.58, 0.03, 2.54, 0.01, 85.11, 0.14, 2.98, 0.50, 0.94, 60.59, 0.042, 0.09, 0
3, 3, 144, 34.77, 0.01, 18.29, 0.02, 6.40, 0.02, 2.30, 0.01, 88.32, 0.12, 2.78, 0.47, 0.93, 46.29, 0.046, 0.06, 0
3, 4, 400, 55.21, 0.15, 13.46, 0.02, 5.14, 0.23, 0.59, 0.03, 5.93, 0.49, 8.67, 0.79, 0.99, 9.57, 0.002, 0.90, 6
3, 5, 158, 94.70, 0.01, 23.32, 0.03, 7.08, 0.04, 2.39, 0.01, 89.49, 0.13, 2.97, 0.50, 0.94, 53.04, 0.042, 0.08, 0
3, 6, 155, 16.19, 0.01, 24.48, 0.02, 6.58, 0.03, 2.24, 0.01, 88.42, 0.15, 2.94, 0.49, 0.94, 46.23, 0.041, 0.08, 0
3, 7, 239, 74.01, 0.18, 31.85, 0.28, 9.01, 0.32, 4.30, 0.16, 71.84, 2.32, 2.09, 0.35, 0.88, 121.81, 0.039, 1.50, 3
3, 8, 175, 81.71, 0.03, 33.18, 0.12, 7.97, 0.16, 2.33, 0.02, 81.12, 0.66, 3.43, 0.55, 0.96, 58.26, 0.040, 0.30, 3
3, 9, 149, 12.26, 0.01, 44.77, 0.02, 6.26, 0.03, 2.40, 0.01, 86.76, 0.18, 2.61, 0.45, 0.92, 47.26, 0.044, 0.09, 0
3, 10, 158, 77.71, 0.05, 44.44, 0.14, 6.20, 0.14, 2.41, 0.05, 79.47, 1.20, 2.57, 0.44, 0.92, 46.97, 0.040, 0.51, 3
3, 11, 135, 32.37, 0.01, 45.31, 0.02, 5.74, 0.03, 1.87, 0.01, 86.05, 0.17, 3.06, 0.51, 0.95, 33.77, 0.044, 0.07, 0
3, 12, 144, 12.38, 0.01, 61.26, 0.02, 6.02, 0.03, 2.39, 0.01, 87.42, 0.20, 2.52, 0.43, 0.92, 45.23, 0.034, 0.08, 0
3, 13, 157, 21.01, 0.01, 71.67, 0.03, 6.92, 0.04, 2.36, 0.01, 87.24, 0.14, 2.94, 0.49, 0.94, 51.25, 0.041, 0.08, 0
3, 14, 188, 39.21, 0.01, 77.53, 0.06, 6.69, 0.09, 4.17, 0.02, 92.62, 0.47, 1.60, 0.23, 0.78, 87.70, 0.038, 0.27, 3
3, 15, 166, 78.00, 0.01, 84.24, 0.02, 7.09, 0.03, 2.77, 0.01, 87.48, 0.17, 2.55, 0.44, 0.92, 61.78, 0.037, 0.09, 0
3, 16, 144, 59.33, 0.01, 89.71, 0.03, 5.88, 0.04, 2.29, 0.01, 83.53, 0.20, 2.57, 0.44, 0.92, 42.30, 0.033, 0.10, 0
3, 17, 153, 28.57, 0.01, 91.77, 0.02, 6.97, 0.03, 2.16, 0.01, 86.97, 0.12, 3.23, 0.53, 0.95, 47.22, 0.034, 0.07, 0
3, 18, 400, 107.53, 0.11, 93.50, 0.04, 3.55, 0.16, 0.88, 0.04, 13.29, 1.41, 4.04, 0.60, 0.97, 9.79, 0.003, 1.18, 6
3, 19, 144, 74.43, 0.01, 99.92, 0.02, 5.75, 0.03, 2.34, 0.01, 85.09, 0.18, 2.45, 0.42, 0.91, 42.31, 0.032, 0.08, 0
3, 20, 172, 33.75, 0.01, 105.39, 0.03, 6.76, 0.03, 3.15, 0.01, 88.22, 0.18, 2.14, 0.36, 0.88, 67.00, 0.034, 0.09, 0
4, 1, 144, 90.08, 0.01, 7.74, 0.02, 6.75, 0.03, 2.00, 0.01, 87.90, 0.12, 3.37, 0.54, 0.96, 42.46, 0.043, 0.06, 0
4, 2, 132, 80.57, 0.01, 11.78, 0.03, 5.42, 0.03, 2.23, 0.01, 90.08, 0.24, 2.43, 0.42, 0.91, 38.01, 0.039, 0.09, 0
4, 3, 166, 30.16, 0.01, 17.07, 0.03, 6.76, 0.04, 2.55, 0.02, 86.73, 0.25, 2.65, 0.45, 0.93, 54.22, 0.037, 0.12, 0
4, 4, 137, 102.91, 0.01, 16.59, 0.03, 5.48, 0.04, 2.73, 0.01, 89.50, 0.38, 2.01, 0.33, 0.87, 46.94, 0.036, 0.09, 0
4, 5, 148, 24.10, 0.01, 19.27, 0.02, 6.29, 0.03, 2.43, 0.01, 85.46, 0.14, 2.59, 0.44, 0.92, 47.95, 0.045, 0.07, 0
