Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
0, 1, 195, 50.61, 0.01, 15.36, 0.04, 9.04, 0.05, 2.65, 0.01, 89.56, 0.12, 3.41, 0.55, 0.96, 75.23, 0.049, 0.12, 4
0, 2, 400, 118.52, 0.10, 8.01, 0.05, 3.40, 0.14, 0.95, 0.04, 15.66, 1.69, 3.58, 0.56, 0.96, 10.16, 0.002, 1.28, 6
0, 3, 400, 7.57, 0.09, 10.41, 0.04, 3.12, 0.14, 1.01, 0.04, 18.45, 1.87, 3.10, 0.51, 0.95, 9.89, 0.002, 1.31, 6
0, 4, 141, 85.22, 0.01, 24.16, 0.02, 6.59, 0.03, 2.22, 0.01, 85.62, 0.12, 2.97, 0.50, 0.94, 45.94, 0.050, 0.06, 0
0, 5, 166, 118.35, 0.01, 30.09, 0.02, 7.33, 0.03, 2.43, 0.01, 85.52, 0.12, 3.02, 0.50, 0.94, 55.96, 0.046, 0.08, 0
0, 6, 240, 42.93, 0.02, 34.02, 0.11, 10.31, 0.13, 2.54, 0.03, 92.84, 0.48, 4.05, 0.60, 0.97, 82.40, 0.040, 0.30, 3
0, 7, 400, 75.22, 0.09, 47.25, 1.07, 17.99, 1.30, 2.29, 0.04, 84.60, 0.39, 7.86, 0.77, 0.99, 129.28, 0.032, 2.29, 3
0, 8, 156, 50.03, 0.01, 37.07, 0.03, 7.52, 0.04, 2.25, 0.01, 85.30, 0.13, 3.35, 0.54, 0.95, 53.15, 0.044, 0.08, 0
0, 9, 237, 91.80, 0.06, 41.48, 0.16, 10.72, 0.28, 2.90, 0.06, 74.23, 0.53, 3.70, 0.57, 0.96, 97.65, 0.033, 0.57, 3
0, 10, 165, 13.91, 0.01, 43.55, 0.03, 7.07, 0.04, 2.29, 0.01, 88.73, 0.15, 3.08, 0.51, 0.95, 50.95, 0.034, 0.08, 0
0, 11, 159, 27.09, 0.03, 45.93, 0.08, 7.34, 0.07, 2.47, 0.02, 84.48, 0.67, 2.98, 0.50, 0.94, 56.86, 0.033, 0.13, 0
0, 12, 189, 115.77, 0.04, 46.16, 0.14, 6.62, 0.15, 2.40, 0.05, 86.50, 1.51, 2.76, 0.47, 0.93, 49.82, 0.033, 0.57, 3
0, 13, 154, 42.09, 0.01, 52.09, 0.02, 6.84, 0.04, 2.38, 0.01, 88.64, 0.13, 2.87, 0.48, 0.94, 51.21, 0.041, 0.08, 0
0, 14, 258, 62.99, 0.11, 57.30, 0.18, 7.64, 0.15, 4.60, 0.11, 74.16, 2.18, 1.66, 0.25, 0.80, 110.27, 0.039, 132.25, 3
0, 15, 223, 23.91, 0.03, 59.98, 0.10, 11.38, 0.10, 2.50, 0.02, 88.11, 0.43, 4.54, 0.64, 0.98, 89.57, 0.038, 0.21, 3
0, 16, 290, 69.42, 0.06, 60.95, 0.30, 12.81, 0.46, 2.70, 0.07, 82.83, 0.45, 4.74, 0.65, 0.98, 108.82, 0.044, 5.01, 3
0, 17, 187, 76.46, 0.04, 60.22, 0.13, 7.90, 0.18, 2.46, 0.06, 87.17, 0.73, 3.21, 0.52, 0.95, 61.13, 0.037, 0.46, 3
0, 18, 173, 101.44, 0.01, 62.51, 0.04, 7.73, 0.06, 2.84, 0.01, 83.32, 0.20, 2.73, 0.46, 0.93, 68.86, 0.052, 0.13, 0
0, 19, 154, 43.06, 0.01, 71.10, 0.02, 7.25, 0.03, 2.17, 0.01, 91.01, 0.10, 3.34, 0.54, 0.95, 49.45, 0.038, 0.06, 0
0, 20, 276, 112.31, 0.11, 73.72, 0.20, 6.66, 0.31, 3.22, 0.11, 68.41, 1.95, 2.07, 0.35, 0.88, 67.31, 0.039, 17.06, 3
1, 1, 165, 16.66, 0.04, 11.52, 0.08, 6.88, 0.12, 2.29, 0.04, 90.35, 0.49, 3.00, 0.50, 0.94, 49.54, 0.037, 0.25, 3
1, 2, 186, 9.53, 0.01, 19.30, 0.04, 8.66, 0.06, 2.64, 0.01, 85.67, 0.13, 3.28, 0.53, 0.95, 71.86, 0.041, 0.11, 4
1, 3, 154, 19.57, 0.01, 20.89, 0.11, 7.44, 0.16, 2.22, 0.01, 87.54, 0.33, 3.34, 0.54, 0.95, 52.00, 0.042, 0.13, 0
1, 4, 81, 47.37, 0.04, 20.44, 0.44, 6.62, 0.47, 2.13, 0.03, 86.35, 0.42, 3.11, 0.51, 0.95, 44.25, 0.041, 0.08, 0
1, 5, 139, 104.28, 0.01, 22.67, 0.05, 6.70, 0.11, 4.02, 0.01, 79.97, 0.73, 1.67, 0.25, 0.80, 84.50, 0.050, 0.19, 4
1, 6, 156, 84.55, 0.01, 34.32, 0.03, 6.76, 0.04, 2.53, 0.01, 87.82, 0.19, 2.67, 0.46, 0.93, 53.67, 0.045, 0.09, 0
1, 7, 245, 19.94, 0.02, 47.90, 0.11, 11.92, 0.14, 2.56, 0.01, 84.84, 0.29, 4.66, 0.65, 0.98, 95.92, 0.039, 0.20, 3
1, 8, 143, 64.64, 0.01, 43.90, 0.02, 6.26, 0.03, 2.19, 0.01, 86.88, 0.14, 2.86, 0.48, 0.94, 42.97, 0.046, 0.07, 0
1, 9, 158, 41.99, 0.01, 46.87, 0.02, 7.18, 0.03, 2.21, 0.01, 87.18, 0.12, 3.25, 0.53, 0.95, 49.90, 0.043, 0.07, 0
1, 10, 141, 34.66, 0.01, 47.53, 0.03, 6.74, 0.05, 2.09, 0.01, 85.41, 0.17, 3.23, 0.53, 0.95, 44.18, 0.034, 0.09, 0
1, 11, 146, 54.54, 0.01, 50.73, 0.02, 6.63, 0.03, 2.13, 0.01, 87.17, 0.13, 3.12, 0.51, 0.95, 44.34, 0.042, 0.07, 0
1, 12, 160, 86.35, 0.01, 52.09, 0.03, 7.15, 0.04, 2.37, 0.01, 88.08, 0.12, 3.02, 0.50, 0.94, 53.27, 0.042, 0.07, 0
1, 13, 163, 117.10, 0.01, 54.60, 0.03, 7.62, 0.04, 2.37, 0.01, 87.13, 0.12, 3.22, 0.53, 0.95, 56.70, 0.053, 0.08, 0
1, 14, 154, 15.70, 0.03, 63.93, 0.09, 7.20, 0.13, 2.34, 0.02, 79.83, 0.48, 3.07, 0.51, 0.95, 52.99, 0.036, 0.23, 3
1, 15, 169, 6.71, 0.01, 67.93, 0.02, 7.32, 0.03, 2.42, 0.01, 85.83, 0.14, 3.03, 0.50, 0.94, 55.63, 0.031, 0.08, 0
1, 16, 157, 102.67, 0.01, 69.94, 0.02, 7.06, 0.03, 2.28, 0.01, 86.97, 0.10, 3.10, 0.51, 0.95, 50.47, 0.051, 0.06, 0
1, 17, 146, 39.29, 0.01, 75.35, 0.02, 6.57, 0.03, 2.31, 0.01, 83.73, 0.13, 2.84, 0.48, 0.94, 47.62, 0.032, 0.07, 0
1, 18, 400, 81.60, 0.09, 72.87, 0.04, 3.18, 0.14, 0.99, 0.04, 17.54, 1.87, 3.21, 0.53, 0.95, 9.88, 0.002, 1.29, 6
1, 19, 400, 23.57, 0.11, 74.34, 0.04, 3.54, 0.16, 0.88, 0.04, 13.25, 1.33, 4.03, 0.60, 0.97, 9.79, 0.001, 1.19, 6
1, 20, 400, 59.69, 0.14, 77.23, 0.03, 4.26, 0.19, 0.74, 0.04, 9.04, 0.98, 5.72, 0.70, 0.98, 9.95, 0.001, 1.07, 6
2, 1, 230, 41.62, 0.05, 17.99, 0.35, 7.96, 0.28, 2.31, 0.05, 86.67, 1.17, 3.45, 0.55, 0.96, 57.70, 0.037, 0.69, 3
2, 2, 135, 109.42, 0.01, 17.21, 0.02, 6.09, 0.03, 2.04, 0.01, 86.45, 0.14, 2.99, 0.50, 0.94, 39.03, 0.050, 0.07, 0
2, 3, 199, 47.08, 0.02, 19.40, 0.11, 7.78, 0.16, 3.55, 0.03, 84.56, 0.71, 2.19, 0.37, 0.89, 86.85, 0.042, 0.38, 3
2, 4, 147, 70.52, 0.05, 19.55, 0.17, 6.49, 0.24, 2.18, 0.04, 77.75, 0.98, 2.98, 0.50, 0.94, 44.41, 0.052, 0.44, 3
2, 5, 155, 117.11, 0.01, 22.31, 0.02, 6.83, 0.03, 2.35, 0.01, 88.48, 0.13, 2.91, 0.49, 0.94, 50.33, 0.052, 0.07, 0
2, 6, 151, 91.57, 0.01, 22.99, 0.02, 6.90, 0.03, 2.17, 0.01, 84.94, 0.12, 3.18, 0.52, 0.95, 47.13, 0.046, 0.06, 0
2, 7, 293, 55.84, 0.21, 35.74, 0.51, 11.72, 0.76, 4.06, 0.13, 76.60, 1.57, 2.88, 0.49, 0.94, 149.54, 0.034, 14.26, 3
2, 8, 160, 43.11, 0.02, 32.97, 0.07, 7.57, 0.07, 2.15, 0.02, 87.20, 0.33, 3.52, 0.56, 0.96, 51.16, 0.042, 0.17, 0
2, 9, 400, 9.06, 0.09, 26.75, 0.03, 3.28, 0.13, 0.95, 0.04, 15.94, 1.51, 3.47, 0.55, 0.96, 9.74, 0.002, 1.24, 6
2, 10, 145, 34.21, 0.01, 34.05, 0.02, 6.42, 0.02, 2.23, 0.01, 85.44, 0.12, 2.88, 0.48, 0.94, 44.96, 0.042, 0.06, 0
2, 11, 163, 86.44, 0.04, 33.20, 0.16, 7.53, 0.23, 2.25, 0.03, 83.07, 0.94, 3.35, 0.54, 0.95, 53.18, 0.041, 0.37, 3
2, 12, 203, 47.04, 0.02, 46.98, 0.23, 9.33, 0.30, 2.55, 0.04, 82.48, 0.59, 3.66, 0.57, 0.96, 74.73, 0.046, 0.39, 3
2, 13, 150, 84.67, 0.01, 50.34, 0.02, 6.54, 0.02, 2.10, 0.01, 84.37, 0.13, 3.11, 0.51, 0.95, 43.19, 0.042, 0.06, 0
2, 14, 400, 98.94, 0.10, 44.69, 0.03, 3.65, 0.16, 0.85, 0.04, 12.17, 1.21, 4.30, 0.62, 0.97, 9.74, 0.002, 1.15, 6
2, 15, 146, 106.72, 0.01, 52.36, 0.02, 6.57, 0.04, 2.36, 0.01, 86.99, 0.13, 2.78, 0.47, 0.93, 48.64, 0.045, 0.07, 0
2, 16, 155, 29.52, 0.01, 53.61, 0.03, 6.74, 0.04, 2.32, 0.01, 87.86, 0.17, 2.90, 0.49, 0.94, 49.15, 0.039, 0.08, 0
2, 17, 208, 23.14, 0.01, 58.52, 0.05, 9.29, 0.06, 2.40, 0.01, 84.30, 0.16, 3.87, 0.59, 0.97, 70.04, 0.041, 0.15, 4
2, 18, 148, 57.97, 0.01, 62.73, 0.03, 6.89, 0.03, 2.37, 0.01, 88.10, 0.13, 2.91, 0.49, 0.94, 51.33, 0.040, 0.07, 0
2, 19, 232, 67.55, 0.03, 68.03, 0.07, 10.43, 0.10, 2.90, 0.03, 90.78, 0.20, 3.59, 0.56, 0.96, 95.18, 0.044, 0.26, 3
2, 20, 149, 46.50, 0.01, 65.48, 0.02, 6.87, 0.03, 2.30, 0.01, 85.09, 0.11, 2.99, 0.50, 0.94, 49.61, 0.038, 0.07, 0
3, 1, 148, 110.77, 0.03, 10.10, 0.09, 7.12, 0.11, 2.14, 0.03, 85.00, 0.72, 3.32, 0.54, 0.95, 48.01, 0.050, 0.21, 3
3, 2, 162, 84.36, 0.01, 16.99, 0.03, 7.22, 0.03, 2.25, 0.01, 86.58, 0.11, 3.20, 0.52, 0.95, 51.13, 0.044, 0.07, 0
3, 3, 275, 20.11, 0.04, 24.99, 0.23, 13.25, 0.30, 2.99, 0.04, 86.86, 0.23, 4.43, 0.63, 0.97, 124.42, 0.041, 7.23, 3
3, 4, 161, 52.48, 0.01, 18.29, 0.03, 7.34, 0.04, 2.37, 0.01, 87.61, 0.12, 3.10, 0.51, 0.95, 54.68, 0.046, 0.08, 0
3, 5, 134, 40.93, 0.01, 20.12, 0.01, 5.36, 0.02, 2.61, 0.01, 89.32, 0.20, 2.05, 0.34, 0.87, 43.99, 0.047, 0.06, 0
3, 6, 400, 90.77, 0.09, 16.42, 0.04, 3.16, 0.15, 1.00, 0.05, 17.82, 2.04, 3.16, 0.52, 0.95, 9.90, 0.002, 1.30, 6
3, 7, 145, 119.80, 0.01, 23.05, 0.03, 6.69, 0.04, 2.11, 0.01, 86.85, 0.14, 3.17, 0.52, 0.95, 44.32, 0.050, 0.07, 0
