Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
0, 1, 400, 90.19, 0.10, 3.03, 0.03, 3.64, 0.15, 0.85, 0.04, 12.19, 1.23, 4.30, 0.62, 0.97, 9.71, 0.003, 1.15, 6
0, 2, 178, 56.33, 0.01, 16.19, 0.03, 7.36, 0.04, 2.97, 0.01, 88.12, 0.17, 2.47, 0.42, 0.91, 68.74, 0.035, 0.11, 0
0, 3, 168, 99.03, 0.01, 17.69, 0.02, 7.02, 0.03, 2.65, 0.01, 85.99, 0.13, 2.65, 0.45, 0.93, 58.36, 0.043, 0.08, 0
0, 4, 186, 68.72, 0.01, 31.72, 0.02, 7.53, 0.03, 3.11, 0.01, 87.06, 0.16, 2.42, 0.42, 0.91, 73.47, 0.038, 0.09, 4
0, 5, 400, 49.56, 0.13, 31.10, 0.03, 4.45, 0.19, 0.68, 0.03, 7.85, 0.73, 6.50, 0.73, 0.99, 9.59, 0.001, 0.98, 6
0, 6, 195, 10.61, 0.01, 41.56, 0.02, 8.25, 0.03, 3.36, 0.01, 85.98, 0.13, 2.46, 0.42, 0.91, 87.01, 0.037, 0.09, 4
0, 7, 208, 41.28, 0.03, 44.23, 0.09, 8.31, 0.11, 3.28, 0.03, 80.63, 0.72, 2.54, 0.43, 0.92, 85.53, 0.040, 0.37, 3
0, 8, 166, 97.01, 0.01, 43.68, 0.03, 7.25, 0.04, 2.62, 0.01, 88.27, 0.16, 2.77, 0.47, 0.93, 59.61, 0.040, 0.09, 0
0, 9, 214, 75.10, 0.01, 49.91, 0.02, 8.62, 0.03, 3.46, 0.01, 87.09, 0.10, 2.49, 0.43, 0.92, 93.59, 0.033, 0.09, 4
0, 10, 201, 117.31, 0.04, 57.72, 0.11, 9.26, 0.15, 3.67, 0.04, 79.80, 0.56, 2.53, 0.43, 0.92, 106.62, 0.047, 0.34, 3
0, 11, 196, 59.34, 0.08, 57.10, 0.13, 6.82, 0.15, 4.14, 0.10, 86.17, 2.31, 1.65, 0.24, 0.79, 88.71, 0.031, 0.70, 3
0, 12, 400, 47.65, 0.15, 63.80, 0.02, 5.51, 0.21, 0.55, 0.03, 5.07, 0.50, 9.98, 0.82, 0.99, 9.55, 0.001, 0.88, 6
0, 13, 400, 61.15, 0.09, 66.53, 0.03, 3.29, 0.15, 0.95, 0.04, 15.95, 1.51, 3.48, 0.55, 0.96, 9.78, 0.002, 1.24, 6
0, 14, 206, 60.65, 0.02, 87.18, 0.05, 7.65, 0.08, 3.62, 0.02, 84.13, 0.36, 2.11, 0.36, 0.88, 87.12, 0.034, 0.23, 3
0, 15, 171, 103.77, 0.01, 93.59, 0.03, 7.44, 0.04, 2.80, 0.01, 87.25, 0.16, 2.66, 0.45, 0.93, 65.36, 0.041, 0.10, 0
0, 16, 126, 84.37, 0.01, 100.10, 0.01, 3.86, 0.02, 3.42, 0.02, 71.15, 1.82, 1.13, 0.06, 0.47, 41.41, 0.031, 0.09, 0
0, 17, 105, 69.10, 0.01, 107.49, 0.02, 4.07, 0.02, 2.09, 0.01, 89.12, 0.31, 1.95, 0.32, 0.86, 26.73, 0.033, 0.07, 0
1, 1, 108, 113.46, 0.02, 11.12, 0.01, 3.53, 0.02, 3.23, 0.02, 58.26, 2.76, 1.09, 0.05, 0.41, 35.85, 0.055, 0.08, 0
1, 2, 400, 97.80, 0.13, 7.86, 0.03, 4.24, 0.16, 0.75, 0.04, 9.08, 0.88, 5.68, 0.70, 0.98, 9.92, 0.003, 1.07, 6
1, 3, 166, 71.62, 0.02, 16.52, 0.05, 6.58, 0.07, 2.69, 0.02, 85.69, 0.34, 2.44, 0.42, 0.91, 55.69, 0.049, 0.19, 0
1, 4, 158, 89.38, 0.01, 17.34, 0.02, 7.18, 0.03, 2.23, 0.01, 84.91, 0.10, 3.22, 0.53, 0.95, 50.42, 0.052, 0.06, 0
1, 5, 400, 18.49, 0.13, 15.65, 0.02, 4.59, 0.18, 0.67, 0.03, 7.40, 0.68, 6.86, 0.75, 0.99, 9.64, 0.001, 0.97, 6
1, 6, 400, 80.65, 0.11, 16.43, 0.03, 4.00, 0.16, 0.77, 0.03, 9.84, 0.93, 5.20, 0.68, 0.98, 9.65, 0.002, 1.07, 6
1, 7, 261, 62.05, 0.59, 29.77, 0.70, 11.65, 1.18, 4.74, 0.14, 48.20, 2.21, 2.46, 0.42, 0.91, 173.50, 0.040, 84.47, 3
1, 8, 140, 113.16, 0.01, 29.41, 0.02, 6.23, 0.03, 2.51, 0.01, 85.32, 0.18, 2.48, 0.43, 0.92, 49.14, 0.043, 0.07, 0
1, 9, 197, 115.22, 0.03, 41.98, 0.15, 8.50, 0.19, 2.98, 0.03, 84.29, 0.80, 2.85, 0.48, 0.94, 79.62, 0.038, 0.51, 3
1, 10, 175, 105.24, 0.01, 47.88, 0.02, 6.81, 0.02, 3.04, 0.01, 87.24, 0.16, 2.24, 0.38, 0.90, 64.97, 0.035, 0.08, 0
1, 11, 400, 49.99, 0.11, 45.11, 0.03, 3.67, 0.16, 0.85, 0.04, 12.13, 1.18, 4.32, 0.62, 0.97, 9.77, 0.001, 1.15, 6
1, 12, 131, 59.69, 0.01, 49.79, 0.01, 3.94, 0.01, 3.40, 0.01, 68.08, 1.31, 1.16, 0.07, 0.50, 42.10, 0.044, 0.08, 0
1, 13, 400, 76.44, 0.13, 52.44, 0.03, 4.16, 0.18, 0.74, 0.03, 9.21, 0.82, 5.61, 0.70, 0.98, 9.67, 0.001, 1.04, 6
1, 14, 400, 84.52, 0.16, 53.38, 0.02, 5.52, 0.19, 0.55, 0.02, 5.08, 0.45, 9.97, 0.82, 0.99, 9.60, 0.001, 0.88, 6
1, 15, 400, 90.18, 0.13, 68.18, 0.04, 3.95, 0.18, 0.82, 0.04, 10.53, 1.16, 4.82, 0.66, 0.98, 10.18, 0.001, 1.17, 6
1, 16, 166, 61.12, 0.03, 76.89, 0.04, 6.22, 0.06, 3.10, 0.04, 85.49, 0.57, 2.01, 0.34, 0.87, 60.60, 0.038, 0.25, 3
1, 17, 205, 107.06, 0.03, 77.86, 0.06, 7.80, 0.14, 3.67, 0.06, 90.57, 0.51, 2.12, 0.36, 0.88, 89.91, 0.041, 0.39, 3
1, 18, 137, 52.87, 0.01, 77.67, 0.03, 4.88, 0.04, 3.00, 0.02, 85.99, 0.63, 1.63, 0.24, 0.79, 46.03, 0.034, 0.14, 0
1, 19, 400, 6.16, 0.11, 77.26, 0.05, 3.67, 0.16, 0.89, 0.05, 13.15, 1.69, 4.13, 0.61, 0.97, 10.23, 0.002, 1.22, 6
1, 20, 400, 76.07, 0.19, 79.39, 0.03, 6.27, 0.23, 0.53, 0.03, 4.43, 0.49, 11.90, 0.84, 1.00, 10.37, 0.002, 0.87, 6
2, 1, 400, 69.71, 0.15, 7.55, 0.04, 4.82, 0.20, 0.68, 0.04, 7.33, 0.84, 7.12, 0.75, 0.99, 10.25, 0.001, 1.01, 6
2, 2, 273, 44.48, 0.25, 16.55, 0.35, 12.03, 0.66, 3.92, 0.10, 58.19, 0.99, 3.07, 0.51, 0.95, 148.21, 0.033, 17.25, 3
2, 3, 400, 17.11, 0.13, 12.27, 0.03, 4.02, 0.17, 0.77, 0.03, 9.83, 0.93, 5.24, 0.68, 0.98, 9.70, 0.003, 1.06, 6
2, 4, 400, 101.40, 0.11, 22.97, 0.03, 3.79, 0.16, 0.81, 0.03, 11.21, 1.03, 4.67, 0.65, 0.98, 9.69, 0.002, 1.11, 6
