Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
0, 1, 264, 68.03, 0.02, 12.80, 0.17, 13.21, 0.23, 2.25, 0.03, 87.22, 0.21, 5.88, 0.71, 0.99, 93.21, 0.036, 11.73, 3
0, 2, 312, 5.15, 0.27, 13.87, 0.78, 10.81, 2.32, 3.00, 0.28, 82.07, 8.87, 3.60, 0.57, 0.96, 101.95, 0.028, 8.05, 6
0, 3, 208, 55.53, 0.01, 13.19, 0.04, 9.22, 0.06, 3.34, 0.02, 86.92, 0.17, 2.76, 0.47, 0.93, 96.71, 0.045, 0.16, 4
0, 4, 161, 34.65, 0.01, 10.33, 0.02, 5.90, 0.02, 2.79, 0.01, 100.15, 0.21, 2.12, 0.36, 0.88, 51.75, 0.033, 0.09, 0
0, 5, 197, 76.89, 0.05, 14.72, 0.29, 9.13, 0.30, 2.76, 0.04, 85.92, 0.57, 3.31, 0.54, 0.95, 79.04, 0.038, 0.52, 3
0, 6, 164, 80.10, 0.02, 27.13, 0.17, 7.75, 0.25, 2.51, 0.03, 84.32, 0.54, 3.09, 0.51, 0.95, 61.10, 0.040, 0.29, 3
0, 7, 159, 15.11, 0.01, 30.57, 0.02, 7.21, 0.02, 2.40, 0.01, 86.23, 0.10, 3.00, 0.50, 0.94, 54.35, 0.038, 0.06, 0
0, 8, 246, 95.55, 0.04, 35.30, 0.16, 11.12, 0.23, 2.37, 0.06, 89.92, 0.41, 4.70, 0.65, 0.98, 82.66, 0.043, 0.45, 3
0, 9, 129, 51.33, 0.01, 36.46, 0.02, 4.76, 0.03, 2.69, 0.01, 92.35, 0.33, 1.77, 0.28, 0.83, 40.20, 0.034, 0.08, 0
0, 10, 141, 71.93, 0.01, 44.10, 0.02, 6.49, 0.03, 2.31, 0.01, 83.54, 0.14, 2.81, 0.47, 0.93, 47.12, 0.038, 0.06, 0
0, 11, 181, 82.38, 0.02, 50.68, 0.06, 6.92, 0.07, 3.20, 0.03, 77.86, 0.51, 2.17, 0.37, 0.89, 69.51, 0.037, 0.25, 3
0, 12, 124, 106.03, 0.01, 59.90, 0.09, 6.86, 0.15, 4.33, 0.02, 99.54, 0.72, 1.59, 0.23, 0.78, 93.33, 0.045, 0.20, 3
0, 13, 400, 57.98, 0.09, 58.13, 0.03, 3.43, 0.15, 0.90, 0.04, 14.24, 1.35, 3.80, 0.58, 0.96, 9.73, 0.002, 1.19, 6
0, 14, 168, 87.20, 0.01, 65.27, 0.02, 7.21, 0.03, 2.60, 0.01, 90.74, 0.14, 2.78, 0.47, 0.93, 58.80, 0.037, 0.08, 0
0, 15, 70, 108.32, 0.01, 63.04, 0.11, 5.07, 0.12, 1.97, 0.01, 81.08, 0.50, 2.58, 0.44, 0.92, 31.33, 0.049, 0.05, 0
0, 16, 142, 119.28, 0.01, 69.31, 0.03, 6.70, 0.04, 1.99, 0.01, 87.61, 0.14, 3.37, 0.54, 0.95, 41.82, 0.045, 0.07, 0
0, 17, 272, 45.08, 14.88, 70.84, 31.57, 18.52, 34.15, 2.52, 2.12, 109.59, 54.09, 7.33, 0.76, 0.99, 146.85, 0.031, 36.77, 3
0, 18, 400, 51.24, 0.10, 72.38, 0.05, 3.41, 0.14, 0.95, 0.04, 15.40, 1.58, 3.60, 0.56, 0.96, 10.15, 0.002, 1.28, 6
0, 19, 219, 27.03, 0.04, 81.92, 0.12, 6.83, 0.18, 4.04, 0.05, 82.54, 1.64, 1.69, 0.26, 0.81, 86.71, 0.028, 0.67, 6
0, 20, 400, 84.50, 0.12, 79.76, 0.04, 3.66, 0.15, 0.88, 0.04, 12.96, 1.41, 4.14, 0.61, 0.97, 10.17, 0.002, 1.22, 6
1, 1, 140, 105.89, 0.01, 12.43, 0.02, 6.32, 0.03, 2.06, 0.01, 87.89, 0.13, 3.07, 0.51, 0.95, 40.82, 0.043, 0.06, 0
1, 2, 126, 88.09, 0.07, 14.41, 0.09, 5.12, 0.09, 3.29, 0.08, 78.63, 2.13, 1.56, 0.22, 0.77, 52.87, 0.038, 0.37, 3
1, 3, 165, 92.72, 0.03, 18.44, 0.10, 7.65, 0.10, 2.64, 0.03, 92.06, 0.64, 2.90, 0.49, 0.94, 63.49, 0.036, 0.31, 3
1, 4, 129, 33.36, 0.01, 16.52, 0.02, 5.96, 0.03, 2.03, 0.01, 84.01, 0.14, 2.94, 0.49, 0.94, 37.97, 0.045, 0.06, 0
1, 5, 140, 13.15, 0.01, 20.96, 0.02, 5.10, 0.02, 2.94, 0.01, 83.40, 0.30, 1.74, 0.27, 0.82, 47.14, 0.035, 0.07, 0
1, 6, 193, 4.97, 0.01, 24.41, 0.03, 8.73, 0.04, 2.43, 0.01, 86.29, 0.10, 3.60, 0.56, 0.96, 66.56, 0.036, 0.09, 0
