Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
0, 1, 63, 56.66, 0.00, 0.83, 0.00, 0.00, 0.00, 0.00, 0.00, 180.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.038, 0.00, 1
0, 2, 143, 121.44, 0.01, 8.22, 0.02, 6.42, 0.04, 2.42, 0.01, 85.97, 0.17, 2.66, 0.45, 0.93, 48.80, 0.032, 0.09, 0
0, 3, 234, 107.44, 0.01, 14.89, 0.04, 11.62, 0.04, 2.46, 0.01, 89.03, 0.07, 4.73, 0.65, 0.98, 89.75, 0.040, 0.09, 4
0, 4, 228, 31.59, 0.05, 15.86, 0.10, 9.03, 0.14, 3.25, 0.04, 66.60, 0.63, 2.78, 0.47, 0.93, 92.22, 0.037, 0.47, 3
0, 5, 312, 88.12, 0.12, 27.21, 0.14, 8.45, 0.24, 3.22, 0.10, 63.69, 1.35, 2.62, 0.45, 0.92, 85.47, 0.035, 6.10, 3
0, 6, 206, 19.77, 0.02, 29.95, 0.05, 9.33, 0.07, 3.08, 0.02, 72.86, 0.18, 3.03, 0.50, 0.94, 90.33, 0.046, 0.16, 4
0, 7, 176, 10.32, 0.03, 31.47, 0.16, 6.87, 0.18, 2.22, 0.05, 79.12, 0.90, 3.09, 0.51, 0.95, 48.03, 0.024, 0.48, 6
0, 8, 227, 40.66, 0.19, 62.73, 0.19, 10.48, 0.24, 3.25, 0.19, 83.42, 1.50, 3.22, 0.53, 0.95, 107.13, 0.033, 0.91, 3
0, 9, 224, 107.20, 0.01, 71.82, 0.04, 11.30, 0.06, 2.53, 0.01, 83.82, 0.08, 4.46, 0.63, 0.97, 89.97, 0.039, 0.08, 4
0, 10, 155, 118.16, 0.01, 72.71, 0.02, 6.57, 0.03, 2.38, 0.01, 83.69, 0.15, 2.75, 0.47, 0.93, 49.20, 0.039, 0.07, 0
0, 11, 400, 85.31, 193.99, 70.78, 87.51, 59.79, 208.03, 7.35, 6.07, 46.17, 50.41, 8.13, 0.78, 0.99, 1380.57, 0.026, 21.85, 6
0, 12, 226, 45.00, 0.00, 81.87, 0.00, 0.00, 0.00, 0.00, 0.00, 180.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.027, 0.00, 1
0, 13, 400, 37.21, 0.09, 91.49, 0.04, 3.02, 0.12, 1.03, 0.04, 20.06, 2.12, 2.94, 0.49, 0.94, 9.75, 0.002, 1.31, 6
0, 14, 175, 118.76, 0.05, 105.49, 0.30, 6.96, 0.31, 2.65, 0.06, 78.73, 1.17, 2.63, 0.45, 0.92, 57.86, 0.023, 0.54, 6
1, 1, 146, 105.75, 0.01, 8.34, 0.03, 6.65, 0.04, 2.12, 0.01, 85.74, 0.16, 3.14, 0.52, 0.95, 44.24, 0.041, 0.08, 0
1, 2, 159, 45.17, 0.01, 11.18, 0.03, 6.95, 0.04, 2.37, 0.01, 86.16, 0.15, 2.93, 0.49, 0.94, 51.83, 0.041, 0.09, 0
1, 3, 153, 119.54, 0.03, 13.65, 0.07, 6.67, 0.12, 2.86, 0.03, 76.40, 0.84, 2.33, 0.40, 0.90, 59.91, 0.030, 0.31, 6
1, 4, 135, 36.92, 0.01, 17.14, 0.02, 6.08, 0.03, 2.47, 0.01, 88.29, 0.19, 2.46, 0.42, 0.91, 47.16, 0.041, 0.07, 0
1, 5, 183, 83.53, 0.03, 19.18, 0.23, 7.36, 0.23, 2.24, 0.06, 82.73, 1.12, 3.29, 0.53, 0.95, 51.78, 0.028, 0.57, 6
1, 6, 400, 114.24, 0.09, 15.21, 0.03, 3.41, 0.14, 0.91, 0.04, 14.25, 1.29, 3.77, 0.58, 0.96, 9.72, 0.003, 1.20, 6
1, 7, 285, 74.53, 0.03, 29.08, 0.20, 11.53, 0.22, 2.25, 0.04, 83.60, 0.37, 5.11, 0.67, 0.98, 81.63, 0.031, 4.94, 3
1, 8, 142, 93.00, 0.01, 26.27, 0.02, 6.56, 0.04, 2.11, 0.01, 85.01, 0.13, 3.11, 0.51, 0.95, 43.46, 0.045, 0.07, 0
1, 9, 152, 67.44, 0.01, 26.89, 0.02, 6.37, 0.03, 1.95, 0.01, 88.05, 0.13, 3.26, 0.53, 0.95, 39.06, 0.034, 0.07, 0
1, 10, 157, 63.31, 0.03, 29.95, 0.06, 5.99, 0.09, 2.54, 0.03, 83.13, 0.78, 2.35, 0.40, 0.91, 47.87, 0.030, 0.26, 6
1, 11, 159, 34.85, 0.01, 38.71, 0.02, 7.28, 0.03, 2.31, 0.01, 84.68, 0.11, 3.16, 0.52, 0.95, 52.74, 0.041, 0.07, 0
1, 12, 175, 98.74, 0.01, 44.23, 0.02, 7.94, 0.03, 2.43, 0.01, 85.75, 0.10, 3.27, 0.53, 0.95, 60.62, 0.047, 0.07, 0
1, 13, 168, 89.17, 0.01, 43.98, 0.03, 7.54, 0.04, 2.04, 0.01, 85.21, 0.15, 3.69, 0.57, 0.96, 48.46, 0.035, 0.09, 0
1, 14, 148, 84.89, 0.06, 45.15, 0.12, 6.19, 0.10, 2.56, 0.04, 82.19, 1.13, 2.42, 0.41, 0.91, 49.82, 0.036, 0.38, 3
1, 15, 162, 19.99, 0.06, 59.14, 0.39, 7.87, 0.32, 2.12, 0.05, 85.55, 0.69, 3.71, 0.58, 0.96, 52.46, 0.036, 0.48, 3
1, 16, 187, 22.76, 0.05, 72.41, 0.23, 6.81, 0.30, 2.23, 0.07, 86.14, 1.08, 3.05, 0.51, 0.94, 47.80, 0.031, 0.67, 3
1, 17, 400, 91.96, 0.14, 64.98, 0.03, 4.84, 0.18, 0.64, 0.03, 6.58, 0.69, 7.59, 0.77, 0.99, 9.72, 0.001, 0.95, 6
1, 18, 176, 27.21, 0.03, 73.17, 0.08, 6.34, 0.12, 2.64, 0.05, 86.49, 0.69, 2.40, 0.41, 0.91, 52.55, 0.027, 0.46, 6
1, 19, 400, 76.95, 0.09, 69.17, 0.03, 3.41, 0.14, 0.91, 0.04, 14.25, 1.29, 3.77, 0.58, 0.96, 9.72, 0.002, 1.20, 6
1, 20, 162, 68.45, 0.01, 93.63, 0.03, 7.23, 0.04, 2.33, 0.01, 87.97, 0.15, 3.10, 0.51, 0.95, 53.06, 0.032, 0.09, 0
2, 1, 169, 29.65, 0.03, 13.00, 0.12, 6.77, 0.14, 2.17, 0.05, 85.24, 0.98, 3.13, 0.52, 0.95, 46.10, 0.030, 0.39, 6
2, 2, 154, 104.34, 0.01, 16.18, 0.03, 7.00, 0.04, 2.25, 0.01, 86.88, 0.14, 3.12, 0.51, 0.95, 49.35, 0.033, 0.08, 0
2, 3, 169, 42.20, 0.01, 25.14, 0.03, 7.60, 0.04, 2.35, 0.01, 85.45, 0.11, 3.24, 0.53, 0.95, 56.02, 0.042, 0.08, 0
2, 4, 400, 121.73, 0.10, 32.51, 0.03, 3.41, 0.13, 0.91, 0.03, 14.29, 1.38, 3.76, 0.58, 0.96, 9.72, 0.002, 1.20, 6
2, 5, 400, 32.41, 0.11, 35.59, 0.04, 3.66, 0.16, 0.88, 0.04, 13.11, 1.33, 4.14, 0.61, 0.97, 10.17, 0.002, 1.22, 6
2, 6, 155, 48.50, 0.01, 52.06, 0.02, 6.63, 0.03, 2.55, 0.01, 84.31, 0.16, 2.60, 0.44, 0.92, 53.03, 0.037, 0.08, 0
2, 7, 149, 85.28, 0.01, 61.23, 0.05, 7.19, 0.05, 2.13, 0.01, 87.98, 0.19, 3.37, 0.54, 0.95, 48.16, 0.034, 0.09, 0
2, 8, 155, 38.02, 0.01, 84.87, 0.03, 7.04, 0.04, 2.04, 0.01, 83.73, 0.12, 3.45, 0.55, 0.96, 45.11, 0.032, 0.08, 0
3, 1, 167, 48.30, 0.01, 11.02, 0.03, 7.54, 0.04, 2.28, 0.01, 87.85, 0.11, 3.31, 0.54, 0.95, 53.95, 0.034, 0.07, 0
3, 2, 221, 82.65, 0.05, 22.22, 0.18, 7.12, 0.23, 3.46, 0.06, 84.41, 1.52, 2.06, 0.35, 0.87, 77.45, 0.036, 0.76, 3
3, 3, 156, 16.98, 0.01, 27.97, 0.03, 7.49, 0.04, 2.20, 0.01, 83.11, 0.10, 3.40, 0.55, 0.96, 51.91, 0.039, 0.07, 0
3, 4, 185, 39.44, 0.02, 43.13, 0.08, 6.31, 0.08, 2.36, 0.04, 83.84, 0.97, 2.67, 0.45, 0.93, 46.89, 0.024, 0.38, 6
3, 5, 129, 50.63, 0.01, 48.88, 0.03, 5.89, 0.03, 2.10, 0.01, 90.36, 0.16, 2.81, 0.47, 0.93, 38.84, 0.030, 0.06, 6
3, 6, 307, 67.26, 0.02, 76.80, 0.15, 14.21, 0.16, 2.62, 0.03, 85.78, 0.23, 5.43, 0.69, 0.98, 116.89, 0.033, 2.28, 3
3, 7, 151, 83.86, 0.01, 82.39, 0.02, 6.01, 0.03, 2.73, 0.01, 83.63, 0.19, 2.20, 0.38, 0.89, 51.53, 0.034, 0.08, 0
3, 8, 400, 30.55, 0.09, 81.70, 0.04, 3.03, 0.13, 1.03, 0.04, 19.83, 1.98, 2.95, 0.49, 0.94, 9.77, 0.002, 1.31, 6
3, 9, 400, 35.57, 0.09, 83.70, 0.04, 3.18, 0.15, 0.99, 0.04, 17.53, 1.84, 3.21, 0.53, 0.95, 9.89, 0.002, 1.30, 6
3, 10, 271, 98.59, 0.04, 98.03, 0.13, 11.22, 0.20, 2.73, 0.05, 90.90, 0.53, 4.11, 0.61, 0.97, 96.40, 0.038, 10.60, 3
3, 11, 167, 120.99, 0.01, 99.03, 0.03, 7.20, 0.04, 2.52, 0.01, 86.56, 0.18, 2.85, 0.48, 0.94, 57.08, 0.029, 0.10, 6
4, 1, 400, 71.45, 0.10, 5.72, 0.05, 3.41, 0.15, 0.95, 0.04, 15.45, 1.64, 3.59, 0.56, 0.96, 10.16, 0.002, 1.28, 6
4, 2, 400, 90.31, 0.10, 9.46, 0.04, 3.31, 0.14, 0.94, 0.04, 15.73, 1.46, 3.52, 0.56, 0.96, 9.75, 0.002, 1.23, 6
4, 3, 367, 73.96, 0.11, 42.20, 0.29, 13.89, 0.39, 3.76, 0.09, 79.03, 0.90, 3.70, 0.57, 0.96, 163.93, 0.026, 4.20, 6
4, 4, 205, 35.56, 0.01, 56.10, 0.03, 9.41, 0.04, 2.51, 0.01, 89.00, 0.10, 3.74, 0.58, 0.96, 74.33, 0.035, 0.11, 4
4, 5, 277, 86.34, 0.05, 57.61, 0.17, 8.50, 0.31, 2.43, 0.08, 85.45, 1.01, 3.50, 0.56, 0.96, 64.80, 0.023, 10.01, 6
4, 6, 400, 10.86, 0.10, 64.96, 0.03, 3.56, 0.16, 0.87, 0.04, 13.25, 1.33, 4.07, 0.61, 0.97, 9.77, 0.003, 1.18, 6
4, 7, 400, 47.45, 0.09, 68.91, 0.04, 3.18, 0.15, 0.99, 0.04, 17.53, 1.84, 3.21, 0.53, 0.95, 9.89, 0.002, 1.30, 6
4, 8, 186, 113.79, 0.06, 80.81, 0.23, 8.56, 0.19, 3.29, 0.04, 90.07, 0.54, 2.60, 0.44, 0.92, 88.58, 0.038, 0.44, 3
4, 9, 139, 40.67, 0.01, 87.54, 0.02, 5.94, 0.03, 2.38, 0.01, 84.25, 0.17, 2.50, 0.43, 0.92, 44.38, 0.032, 0.07, 0
4, 10, 400, 120.35, 0.13, 83.93, 0.04, 3.68, 0.19, 0.88, 0.04, 13.07, 1.52, 4.15, 0.61, 0.97, 10.22, 0.003, 1.23, 6
4, 11, 153, 82.27, 0.01, 94.37, 0.03, 7.17, 0.04, 2.39, 0.01, 87.42, 0.13, 2.99, 0.50, 0.94, 53.90, 0.038, 0.08, 0
4, 12, 400, 70.93, 0.10, 91.33, 0.04, 3.31, 0.14, 0.94, 0.04, 15.73, 1.46, 3.52, 0.56, 0.96, 9.75, 0.002, 1.23, 6
5, 1, 147, 102.37, 0.01, 8.15, 0.03, 6.92, 0.04, 1.96, 0.01, 87.87, 0.10, 3.53, 0.56, 0.96, 42.61, 0.041, 0.06, 0
5, 2, 145, 73.30, 0.01, 7.93, 0.02, 6.34, 0.03, 2.24, 0.01, 85.73, 0.12, 2.82, 0.48, 0.94, 44.71, 0.038, 0.06, 0
5, 3, 140, 27.19, 0.01, 10.28, 0.02, 6.73, 0.03, 1.97, 0.01, 85.80, 0.11, 3.42, 0.55, 0.96, 41.58, 0.045, 0.05, 0
5, 4, 142, 53.74, 0.01, 13.63, 0.02, 5.66, 0.02, 2.59, 0.01, 87.36, 0.19, 2.19, 0.37, 0.89, 45.97, 0.033, 0.07, 0
5, 5, 169, 78.35, 0.02, 18.25, 0.08, 6.39, 0.12, 2.14, 0.03, 82.89, 0.78, 2.98, 0.50, 0.94, 42.98, 0.028, 0.31, 6
5, 6, 174, 87.38, 0.01, 22.66, 0.02, 7.72, 0.03, 2.49, 0.01, 85.20, 0.10, 3.10, 0.51, 0.95, 60.42, 0.039, 0.08, 0
5, 7, 153, 120.28, 0.01, 52.16, 0.02, 6.98, 0.03, 2.39, 0.01, 88.78, 0.11, 2.93, 0.49, 0.94, 52.38, 0.034, 0.06, 0
5, 8, 290, 40.84, 0.01, 66.65, 0.07, 14.66, 0.09, 2.68, 0.01, 88.20, 0.09, 5.48, 0.69, 0.98, 123.32, 0.040, 1.22, 3
5, 9, 145, 91.04, 0.01, 76.42, 0.02, 6.68, 0.03, 2.07, 0.01, 87.16, 0.13, 3.23, 0.53, 0.95, 43.32, 0.042, 0.06, 0
5, 10, 400, 84.06, 0.10, 76.53, 0.04, 3.29, 0.15, 0.94, 0.04, 15.87, 1.51, 3.50, 0.56, 0.96, 9.74, 0.002, 1.24, 6
5, 11, 126, 30.68, 0.01, 91.39, 0.03, 5.98, 0.04, 1.77, 0.01, 84.90, 0.15, 3.37, 0.54, 0.96, 33.31, 0.035, 0.06, 0
6, 1, 400, 4.69, 0.10, 21.54, 0.03, 3.29, 0.15, 0.95, 0.04, 15.76, 1.40, 3.48, 0.55, 0.96, 9.78, 0.002, 1.24, 6
6, 2, 169, 80.64, 0.01, 34.52, 0.02, 7.74, 0.03, 2.31, 0.01, 87.48, 0.08, 3.36, 0.54, 0.95, 56.05, 0.036, 0.06, 0
6, 3, 161, 40.04, 0.01, 41.39, 0.02, 6.52, 0.02, 2.65, 0.01, 87.94, 0.15, 2.46, 0.42, 0.91, 54.38, 0.032, 0.08, 0
6, 4, 164, 43.89, 0.01, 58.21, 0.03, 7.59, 0.04, 2.31, 0.01, 86.93, 0.13, 3.29, 0.53, 0.95, 54.94, 0.034, 0.08, 0
6, 5, 400, 77.49, 0.09, 71.13, 0.04, 3.40, 0.15, 0.95, 0.05, 15.53, 1.72, 3.59, 0.56, 0.96, 10.14, 0.002, 1.28, 6
6, 6, 201, 21.48, 0.05, 80.03, 0.13, 6.52, 0.20, 2.53, 0.07, 83.02, 1.30, 2.58, 0.44, 0.92, 51.79, 0.021, 0.55, 6
6, 7, 156, 73.47, 0.02, 89.68, 0.07, 7.82, 0.09, 2.34, 0.01, 86.01, 0.30, 3.34, 0.54, 0.95, 57.57, 0.033, 0.13, 0
6, 8, 400, 46.75, 0.10, 97.71, 0.04, 3.41, 0.15, 0.90, 0.04, 14.29, 1.33, 3.77, 0.58, 0.96, 9.70, 0.002, 1.20, 6
6, 9, 400, 108.85, 0.10, 98.83, 0.03, 3.29, 0.15, 0.95, 0.04, 15.76, 1.40, 3.48, 0.55, 0.96, 9.78, 0.002, 1.24, 6
7, 1, 235, 53.33, 0.03, 15.27, 0.12, 8.01, 0.13, 2.81, 0.04, 89.62, 0.91, 2.85, 0.48, 0.94, 70.69, 0.032, 0.56, 3
7, 2, 173, 106.88, 0.03, 20.81, 0.07, 6.12, 0.08, 2.25, 0.04, 82.71, 1.02, 2.72, 0.46, 0.93, 43.29, 0.034, 0.38, 3
7, 3, 234, 87.11, 0.85, 24.59, 1.35, 8.14, 1.56, 3.23, 0.24, 73.52, 7.04, 2.52, 0.43, 0.92, 82.65, 0.027, 1.47, 6
7, 4, 158, 115.08, 0.01, 23.73, 0.03, 6.82, 0.04, 2.48, 0.01, 84.32, 0.18, 2.75, 0.47, 0.93, 53.21, 0.035, 0.10, 0
7, 5, 137, 26.39, 0.01, 30.72, 0.03, 6.22, 0.03, 2.21, 0.01, 82.69, 0.16, 2.81, 0.48, 0.93, 43.22, 0.035, 0.08, 0
7, 6, 139, 55.68, 0.01, 46.81, 0.02, 6.05, 0.03, 2.28, 0.01, 88.78, 0.14, 2.66, 0.45, 0.93, 43.24, 0.035, 0.06, 0
7, 7, 151, 73.73, 0.01, 50.32, 0.02, 6.93, 0.03, 2.20, 0.01, 84.86, 0.12, 3.16, 0.52, 0.95, 47.82, 0.042, 0.07, 0
7, 8, 174, 15.81, 0.06, 51.96, 0.16, 6.84, 0.18, 2.45, 0.06, 84.54, 0.97, 2.79, 0.47, 0.93, 52.67, 0.032, 0.55, 3
7, 9, 400, 6.92, 0.10, 46.42, 0.03, 3.54, 0.16, 0.88, 0.04, 13.24, 1.34, 4.02, 0.60, 0.97, 9.78, 0.002, 1.19, 6
7, 10, 166, 37.30, 0.01, 60.65, 0.03, 7.31, 0.05, 2.55, 0.01, 83.44, 0.16, 2.87, 0.48, 0.94, 58.48, 0.035, 0.10, 0
7, 11, 400, 19.69, 0.10, 54.87, 0.03, 3.29, 0.15, 0.95, 0.04, 15.76, 1.40, 3.48, 0.55, 0.96, 9.78, 0.003, 1.24, 6
7, 12, 149, 27.62, 0.01, 62.22, 0.02, 6.19, 0.02, 2.83, 0.01, 83.50, 0.18, 2.18, 0.37, 0.89, 55.13, 0.040, 0.07, 0
7, 13, 400, 63.41, 0.09, 69.78, 0.04, 3.14, 0.13, 1.00, 0.05, 18.48, 1.96, 3.12, 0.52, 0.95, 9.91, 0.002, 1.31, 6
7, 14, 165, 70.02, 0.01, 91.34, 0.03, 7.88, 0.05, 2.55, 0.01, 85.63, 0.13, 3.09, 0.51, 0.95, 63.09, 0.039, 0.09, 0
7, 15, 400, 104.78, 0.09, 86.96, 0.04, 3.40, 0.15, 0.95, 0.05, 15.53, 1.72, 3.59, 0.56, 0.96, 10.14, 0.002, 1.28, 6
7, 16, 151, 119.56, 0.01, 99.61, 0.03, 6.63, 0.04, 2.34, 0.01, 85.39, 0.16, 2.83, 0.48, 0.94, 48.79, 0.031, 0.08, 0
7, 17, 201, 81.93, 0.02, 104.02, 0.06, 8.88, 0.08, 2.44, 0.02, 88.84, 0.16, 3.64, 0.57, 0.96, 68.02, 0.035, 0.19, 0
8, 1, 400, 97.48, 0.10, 9.67, 0.04, 3.39, 0.15, 0.95, 0.04, 15.61, 1.66, 3.57, 0.56, 0.96, 10.12, 0.002, 1.28, 6
8, 2, 175, 70.73, 0.01, 16.96, 0.03, 7.30, 0.04, 2.52, 0.01, 85.02, 0.14, 2.89, 0.49, 0.94, 57.83, 0.029, 0.09, 6
8, 3, 400, 114.44, 0.09, 10.42, 0.03, 3.42, 0.14, 0.91, 0.04, 14.30, 1.45, 3.77, 0.58, 0.96, 9.74, 0.002, 1.20, 6
8, 4, 162, 23.81, 0.01, 22.61, 0.03, 7.30, 0.04, 2.33, 0.01, 85.36, 0.13, 3.13, 0.52, 0.95, 53.45, 0.037, 0.08, 0
8, 5, 147, 60.73, 0.01, 23.85, 0.03, 7.28, 0.05, 2.35, 0.01, 89.24, 0.13, 3.09, 0.51, 0.95, 53.89, 0.029, 0.07, 6
8, 6, 184, 78.92, 0.03, 30.35, 0.11, 6.96, 0.12, 2.06, 0.05, 82.00, 0.94, 3.38, 0.54, 0.96, 44.95, 0.029, 0.42, 6
8, 7, 177, 115.67, 0.01, 36.97, 0.06, 7.54, 0.08, 3.33, 0.01, 91.26, 0.25, 2.26, 0.39, 0.90, 78.92, 0.039, 0.17, 4
8, 8, 327, 32.33, 4.98, 43.67, 13.21, 15.28, 14.20, 3.24, 1.13, 85.52, 32.30, 4.71, 0.65, 0.98, 155.70, 0.032, 6.39, 3
8, 9, 169, 42.86, 0.01, 44.44, 0.05, 7.07, 0.08, 2.56, 0.01, 90.74, 0.22, 2.77, 0.47, 0.93, 56.75, 0.026, 0.14, 6
8, 10, 154, 83.33, 0.03, 54.14, 0.09, 7.33, 0.08, 2.71, 0.03, 86.09, 0.82, 2.71, 0.46, 0.93, 62.31, 0.034, 0.12, 0
8, 11, 195, 79.61, 0.03, 66.64, 0.13, 9.97, 0.15, 2.42, 0.02, 85.23, 0.44, 4.11, 0.61, 0.97, 75.88, 0.035, 0.20, 4
8, 12, 400, 58.03, 0.11, 76.22, 0.04, 3.65, 0.16, 0.88, 0.04, 13.09, 1.43, 4.13, 0.61, 0.97, 10.14, 0.002, 1.22, 6
8, 13, 167, 102.51, 0.01, 88.37, 0.04, 7.67, 0.05, 2.58, 0.01, 88.05, 0.14, 2.97, 0.50, 0.94, 62.14, 0.035, 0.09, 0
9, 1, 285, 58.59, 0.18, 19.22, 0.24, 6.93, 0.43, 3.72, 0.16, 62.16, 3.73, 1.86, 0.30, 0.84, 81.01, 0.023, 15.96, 6
9, 2, 282, 96.91, 0.08, 21.00, 0.17, 7.95, 0.31, 3.61, 0.12, 70.07, 1.73, 2.20, 0.38, 0.89, 90.25, 0.032, 12.66, 3
9, 3, 159, 117.31, 0.01, 27.99, 0.03, 7.18, 0.04, 2.83, 0.01, 87.60, 0.17, 2.54, 0.44, 0.92, 63.74, 0.032, 0.09, 0
9, 4, 174, 93.35, 0.04, 30.15, 0.16, 8.43, 0.24, 2.41, 0.03, 80.86, 0.57, 3.50, 0.56, 0.96, 63.81, 0.037, 0.29, 3
9, 5, 400, 21.76, 0.10, 31.33, 0.03, 3.28, 0.14, 0.95, 0.04, 15.84, 1.51, 3.46, 0.55, 0.96, 9.76, 0.002, 1.24, 6
9, 6, 178, 68.23, 0.02, 49.58, 0.05, 7.61, 0.08, 2.86, 0.02, 86.02, 0.26, 2.67, 0.45, 0.93, 68.26, 0.043, 0.18, 0
9, 7, 165, 25.38, 0.01, 57.51, 0.02, 7.01, 0.03, 2.22, 0.01, 85.46, 0.10, 3.16, 0.52, 0.95, 48.79, 0.033, 0.07, 0
