Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
0, 1, 280, 42.92, 0.07, 25.39, 0.23, 11.73, 0.34, 2.84, 0.04, 74.72, 0.43, 4.12, 0.61, 0.97, 104.77, 0.030, 6.69, 6
0, 2, 201, 50.54, 0.04, 27.53, 0.11, 6.51, 0.15, 2.68, 0.07, 82.66, 1.27, 2.43, 0.42, 0.91, 54.90, 0.025, 0.64, 6
0, 3, 400, 81.07, 0.10, 24.55, 0.03, 3.56, 0.16, 0.88, 0.04, 13.22, 1.39, 4.06, 0.60, 0.97, 9.79, 0.002, 1.18, 6
0, 4, 147, 67.58, 0.01, 32.10, 0.02, 6.60, 0.03, 2.48, 0.01, 83.58, 0.14, 2.66, 0.45, 0.93, 51.48, 0.035, 0.07, 0
0, 5, 201, 100.28, 0.05, 41.44, 0.19, 5.76, 0.21, 2.79, 0.08, 75.35, 2.60, 2.07, 0.35, 0.88, 50.40, 0.020, 0.75, 6
0, 6, 277, 110.99, 0.10, 46.84, 0.21, 8.80, 0.34, 2.95, 0.09, 66.87, 0.94, 2.98, 0.50, 0.94, 81.51, 0.022, 12.04, 6
0, 7, 400, 33.43, 0.10, 50.29, 0.04, 3.30, 0.15, 0.94, 0.04, 15.76, 1.53, 3.51, 0.56, 0.96, 9.75, 0.002, 1.23, 6
0, 8, 193, 96.18, 0.03, 71.39, 0.17, 7.27, 0.20, 2.27, 0.05, 82.40, 1.08, 3.20, 0.52, 0.95, 51.89, 0.026, 0.55, 6
0, 9, 159, 64.65, 0.01, 74.01, 0.03, 7.45, 0.04, 2.37, 0.01, 86.38, 0.12, 3.15, 0.52, 0.95, 55.36, 0.033, 0.07, 0
0, 10, 240, 83.58, 0.03, 80.64, 0.21, 11.62, 0.21, 2.76, 0.02, 89.46, 0.18, 4.21, 0.62, 0.97, 100.69, 0.034, 0.26, 3
0, 11, 137, 86.67, 0.01, 94.57, 0.02, 6.14, 0.04, 2.63, 0.01, 84.38, 0.19, 2.33, 0.40, 0.90, 50.80, 0.034, 0.08, 0
0, 12, 400, 104.70, 0.12, 91.22, 0.04, 3.67, 0.16, 0.88, 0.04, 13.06, 1.41, 4.16, 0.61, 0.97, 10.17, 0.002, 1.22, 6
1, 1, 153, 64.08, 0.01, 8.67, 0.03, 7.38, 0.04, 2.40, 0.01, 87.49, 0.10, 3.07, 0.51, 0.95, 55.70, 0.038, 0.06, 0
1, 2, 191, 54.55, 0.01, 25.06, 0.06, 7.66, 0.10, 2.89, 0.01, 88.59, 0.24, 2.66, 0.45, 0.93, 69.47, 0.026, 0.21, 6
1, 3, 180, 107.41, 0.01, 30.20, 0.03, 7.54, 0.05, 2.60, 0.01, 86.53, 0.18, 2.90, 0.49, 0.94, 61.51, 0.041, 0.12, 0
1, 4, 331, 79.16, 0.07, 37.61, 0.18, 10.51, 0.25, 3.12, 0.06, 71.91, 0.58, 3.36, 0.54, 0.95, 103.09, 0.024, 3.38, 6
1, 5, 205, 53.00, 0.07, 43.35, 0.19, 6.47, 0.24, 2.82, 0.08, 79.69, 1.90, 2.29, 0.39, 0.90, 57.33, 0.020, 0.72, 6
1, 6, 400, 32.59, 0.10, 38.41, 0.03, 3.28, 0.14, 0.94, 0.04, 15.76, 1.46, 3.48, 0.55, 0.96, 9.73, 0.002, 1.23, 6
1, 7, 206, 91.52, 0.04, 46.54, 0.11, 6.08, 0.12, 2.67, 0.05, 79.41, 1.23, 2.28, 0.39, 0.90, 50.94, 0.023, 0.57, 6
1, 8, 173, 57.77, 0.02, 49.54, 0.07, 7.52, 0.15, 2.59, 0.03, 88.69, 0.40, 2.90, 0.49, 0.94, 61.21, 0.027, 0.24, 6
1, 9, 400, 112.62, 0.11, 55.18, 0.04, 3.65, 0.15, 0.89, 0.04, 13.02, 1.42, 4.12, 0.61, 0.97, 10.18, 0.002, 1.22, 6
1, 10, 400, 62.70, 0.11, 65.30, 0.05, 3.40, 0.15, 0.95, 0.05, 15.57, 1.93, 3.56, 0.56, 0.96, 10.18, 0.002, 1.28, 6
1, 11, 400, 42.94, 0.10, 81.62, 0.03, 3.54, 0.17, 0.88, 0.04, 13.15, 1.28, 4.03, 0.60, 0.97, 9.77, 0.002, 1.18, 6
1, 12, 400, 97.36, 0.10, 86.46, 0.03, 3.42, 0.14, 0.91, 0.04, 14.20, 1.48, 3.78, 0.58, 0.96, 9.74, 0.002, 1.19, 6
1, 13, 400, 85.44, 0.10, 98.29, 0.03, 3.54, 0.17, 0.88, 0.04, 13.15, 1.28, 4.03, 0.60, 0.97, 9.77, 0.002, 1.18, 6
2, 1, 400, 32.49, 0.10, 4.88, 0.04, 3.42, 0.16, 0.95, 0.05, 15.47, 1.73, 3.61, 0.57, 0.96, 10.16, 0.002, 1.28, 6
2, 2, 186, 82.46, 3.33, 20.56, 19.68, 17.27, 18.50, 2.49, 0.26, 80.08, 5.84, 6.94, 0.75, 0.99, 135.17, 0.020, 0.61, 6
2, 3, 190, 54.46, 0.06, 23.13, 0.30, 7.82, 0.33, 2.44, 0.06, 83.98, 1.15, 3.20, 0.52, 0.95, 59.93, 0.025, 0.58, 6
2, 4, 400, 42.16, 0.10, 16.47, 0.03, 3.43, 0.15, 0.90, 0.04, 14.31, 1.42, 3.79, 0.58, 0.96, 9.74, 0.002, 1.20, 6
2, 5, 212, 32.40, 0.01, 26.98, 0.16, 11.31, 0.29, 2.41, 0.02, 87.94, 0.29, 4.70, 0.65, 0.98, 85.53, 0.040, 0.23, 3
2, 6, 177, 105.80, 0.01, 24.44, 0.02, 8.06, 0.03, 2.38, 0.01, 87.51, 0.11, 3.39, 0.54, 0.96, 60.26, 0.036, 0.08, 0
2, 7, 232, 77.32, 0.08, 24.98, 0.24, 6.91, 0.27, 2.79, 0.07, 74.09, 1.41, 2.47, 0.42, 0.91, 60.61, 0.021, 0.82, 6
2, 8, 271, 60.38, 0.07, 27.77, 0.16, 6.44, 0.21, 2.82, 0.11, 75.56, 1.86, 2.29, 0.39, 0.90, 56.97, 0.018, 18.34, 6
